--- About the graph ---
Total of vertices (all kinds): 2122
Hypothetic vertices: 661 / 2122 (31.149859%)
Subnet vertices: 1113 / 2122 (52.450518%)
Known subnet vertices: 452 / 1113 (40.610961%)

--- Subnet mappings ---
S1 = 168.195.58.248/29
S2 = 176.52.248.106/31
S3 = 176.52.248.108/31
S4 = 176.52.248.112/30
S5 = 176.52.248.12/31
S6 = 176.52.248.120/29
S7 = 176.52.248.130/31
S8 = 176.52.248.134/32
S9 = 176.52.248.146/31
S10 = 176.52.248.168/32
S11 = 176.52.248.170/31
S12 = 176.52.248.187/32
S13 = 176.52.248.20/32
S14 = 176.52.248.202/32
S15 = 176.52.248.232/31
S16 = 176.52.248.24/31
S17 = 176.52.248.50/32
S18 = 176.52.248.78/31
S19 = 176.52.248.86/31
S20 = 176.52.248.96/31
S21 = 176.52.249.228/31
S22 = 176.52.249.240/30
S23 = 176.52.249.38/31
S24 = 176.52.249.44/31
S25 = 176.52.250.112/30
S26 = 176.52.250.200/31
S27 = 176.52.250.204/30
S28 = 176.52.250.224/30
S29 = 176.52.251.202/32
S30 = 176.52.252.169/32
S31 = 176.52.253.86/31
S32 = 176.52.254.12/30
S33 = 176.52.254.128/30
S34 = 176.52.254.138/32
S35 = 176.52.254.16/31
S36 = 176.52.254.238/32
S37 = 176.52.254.28/30
S38 = 176.52.254.65/32
S39 = 176.52.254.8/30
S40 = 176.52.255.210/31
S41 = 176.52.255.216/30
S42 = 176.52.255.220/30
S43 = 176.52.255.236/31
S44 = 176.52.255.240/30
S45 = 176.52.255.28/32
S46 = 176.52.255.30/32
S47 = 176.52.255.64/32
S48 = 176.52.255.70/31
S49 = 190.98.128.144/28
S50 = 190.98.128.160/28
S51 = 190.98.128.224/27
S52 = 190.98.129.120/30
S53 = 190.98.129.48/29
S54 = 190.98.132.52/30
S55 = 190.98.141.0/31
S56 = 190.98.141.34/31
S57 = 190.98.144.128/25
S58 = 190.98.153.0/24
S59 = 213.140.33.54/31
S60 = 213.140.33.60/31
S61 = 213.140.33.84/31
S62 = 213.140.35.103/32
S63 = 213.140.35.126/32
S64 = 213.140.35.142/32
S65 = 213.140.35.30/32
S66 = 213.140.35.36/31
S67 = 213.140.35.38/31
S68 = 213.140.35.84/31
S69 = 213.140.36.128/30
S70 = 213.140.36.224/30
S71 = 213.140.37.212/31
S72 = 213.140.37.4/31
S73 = 213.140.37.64/31
S74 = 213.140.38.112/30
S75 = 213.140.38.64/30
S76 = 213.140.38.90/31
S77 = 213.140.38.94/31
S78 = 213.140.40.248/29
S79 = 213.140.41.23/32
S80 = 213.140.43.143/32
