--- About the graph ---
Total of vertices (all kinds): 1611
Hypothetic vertices: 313 / 1611 (19.428926%)
Subnet vertices: 796 / 1611 (49.410304%)
Known subnet vertices: 483 / 796 (60.678392%)

--- Subnet mappings ---
S1 = 202.64.141.72/29
S2 = 202.64.141.88/30
S3 = 202.64.141.92/30
S4 = 202.64.141.184/29
S5 = 202.64.142.8/29
S6 = 202.64.142.32/27
S7 = 202.64.142.128/30
S8 = 202.64.142.132/30
S9 = 202.64.142.144/31
S10 = 202.64.142.172/30
S11 = 202.64.142.188/30
S12 = 202.64.142.196/30
S13 = 202.64.142.200/29
S14 = 202.64.142.216/30
S15 = 202.64.142.224/30
S16 = 202.84.178.12/30
S17 = 202.84.141.228/30
S18 = 202.84.143.228/30
S19 = 202.84.137.204/30
S20 = 202.84.178.52/30
S21 = 202.84.178.192/29
S22 = 202.47.212.84/30
S23 = 134.159.182.16/28
S24 = 210.57.201.32/29
S25 = 210.176.131.152/30
S26 = 202.84.204.168/30
S27 = 202.84.204.172/30
S28 = 217.151.34.116/30
S29 = 217.151.42.104/29
S30 = 134.159.95.140/30
S31 = 134.159.95.192/30
S32 = 217.151.33.34/31
S33 = 217.151.33.124/30
S34 = 217.151.33.136/30
S35 = 217.151.33.156/30
S36 = 217.151.33.188/30
S37 = 217.151.33.216/30
S38 = 217.151.33.236/30
S39 = 217.151.34.36/30
S40 = 217.151.42.88/29
S41 = 134.159.95.174/31
S42 = 134.159.95.190/31
S43 = 134.159.95.204/30
S44 = 134.159.95.250/31
S45 = 217.151.33.66/31
S46 = 101.167.214.144/29
S47 = 134.159.67.32/27
S48 = 217.151.37.0/29
S49 = 202.84.178.64/30
S50 = 202.84.178.24/29
S51 = 202.84.178.68/30
S52 = 202.84.176.108/30
S53 = 202.84.204.44/30
S54 = 134.159.48.0/28
S55 = 134.159.48.80/30
S56 = 134.159.48.88/30
S57 = 134.159.48.96/30
S58 = 134.159.48.240/29
S59 = 202.84.252.140/30
S60 = 134.159.48.132/30
S61 = 134.159.48.64/30
S62 = 144.130.130.144/29
S63 = 134.159.62.16/30
S64 = 202.84.247.16/30
S65 = 210.176.40.202/31
S66 = 202.84.219.176/30
S67 = 202.84.136.0/30
S68 = 202.84.247.36/30
S69 = 202.84.141.24/30
S70 = 202.84.141.208/30
S71 = 202.84.144.192/31
S72 = 202.84.141.0/30
S73 = 202.84.143.208/30
S74 = 202.84.140.0/31
S75 = 203.190.64.0/27
S76 = 202.40.148.96/30
S77 = 202.84.143.204/30
S78 = 202.84.140.212/30
S79 = 202.84.140.84/30
S80 = 42.99.132.96/29
S81 = 61.14.145.96/30
S82 = 61.14.145.132/30
S83 = 61.14.147.4/31
S84 = 61.14.147.144/28
S85 = 61.14.147.176/28
S86 = 202.126.129.32/28
S87 = 202.126.129.240/30
S88 = 202.126.129.244/30
S89 = 202.126.143.40/30
S90 = 202.126.173.0/26
S91 = 202.126.173.212/30
S92 = 202.127.73.76/30
S93 = 202.127.74.56/29
S94 = 202.147.33.96/30
