--- About the graph ---
Total of vertices (all kinds): 5748
Hypothetic vertices: 1184 / 5748 (20.598469%)
Subnet vertices: 2841 / 5748 (49.425887%)
Known subnet vertices: 1657 / 2841 (58.324534%)

--- Subnet mappings ---
S1 = 64.124.56.198/32
S2 = 64.125.24.156/30
S3 = 64.124.58.58/31
S4 = 64.124.65.12/30
S5 = 64.125.152.100/30
S6 = 64.125.193.88/30
S7 = 208.184.35.196/30
S8 = 208.185.237.64/29
S9 = 209.133.70.190/31
S10 = 208.184.23.236/30
S11 = 209.249.134.60/30
S12 = 207.126.104.0/25
S13 = 64.124.195.48/28
S14 = 128.177.77.68/30
S15 = 207.126.118.120/30
S16 = 209.66.115.88/30
S17 = 64.125.27.186/31
S18 = 64.125.27.156/30
S19 = 64.125.177.160/29
S20 = 64.125.29.208/28
S21 = 64.125.28.216/30
S22 = 64.125.25.102/31
S23 = 64.125.27.196/30
S24 = 64.125.29.12/30
S25 = 64.125.27.164/30
S26 = 64.125.26.230/31
S27 = 64.125.28.76/31
S28 = 64.125.30.48/29
S29 = 64.125.24.232/29
S30 = 64.125.31.18/31
S31 = 64.125.31.140/30
S32 = 64.125.30.128/29
S33 = 64.125.24.56/29
S34 = 64.125.28.60/30
S35 = 64.125.24.0/29
S36 = 64.125.25.164/30
S37 = 64.125.24.8/30
S38 = 64.125.29.120/29
S39 = 64.125.25.96/30
S40 = 64.124.58.34/31
S41 = 64.124.161.122/31
S42 = 64.124.182.2/31
S43 = 64.124.191.72/29
S44 = 64.124.202.86/31
S45 = 64.124.202.218/31
S46 = 64.125.71.212/30
S47 = 64.125.199.182/31
S48 = 128.177.15.174/31
S49 = 128.177.162.152/30
S50 = 208.184.23.235/32
S51 = 208.184.59.242/31
S52 = 208.184.77.222/31
S53 = 208.184.125.218/31
S54 = 208.185.24.138/31
S55 = 208.185.60.134/31
S56 = 208.185.240.104/30
S57 = 209.66.114.56/29
S58 = 209.133.69.32/30
S59 = 209.249.131.168/30
S60 = 209.249.202.26/31
S61 = 128.177.165.54/31
S62 = 64.125.28.172/30
S63 = 64.125.26.236/30
S64 = 64.125.29.32/28
S65 = 64.125.30.248/30
S66 = 64.125.31.244/30
S67 = 64.125.30.200/29
S68 = 64.125.26.200/29
S69 = 64.125.27.104/30
S70 = 64.125.25.196/31
S71 = 64.125.26.8/29
S72 = 64.125.26.56/29
S73 = 64.125.25.92/30
S74 = 64.125.28.120/29
S75 = 64.125.30.108/30
S76 = 208.185.52.204/30
S77 = 208.185.155.36/30
S78 = 208.185.217.236/30
S79 = 64.124.79.84/30
S80 = 64.124.99.216/30
S81 = 216.200.69.4/30
S82 = 216.200.69.16/29
S83 = 216.200.69.40/30
S84 = 216.200.69.64/30
S85 = 216.200.69.82/31
S86 = 216.200.69.104/29
S87 = 216.200.69.190/31
S88 = 216.200.69.54/31
S89 = 64.125.23.16/29
S90 = 64.125.29.248/30
S91 = 64.125.31.248/30
S92 = 64.125.25.252/30
S93 = 64.125.26.16/30
S94 = 64.124.12.80/30
S95 = 64.124.17.64/30
S96 = 64.124.179.248/30
S97 = 64.125.205.248/30
S98 = 128.177.162.2/31
S99 = 209.133.66.118/31
S100 = 64.124.74.214/31
S101 = 64.124.44.228/31
S102 = 64.124.200.4/30
S103 = 64.125.25.151/32
S104 = 64.125.25.200/30
S105 = 64.125.26.112/31
S106 = 208.184.108.36/30
S107 = 209.66.118.80/30
S108 = 64.125.31.112/30
S109 = 64.125.26.48/31
S110 = 208.185.28.100/30
S111 = 209.249.148.60/30
S112 = 64.125.25.155/32
S113 = 64.125.30.13/32
S114 = 208.185.63.190/31
S115 = 64.124.17.70/31
S116 = 64.124.198.32/29
S117 = 64.124.220.8/30
S118 = 128.177.133.108/30
S119 = 207.126.105.32/29
S120 = 208.184.108.50/31
S121 = 64.124.201.248/30
S122 = 64.125.187.20/30
S123 = 64.125.175.200/30
S124 = 64.124.11.28/31
S125 = 64.124.161.60/31
S126 = 64.124.184.100/30
S127 = 64.125.189.0/30
S128 = 208.185.141.248/30
S129 = 209.133.57.72/29
S130 = 209.133.57.24/29
