--- About the graph ---
Total of vertices (all kinds): 1220
Hypothetic vertices: 243 / 1220 (19.918033%)
Subnet vertices: 601 / 1220 (49.262295%)
Known subnet vertices: 358 / 601 (59.567388%)

--- Subnet mappings ---
S1 = 128.39.46.124/30
S2 = 158.39.9.232/30
S3 = 158.39.9.236/30
S4 = 158.39.9.244/30
S5 = 128.39.46.222/31
S6 = 158.36.4.22/31
S7 = 193.156.92.84/30
S8 = 158.36.84.56/30
S9 = 128.39.70.216/31
S10 = 128.39.46.56/30
S11 = 128.39.65.16/30
S12 = 193.156.92.64/30
S13 = 128.39.47.40/30
S14 = 128.39.47.120/30
S15 = 128.39.70.244/31
S16 = 128.39.46.64/31
S17 = 158.39.1.56/30
S18 = 158.38.234.40/29
S19 = 157.249.196.18/31
S20 = 157.249.196.21/32
S21 = 157.249.196.22/31
S22 = 157.249.196.26/31
S23 = 157.249.196.102/31
S24 = 157.249.196.248/29
S25 = 157.249.196.16/31
S26 = 157.249.196.100/31
S27 = 157.249.196.118/31
S28 = 157.249.196.130/31
S29 = 157.249.196.32/31
S30 = 157.249.158.32/31
S31 = 157.249.196.104/31
S32 = 157.249.196.122/31
S33 = 157.249.196.132/31
S34 = 158.36.4.60/31
S35 = 129.240.100.56/30
S36 = 129.240.25.68/30
S37 = 129.240.24.228/30
S38 = 128.39.47.32/31
S39 = 128.39.90.224/30
S40 = 128.39.70.32/30
S41 = 128.39.70.84/31
S42 = 158.38.1.112/31
S43 = 129.240.24.128/30
S44 = 129.240.24.152/30
S45 = 129.240.24.180/30
S46 = 129.240.24.236/30
S47 = 129.240.24.240/30
S48 = 129.240.24.248/30
S49 = 129.240.25.16/29
S50 = 129.240.25.76/30
S51 = 129.240.25.120/30
S52 = 129.240.25.152/30
S53 = 129.240.100.0/28
S54 = 129.240.100.44/30
S55 = 129.240.100.80/30
S56 = 129.240.100.100/30
S57 = 129.240.100.104/30
S58 = 129.240.100.156/30
S59 = 129.240.25.192/30
S60 = 129.240.25.40/30
S61 = 129.240.24.164/30
S62 = 129.240.24.232/30
S63 = 129.240.25.160/30
S64 = 129.240.100.28/30
S65 = 129.240.25.96/30
S66 = 129.240.24.168/30
S67 = 129.240.24.144/30
S68 = 129.240.25.32/30
S69 = 129.240.25.80/30
S70 = 129.240.25.220/30
S71 = 129.240.100.124/30
S72 = 129.240.121.0/24
S73 = 129.240.123.128/27
S74 = 129.240.255.168/31
S75 = 193.157.115.152/29
S76 = 128.39.46.234/31
S77 = 128.39.47.166/31
S78 = 128.39.70.154/31
S79 = 128.39.103.46/31
S80 = 158.38.0.160/27
S81 = 158.38.4.0/26
S82 = 78.91.121.0/29
S83 = 158.38.0.220/30
S84 = 78.91.96.6/31
S85 = 78.91.96.14/31
