--- About the graph ---
Total of vertices (all kinds): 1068
Hypothetic vertices: 64 / 1068 (5.992509%)
Subnet vertices: 513 / 1068 (48.033708%)
Known subnet vertices: 449 / 513 (87.524366%)

--- Subnet mappings ---
S1 = 194.219.199.100/30
S2 = 213.16.252.80/30
S3 = 62.1.117.16/30
S4 = 62.1.110.156/30
S5 = 194.219.199.244/30
S6 = 212.251.94.56/30
S7 = 213.16.247.100/30
S8 = 213.16.250.68/30
S9 = 194.219.253.216/30
S10 = 194.219.208.100/30
S11 = 194.219.199.104/30
S12 = 194.219.208.80/30
S13 = 194.219.253.212/30
S14 = 62.1.110.152/30
S15 = 212.251.94.16/30
S16 = 62.1.110.216/30
S17 = 194.219.208.112/30
S18 = 194.219.199.116/30
S19 = 213.16.250.64/30
S20 = 62.1.110.124/30
S21 = 62.1.110.196/30
S22 = 62.1.117.28/30
S23 = 194.219.199.44/30
S24 = 194.219.199.80/30
S25 = 194.219.199.120/30
S26 = 194.219.199.140/30
S27 = 194.219.199.156/30
S28 = 194.219.199.236/30
S29 = 194.219.242.128/26
S30 = 194.219.253.52/30
S31 = 212.251.94.72/30
S32 = 212.251.94.124/30
S33 = 212.251.94.128/30
S34 = 213.16.247.124/30
S35 = 213.16.247.136/30
S36 = 213.16.247.176/30
S37 = 213.16.247.204/30
S38 = 213.16.250.28/30
S39 = 213.16.250.72/30
S40 = 213.16.250.148/30
S41 = 213.16.250.172/30
S42 = 213.16.250.176/30
S43 = 213.16.252.232/30
S44 = 213.16.250.40/30
S45 = 62.1.110.176/30
S46 = 62.1.110.80/30
S47 = 212.251.94.164/30
S48 = 212.251.94.136/30
S49 = 212.251.94.132/30
S50 = 213.16.252.168/30
S51 = 213.16.252.192/30
S52 = 62.1.117.32/30
S53 = 62.1.110.208/30
S54 = 62.1.110.212/30
S55 = 213.16.252.144/29
S56 = 194.219.227.128/27
S57 = 212.251.94.176/30
S58 = 213.16.252.224/30
S59 = 194.219.199.176/30
S60 = 194.219.199.180/30
S61 = 213.16.250.152/30
S62 = 62.1.116.96/27
S63 = 62.1.116.148/30
S64 = 193.92.25.232/30
S65 = 193.92.25.252/30
S66 = 193.92.38.64/27
S67 = 193.92.42.12/30
S68 = 193.92.42.68/30
S69 = 193.92.42.104/30
S70 = 193.92.48.8/30
S71 = 193.92.48.28/30
S72 = 193.92.48.164/30
S73 = 193.92.48.192/28
S74 = 193.92.48.216/30
S75 = 193.92.87.12/30
S76 = 193.92.87.64/29
S77 = 193.92.87.216/30
S78 = 193.92.91.48/30
S79 = 193.92.103.16/30
S80 = 193.92.103.172/30
S81 = 193.92.103.232/30
S82 = 193.92.103.244/30
S83 = 193.92.130.0/29
S84 = 193.92.130.12/30
S85 = 193.92.130.180/30
S86 = 193.92.130.216/30
S87 = 193.92.130.224/30
S88 = 193.92.133.236/30
S89 = 193.92.163.0/30
S90 = 193.92.163.40/30
S91 = 193.92.163.124/30
S92 = 193.92.163.216/30
S93 = 193.92.164.32/27
S94 = 193.92.164.240/29
S95 = 194.219.3.160/30
S96 = 194.219.3.184/30
S97 = 194.219.6.84/30
S98 = 194.219.6.112/30
S99 = 194.219.6.120/30
S100 = 194.219.6.128/30
S101 = 194.219.6.192/30
S102 = 194.219.6.216/30
S103 = 194.219.53.248/30
S104 = 194.219.56.156/30
S105 = 194.219.58.200/30
S106 = 194.219.71.44/30
S107 = 194.219.71.240/28
S108 = 194.219.115.244/30
S109 = 194.219.134.236/30
S110 = 194.219.136.12/30
S111 = 194.219.136.136/30
S112 = 194.219.136.188/30
S113 = 194.219.136.200/30
S114 = 194.219.136.236/30
S115 = 194.219.144.240/29
S116 = 194.219.145.248/30
S117 = 194.219.146.96/27
S118 = 194.219.146.240/28
S119 = 194.219.153.48/29
S120 = 194.219.153.116/30
S121 = 194.219.153.184/30
S122 = 194.219.170.64/30
S123 = 194.219.170.104/30
S124 = 194.219.170.164/30
S125 = 212.251.21.76/30
S126 = 212.251.21.252/30
S127 = 212.251.22.0/30
S128 = 212.251.22.108/30
S129 = 212.251.22.224/29
S130 = 212.251.22.240/30
S131 = 212.251.22.244/30
S132 = 212.251.30.4/30
S133 = 212.251.35.248/30
S134 = 212.251.36.96/29
S135 = 212.251.36.228/30
S136 = 212.251.42.120/30
S137 = 212.251.42.128/28
S138 = 212.251.49.32/27
S139 = 212.251.49.248/29
S140 = 212.251.59.20/30
S141 = 212.251.59.36/30
S142 = 212.251.59.96/28
S143 = 212.251.75.8/30
S144 = 212.251.90.16/30
S145 = 212.251.90.60/30
S146 = 212.251.90.64/30
S147 = 212.251.90.136/29
S148 = 212.251.90.236/30
S149 = 212.251.95.52/30
S150 = 213.16.128.28/30
S151 = 213.16.128.36/30
S152 = 213.16.128.48/30
S153 = 213.16.128.72/30
S154 = 213.16.128.160/30
S155 = 213.16.128.184/30
S156 = 213.16.128.248/30
S157 = 213.16.129.0/29
S158 = 213.16.136.200/30
S159 = 213.16.136.216/30
S160 = 194.219.136.204/30
S161 = 193.92.13.144/29
S162 = 193.92.132.192/29
S163 = 194.219.3.120/30
S164 = 212.251.75.60/30
S165 = 194.219.47.0/30
S166 = 194.219.71.80/30
S167 = 62.1.34.0/23
S168 = 62.1.80.0/21
S169 = 62.1.192.0/21
S170 = 193.92.32.0/22
S171 = 193.92.64.0/21
S172 = 193.92.72.0/22
S173 = 193.92.77.204/30
S174 = 193.92.78.160/27
S175 = 193.92.78.248/29
S176 = 193.92.104.0/23
S177 = 193.92.131.112/28
S178 = 193.92.136.0/21
S179 = 193.92.148.0/23
S180 = 193.92.159.128/25
S181 = 193.92.176.0/21
S182 = 193.92.252.0/23
S183 = 193.92.254.0/24
S184 = 193.92.255.224/28
S185 = 194.219.7.0/26
S186 = 194.219.19.0/24
S187 = 194.219.26.0/23
S188 = 194.219.108.0/23
S189 = 194.219.110.48/29
S190 = 194.219.116.0/23
S191 = 194.219.210.0/23
S192 = 212.251.44.0/23
S193 = 212.251.104.0/21
S194 = 213.16.164.0/23
S195 = 213.16.166.64/27
S196 = 213.16.176.0/20
S197 = 213.16.208.0/20
S198 = 213.16.244.0/23
S199 = 62.1.32.64/30
S200 = 62.1.32.96/27
S201 = 62.1.32.180/30
S202 = 193.92.25.88/30
S203 = 193.92.38.48/30
S204 = 193.92.42.132/30
S205 = 193.92.87.16/30
S206 = 193.92.87.24/30
S207 = 193.92.87.196/30
S208 = 193.92.91.0/30
S209 = 193.92.103.4/30
S210 = 193.92.103.128/29
S211 = 193.92.130.64/29
S212 = 193.92.130.152/30
S213 = 193.92.163.52/30
S214 = 193.92.164.88/29
S215 = 193.92.164.180/30
S216 = 194.219.2.252/30
S217 = 194.219.3.92/30
S218 = 194.219.6.12/30
S219 = 194.219.48.196/30
S220 = 194.219.56.224/27
S221 = 194.219.136.96/28
S222 = 194.219.136.184/30
S223 = 194.219.153.224/28
S224 = 194.219.170.36/30
S225 = 194.219.170.236/30
S226 = 194.219.183.204/30
S227 = 194.219.232.148/30
S228 = 212.251.21.92/30
S229 = 212.251.21.100/30
S230 = 212.251.21.144/30
S231 = 212.251.22.92/30
S232 = 212.251.22.172/30
S233 = 212.251.23.40/30
S234 = 212.251.23.44/30
S235 = 212.251.23.48/28
S236 = 212.251.23.64/30
S237 = 212.251.23.72/30
S238 = 212.251.23.76/30
S239 = 212.251.23.92/30
S240 = 212.251.23.108/30
S241 = 212.251.23.136/30
S242 = 212.251.23.156/30
S243 = 212.251.23.184/29
S244 = 212.251.30.0/30
S245 = 212.251.30.128/28
S246 = 212.251.30.196/30
S247 = 212.251.30.216/30
S248 = 212.251.30.228/30
S249 = 212.251.32.248/30
S250 = 212.251.36.36/30
S251 = 212.251.42.108/30
S252 = 212.251.74.0/29
S253 = 212.251.75.64/27
S254 = 212.251.75.244/30
S255 = 212.251.90.252/30
S256 = 212.251.91.132/30
S257 = 212.251.95.60/30
S258 = 212.251.102.36/30
S259 = 212.251.102.48/30
S260 = 213.16.128.128/28
S261 = 213.16.129.152/30
S262 = 62.1.116.192/27
S263 = 213.16.129.64/30
S264 = 62.1.116.8/30
S265 = 212.251.23.12/30
S266 = 213.16.128.252/30
S267 = 193.92.89.192/29
S268 = 194.219.183.130/31
S269 = 212.251.23.16/30
S270 = 213.16.136.80/30
S271 = 193.92.13.160/30
S272 = 194.219.199.184/30
S273 = 62.1.2.0/30
S274 = 62.1.32.160/28
S275 = 62.1.116.80/30
S276 = 62.1.116.224/30
S277 = 193.92.25.96/29
S278 = 193.92.25.112/28
S279 = 193.92.25.176/28
S280 = 193.92.38.56/30
S281 = 193.92.38.96/29
S282 = 193.92.38.248/30
S283 = 193.92.42.72/30
S284 = 193.92.42.156/30
S285 = 193.92.48.112/28
S286 = 193.92.48.152/30
S287 = 193.92.87.32/28
S288 = 193.92.87.96/28
S289 = 193.92.91.212/30
S290 = 193.92.103.60/30
S291 = 193.92.103.80/29
S292 = 193.92.103.96/30
S293 = 193.92.103.220/30
S294 = 193.92.103.236/30
S295 = 193.92.130.72/30
S296 = 193.92.163.8/30
S297 = 193.92.163.28/30
S298 = 193.92.163.76/30
S299 = 193.92.163.176/28
S300 = 193.92.164.68/30
S301 = 193.92.164.124/30
S302 = 193.92.164.140/30
S303 = 193.92.164.232/30
S304 = 193.92.196.188/30
S305 = 193.92.196.252/30
S306 = 194.219.3.52/30
S307 = 194.219.3.228/30
S308 = 194.219.3.232/30
S309 = 194.219.3.244/30
S310 = 194.219.3.248/29
S311 = 194.219.6.16/30
S312 = 194.219.6.40/30
S313 = 194.219.6.124/30
S314 = 194.219.6.144/30
S315 = 194.219.56.116/30
S316 = 194.219.56.164/30
S317 = 194.219.56.200/30
S318 = 194.219.56.204/30
S319 = 194.219.58.8/30
S320 = 194.219.58.40/30
S321 = 194.219.58.240/29
S322 = 194.219.71.132/30
S323 = 194.219.136.252/30
S324 = 194.219.153.20/30
S325 = 194.219.153.92/30
S326 = 194.219.153.120/29
S327 = 194.219.160.0/21
S328 = 212.251.21.16/30
S329 = 212.251.21.28/30
S330 = 212.251.22.12/30
S331 = 212.251.22.24/29
S332 = 212.251.23.0/29
S333 = 212.251.30.232/30
S334 = 212.251.36.128/30
S335 = 212.251.42.152/29
S336 = 212.251.59.16/30
S337 = 212.251.59.80/28
S338 = 212.251.75.236/30
S339 = 212.251.90.248/30
S340 = 212.251.91.56/30
S341 = 212.251.91.164/30
S342 = 212.251.91.248/30
S343 = 212.251.102.8/29
S344 = 213.16.128.244/30
S345 = 213.16.129.236/30
S346 = 193.92.87.56/30
S347 = 212.251.22.32/30
S348 = 194.219.6.196/30
S349 = 194.219.136.180/30
S350 = 193.92.91.136/30
S351 = 62.1.169.32/30
S352 = 194.219.47.64/28
S353 = 212.251.32.192/30
S354 = 193.92.42.32/28
S355 = 62.1.110.224/30
S356 = 194.219.208.76/30
S357 = 194.219.199.124/30
S358 = 194.219.199.172/30
S359 = 194.219.208.28/30
S360 = 213.16.250.184/30
S361 = 213.16.252.200/30
S362 = 194.219.199.220/30
S363 = 194.219.208.160/30
S364 = 213.16.250.156/30
S365 = 194.219.199.4/30
S366 = 194.219.199.32/30
S367 = 62.1.110.136/30
S368 = 194.219.208.24/30
S369 = 62.1.32.88/30
S370 = 62.1.32.212/30
S371 = 62.1.116.84/30
S372 = 193.92.42.56/30
S373 = 193.92.42.176/30
S374 = 193.92.48.168/30
S375 = 193.92.87.92/30
S376 = 194.219.6.140/30
S377 = 194.219.58.44/30
S378 = 194.219.71.156/30
S379 = 212.251.21.112/30
S380 = 194.219.31.0/30
S381 = 62.1.116.180/30
S382 = 194.219.3.8/30
S383 = 194.219.153.140/30
S384 = 212.251.21.208/30
S385 = 212.251.22.44/30
S386 = 212.251.56.48/29
S387 = 212.251.90.112/30
S388 = 212.251.23.112/28
S389 = 194.219.32.0/21
S390 = 193.92.94.224/30
S391 = 194.219.58.144/28
S392 = 212.251.30.252/30
S393 = 212.251.42.220/30
S394 = 212.251.59.44/30
S395 = 212.251.94.252/30
S396 = 62.1.110.228/30
S397 = 194.219.143.120/29
S398 = 194.219.199.144/30
S399 = 194.219.253.128/30
S400 = 213.16.252.204/30
S401 = 194.219.199.224/30
S402 = 194.219.208.188/30
S403 = 213.16.250.160/30
S404 = 194.219.199.108/30
S405 = 194.219.199.60/30
S406 = 62.1.110.140/30
S407 = 62.1.116.20/30
S408 = 62.1.116.48/30
S409 = 193.92.42.96/30
S410 = 193.92.48.208/30
S411 = 193.92.87.224/27
S412 = 193.92.91.156/30
S413 = 193.92.91.244/30
S414 = 193.92.103.48/30
S415 = 193.92.164.64/30
S416 = 194.219.2.212/30
S417 = 194.219.6.44/30
S418 = 194.219.146.132/30
S419 = 194.219.170.176/30
S420 = 212.251.22.80/30
S421 = 212.251.75.136/30
S422 = 212.251.36.172/30
S423 = 212.251.36.68/30
S424 = 193.92.48.24/30
S425 = 193.92.196.192/27
S426 = 212.251.22.248/30
S427 = 194.219.221.128/25
S428 = 194.219.242.252/30
S429 = 212.251.94.228/30
S430 = 194.219.199.152/30
S431 = 194.219.199.160/30
S432 = 62.1.110.200/30
S433 = 62.1.110.204/30
S434 = 213.16.247.192/30
S435 = 213.16.252.72/30
S436 = 213.16.250.80/30
S437 = 213.16.250.84/30
S438 = 193.92.102.0/25
S439 = 193.92.87.156/30
S440 = 212.251.91.96/30
S441 = 62.1.15.156/30
S442 = 62.1.32.16/29
S443 = 194.219.199.8/30
S444 = 194.219.208.196/30
S445 = 194.219.234.216/30
S446 = 194.219.234.192/29
S447 = 193.92.103.208/29
S448 = 194.219.253.220/30
S449 = 213.16.250.4/30

--- Top (neighborhood) degrees ---
Degree 1: 38 neighborhoods
Degree 2: 453 neighborhoods
Degree 3: 50 neighborhoods
Degree 4: 27 neighborhoods
Degree 5: N307, N72, N78
Degree 6: N199, N482, N49, N597, N601, N70
Degree 7: N391, N492, N606
Degree 8: N137, N40, N579, N582, N588, N595, N611
Degree 9: N98
Degree 10: N389, N51, N543
Degree 11: N39, N590
Degree 13: N28
Degree 14: N483, N596
Degree 15: N594
Degree 16: N21, N586
Degree 19: N545
Degree 20: N593
Degree 22: N608
Degree 31: N73
Degree 36: N65
Degree 42: N397, N503
Degree 43: N518
Degree 63: N552
Degree 64: N490
Degree 92: N557
Degree 100: N498
Degree 161: N530
Degree 217: N304
Degree 248: N399
Degree 310: N109
Degree 474: N226
Degree 480: N82

--- Bottom (subnet) degrees ---
Degree 1: 2787 subnets
Degree 2: 369 subnets
Degree 3: 66 subnets
Degree 4: 62.1.34.0/23, 193.92.176.0/21, 193.92.255.224/28, 213.16.166.64/27, 213.16.244.0/23, 194.219.32.0/21
Degree 5: 194.219.116.0/23, 212.251.75.64/27
Degree 6: 193.92.252.0/23, 194.219.108.0/23
Degree 7: 62.1.192.0/21
Degree 9: 62.1.80.0/21
Degree 12: 193.92.72.0/22
Degree 18: 213.16.176.0/20

--- Base cycles ---
N109, S134, N552, S162
N226, S168, N530, S389
N226, S172, N530, S389
N226, S173, N530, S389
N226, S182, N530, S389
N226, S184, N530, S389
N226, S188, N582, S196
N226, S195, N530, S389
N226, S196, N530, S389
N226, S327, N399, S278, N490, S365, N530, S389
N490, S362, N498, S168, N530, S365
N490, S362, N498, S196, N530, S365
N490, S364, N518, S384
N596, S436, N597, S440, N601, S437
