--- About the graph ---
Total of vertices (all kinds): 1669
Hypothetic vertices: 467 / 1669 (27.980827%)
Subnet vertices: 863 / 1669 (51.707609%)
Known subnet vertices: 396 / 863 (45.886443%)

--- Subnet mappings ---
S1 = 190.98.128.120/30
S2 = 190.98.128.208/29
S3 = 190.98.128.224/27
S4 = 94.142.107.144/31
S5 = 84.16.15.76/31
S6 = 84.16.15.80/31
S7 = 176.52.249.140/31
S8 = 5.53.5.52/31
S9 = 94.142.125.32/30
S10 = 84.16.15.82/31
S11 = 94.142.98.188/31
S12 = 84.16.15.88/31
S13 = 94.142.99.248/31
S14 = 94.142.99.252/31
S15 = 94.142.97.168/30
S16 = 94.142.125.22/31
S17 = 84.16.13.208/31
S18 = 5.53.3.136/32
S19 = 5.53.3.216/31
S20 = 5.53.4.30/32
S21 = 5.53.4.54/31
S22 = 5.53.5.94/31
S23 = 5.53.5.148/31
S24 = 5.53.5.190/32
S25 = 5.53.5.238/31
S26 = 5.53.5.240/32
S27 = 5.53.5.254/32
S28 = 5.53.6.56/30
S29 = 5.53.7.240/30
S30 = 81.173.107.204/32
S31 = 84.16.12.6/31
S32 = 84.16.12.18/31
S33 = 84.16.12.80/31
S34 = 84.16.12.83/32
S35 = 84.16.12.138/31
S36 = 84.16.12.142/31
S37 = 84.16.13.20/32
S38 = 84.16.13.160/32
S39 = 94.142.97.14/32
S40 = 94.142.97.106/31
S41 = 94.142.97.214/32
S42 = 94.142.97.246/31
S43 = 94.142.98.152/32
S44 = 94.142.99.74/32
S45 = 94.142.117.2/31
S46 = 94.142.117.4/31
S47 = 94.142.126.20/30
S48 = 176.52.248.24/31
S49 = 176.52.248.208/30
S50 = 176.52.250.136/30
S51 = 176.52.251.38/32
S52 = 5.53.3.144/32
S53 = 94.142.99.162/31
S54 = 190.98.144.200/29
S55 = 190.98.153.0/25
S56 = 176.52.249.38/32
S57 = 84.16.12.26/31
S58 = 84.16.12.24/31
S59 = 84.16.12.86/32
S60 = 94.142.125.156/30
S61 = 94.142.97.248/31
S62 = 94.142.98.154/32
S63 = 5.53.5.104/31
S64 = 190.98.144.192/29
S65 = 176.52.248.54/32
S66 = 94.142.98.68/31
S67 = 5.53.6.188/31
S68 = 176.52.248.13/32
S69 = 176.52.248.22/32
S70 = 5.53.3.148/31
S71 = 176.52.254.12/30
S72 = 94.142.97.160/32
