--- About the graph ---
Total of vertices (all kinds): 1332
Hypothetic vertices: 472 / 1332 (35.435435%)
Subnet vertices: 673 / 1332 (50.525526%)
Known subnet vertices: 201 / 673 (29.866270%)

--- Subnet mappings ---
S1 = 5.178.43.176/28
S2 = 5.178.46.18/31
S3 = 79.140.83.16/28
S4 = 79.140.83.52/30
S5 = 79.140.89.34/31
S6 = 79.140.89.64/30
S7 = 79.140.89.128/31
S8 = 79.140.90.0/31
S9 = 79.140.90.6/31
S10 = 79.140.90.36/31
S11 = 79.140.90.136/31
S12 = 89.221.32.32/31
S13 = 89.221.34.224/31
S14 = 89.221.35.0/31
S15 = 89.221.35.132/31
S16 = 89.221.35.248/30
S17 = 89.221.35.252/30
S18 = 89.221.37.2/31
S19 = 89.221.37.10/31
S20 = 89.221.37.128/30
S21 = 89.221.37.144/29
S22 = 89.221.37.152/29
S23 = 89.221.39.86/31
S24 = 89.221.40.0/29
S25 = 89.221.40.140/31
S26 = 89.221.40.144/30
S27 = 89.221.40.179/32
S28 = 89.221.41.0/30
S29 = 89.221.41.64/28
S30 = 89.221.41.112/30
S31 = 89.221.42.12/32
S32 = 89.221.42.224/27
S33 = 89.221.43.50/31
S34 = 89.221.43.72/29
S35 = 89.221.43.106/31
S36 = 89.221.43.232/29
S37 = 93.186.128.146/31
S38 = 93.186.128.224/27
S39 = 93.186.129.16/31
S40 = 93.186.129.18/31
S41 = 93.186.129.20/32
S42 = 93.186.129.24/31
S43 = 93.186.129.30/31
S44 = 93.186.129.32/31
S45 = 93.186.129.62/31
S46 = 93.186.129.76/31
S47 = 93.186.129.94/31
S48 = 93.186.129.112/30
S49 = 93.186.129.140/30
S50 = 93.186.129.154/31
S51 = 93.186.129.188/31
S52 = 93.186.129.222/31
S53 = 93.186.132.128/30
S54 = 93.186.132.140/30
S55 = 93.186.132.152/29
S56 = 93.186.132.164/30
S57 = 93.186.132.176/30
S58 = 93.186.132.200/29
S59 = 93.186.132.224/29
S60 = 93.186.133.8/31
S61 = 93.186.133.96/31
S62 = 93.186.133.123/32
S63 = 149.3.183.112/29
S64 = 185.70.202.156/31
S65 = 185.70.202.158/31
S66 = 185.70.203.88/30
S67 = 185.70.203.96/30
S68 = 195.22.192.82/31
S69 = 195.22.192.110/31
S70 = 195.22.192.180/31
S71 = 195.22.194.248/29
S72 = 195.22.195.40/29
S73 = 195.22.195.48/29
S74 = 195.22.195.60/30
S75 = 195.22.195.64/30
S76 = 195.22.195.96/29
S77 = 195.22.195.112/28
S78 = 195.22.196.50/31
S79 = 195.22.196.52/32
S80 = 195.22.196.53/32
S81 = 195.22.196.54/31
S82 = 195.22.196.142/31
S83 = 195.22.196.208/31
S84 = 195.22.196.218/31
S85 = 195.22.199.120/29
S86 = 195.22.202.162/31
S87 = 195.22.205.12/31
S88 = 195.22.205.38/31
S89 = 195.22.205.74/31
S90 = 195.22.206.0/31
S91 = 195.22.206.34/31
S92 = 195.22.208.16/29
S93 = 195.22.208.34/31
S94 = 195.22.208.44/31
S95 = 195.22.208.78/31
S96 = 195.22.209.32/28
S97 = 195.22.209.48/29
S98 = 195.22.209.96/27
S99 = 195.22.209.192/27
S100 = 195.22.210.44/31
S101 = 195.22.210.52/31
S102 = 195.22.210.54/31
S103 = 195.22.210.106/31
S104 = 195.22.211.36/30
S105 = 195.22.211.56/31
S106 = 195.22.211.204/31
S107 = 195.22.211.208/31
S108 = 195.22.211.210/31
S109 = 195.22.213.170/31
S110 = 195.22.213.182/31
S111 = 195.22.213.232/31
S112 = 195.22.214.72/30
S113 = 195.22.214.78/31
S114 = 195.22.215.192/31
S115 = 195.22.215.194/31
S116 = 195.22.215.220/31
S117 = 195.22.216.16/28
S118 = 195.22.216.144/29
S119 = 195.22.217.36/31
S120 = 195.22.217.44/31
S121 = 195.22.217.48/31
S122 = 195.22.217.172/31
S123 = 195.22.218.32/28
S124 = 195.22.218.48/28
S125 = 195.22.218.192/27
S126 = 195.22.219.0/29
S127 = 195.22.219.16/28
S128 = 195.22.219.64/28
S129 = 195.22.219.152/30
S130 = 195.22.219.208/29
S131 = 195.22.221.24/29
S132 = 195.22.221.40/30
S133 = 195.22.221.104/29
S134 = 195.22.221.176/28
S135 = 195.22.221.192/30
S136 = 195.22.222.20/30
S137 = 195.22.222.32/29
S138 = 195.22.222.48/29
S139 = 195.22.222.56/29
S140 = 195.22.222.64/29
S141 = 195.22.222.72/30
S142 = 195.22.222.128/31
S143 = 213.144.160.0/27
S144 = 213.144.168.2/31
S145 = 213.144.168.32/28
S146 = 213.144.168.48/29
S147 = 213.144.175.28/31
S148 = 213.144.176.168/31
S149 = 213.144.176.212/31
S150 = 213.144.177.166/31
S151 = 213.144.177.184/31
S152 = 213.144.177.186/31
S153 = 213.144.177.216/31
S154 = 213.144.177.218/31
S155 = 213.144.183.14/31
S156 = 213.144.183.46/31
S157 = 213.144.185.128/31
S158 = 213.144.185.132/31
S159 = 213.144.187.64/31
S160 = 213.144.187.66/31
S161 = 213.144.187.192/31
S162 = 195.22.192.190/31
S163 = 93.186.129.118/31
S164 = 93.186.132.72/31
S165 = 89.221.35.160/31
S166 = 195.22.223.160/31
S167 = 213.144.176.8/30
S168 = 195.22.220.8/29
S169 = 89.221.34.250/31
S170 = 195.22.211.32/31
S171 = 195.22.196.70/31
S172 = 195.22.196.68/31
S173 = 195.22.211.212/31
S174 = 195.22.214.164/30
S175 = 89.221.41.160/30
S176 = 195.22.211.214/31
S177 = 195.22.210.194/31
S178 = 93.186.129.74/31
S179 = 93.186.129.190/31
S180 = 195.22.220.112/28
S181 = 195.22.208.117/32
S182 = 93.186.135.0/24
S183 = 79.140.80.142/32
S184 = 79.140.80.160/29
S185 = 79.140.91.22/31
S186 = 93.186.137.128/25
S187 = 195.22.193.20/30
S188 = 213.144.173.112/28
S189 = 93.186.132.66/31
S190 = 200.123.201.128/25
S191 = 195.22.213.0/31
S192 = 195.22.213.60/30
S193 = 195.22.214.4/30
S194 = 89.221.34.152/29
S195 = 89.221.41.88/30
S196 = 208.84.81.32/30
S197 = 176.115.184.16/30
S198 = 185.70.203.26/31
S199 = 195.22.197.244/31
S200 = 190.14.18.4/30
S201 = 190.14.18.176/28

--- Top (neighborhood) degrees ---
Degree 1: 118 neighborhoods
Degree 2: 343 neighborhoods
Degree 3: 102 neighborhoods
Degree 4: 53 neighborhoods
Degree 5: 32 neighborhoods
Degree 6: 22 neighborhoods
Degree 7: 18 neighborhoods
Degree 8: 17 neighborhoods
Degree 9: 14 neighborhoods
Degree 10: 13 neighborhoods
Degree 11: N298, N300, N308, N310, N334, N337, N360, N654, N759, N775
Degree 12: 12 neighborhoods
Degree 13: N221, N268, N366, N419, N430, N631, N716, N749, N781
Degree 14: N200, N212, N327, N551, N644, N764
Degree 15: N230, N279, N325
Degree 16: N213, N299, N307, N329, N410, N524, N810
Degree 17: N224, N253, N309, N755, N785
Degree 18: N282
Degree 19: N172, N250, N292, N787
Degree 20: N239, N312
Degree 21: N280, N483
Degree 22: N113, N254, N351, N548, N768, N812
Degree 23: N531, N733, N780
Degree 25: N178
Degree 26: N69, N697, N770
Degree 28: N261, N783
Degree 30: N365
Degree 32: N776
Degree 33: N304
Degree 35: N487, N608
Degree 40: N296, N362, N771
Degree 43: N170
Degree 44: N169
Degree 46: N363
Degree 64: N141
Degree 68: N140
Degree 132: N20
Degree 175: N658
Degree 184: N581
Degree 196: N533
