--- About the graph ---
Total of vertices (all kinds): 1820
Hypothetic vertices: 306 / 1820 (16.813187%)
Subnet vertices: 907 / 1820 (49.835165%)
Known subnet vertices: 601 / 907 (66.262404%)

--- Subnet mappings ---
S1 = 103.21.80.0/27
S2 = 116.0.66.72/30
S3 = 116.0.66.76/30
S4 = 116.0.67.0/30
S5 = 116.0.67.144/29
S6 = 116.0.67.176/29
S7 = 116.0.67.32/30
S8 = 116.0.67.36/30
S9 = 116.0.67.86/31
S10 = 116.0.68.52/30
S11 = 116.0.68.64/30
S12 = 116.0.71.192/31
S13 = 116.0.71.194/31
S14 = 116.0.71.24/29
S15 = 116.0.71.32/27
S16 = 116.0.74.6/31
S17 = 116.0.76.128/31
S18 = 116.0.76.130/31
S19 = 116.0.76.148/30
S20 = 116.0.76.160/31
S21 = 116.0.82.26/31
S22 = 116.0.82.62/31
S23 = 116.0.85.8/30
S24 = 116.0.88.44/30
S25 = 116.0.90.24/30
S26 = 116.0.91.20/30
S27 = 116.0.93.136/31
S28 = 116.0.93.155/32
S29 = 116.0.93.160/31
S30 = 116.0.93.20/31
S31 = 116.0.93.240/30
S32 = 120.29.193.0/30
S33 = 120.29.193.12/30
S34 = 120.29.193.16/30
S35 = 120.29.195.0/30
S36 = 120.29.195.18/31
S37 = 120.29.197.83/32
S38 = 120.29.207.16/30
S39 = 120.29.207.20/30
S40 = 120.29.207.8/30
S41 = 120.29.211.2/31
S42 = 120.29.214.100/31
S43 = 120.29.214.62/31
S44 = 120.29.215.176/30
S45 = 120.29.215.32/30
S46 = 120.29.216.32/28
S47 = 120.29.217.124/30
S48 = 120.29.217.20/30
S49 = 120.29.217.66/31
S50 = 120.29.217.8/30
S51 = 120.29.219.10/31
S52 = 120.29.219.80/30
S53 = 138.104.226.0/29
S54 = 180.87.112.140/30
S55 = 180.87.112.176/29
S56 = 180.87.112.192/31
S57 = 180.87.12.0/30
S58 = 180.87.12.136/29
S59 = 180.87.12.224/30
S60 = 180.87.12.44/31
S61 = 180.87.124.128/29
S62 = 180.87.126.0/30
S63 = 180.87.126.8/30
S64 = 180.87.128.28/30
S65 = 180.87.130.26/31
S66 = 180.87.130.80/31
S67 = 180.87.130.84/30
S68 = 180.87.130.96/31
S69 = 180.87.136.116/31
S70 = 180.87.136.16/28
S71 = 180.87.136.160/29
S72 = 180.87.136.182/31
S73 = 180.87.136.84/30
S74 = 180.87.140.12/30
S75 = 180.87.140.16/29
S76 = 180.87.140.24/31
S77 = 180.87.140.44/30
S78 = 180.87.140.8/31
S79 = 180.87.141.64/28
S80 = 180.87.15.211/32
S81 = 180.87.15.236/31
S82 = 180.87.15.52/30
S83 = 180.87.15.82/31
S84 = 180.87.152.164/30
S85 = 180.87.154.28/30
S86 = 180.87.155.4/30
S87 = 180.87.16.64/29
S88 = 180.87.160.128/29
S89 = 180.87.160.200/31
S90 = 180.87.162.26/31
S91 = 180.87.162.48/30
S92 = 180.87.162.52/30
S93 = 180.87.162.56/31
S94 = 180.87.164.16/31
S95 = 180.87.164.57/32
S96 = 180.87.172.2/31
S97 = 180.87.180.0/30
S98 = 180.87.180.32/31
S99 = 180.87.180.56/29
S100 = 180.87.181.72/31
S101 = 180.87.188.0/30
S102 = 180.87.189.128/31
S103 = 180.87.189.130/31
S104 = 180.87.189.136/31
S105 = 180.87.189.2/31
S106 = 180.87.191.36/31
S107 = 180.87.191.56/30
S108 = 180.87.191.96/29
S109 = 180.87.24.172/30
S110 = 180.87.29.128/28
S111 = 180.87.29.18/31
S112 = 180.87.29.192/30
S113 = 180.87.29.4/31
S114 = 180.87.29.40/31
S115 = 180.87.32.14/31
S116 = 180.87.32.2/31
S117 = 180.87.36.48/30
S118 = 180.87.36.82/31
S119 = 180.87.36.96/29
S120 = 180.87.37.21/32
S121 = 180.87.37.64/32
S122 = 180.87.37.66/31
S123 = 180.87.38.0/30
S124 = 180.87.38.32/31
S125 = 180.87.39.0/28
S126 = 180.87.39.28/31
S127 = 180.87.66.40/30
S128 = 180.87.67.28/30
S129 = 180.87.7.4/31
S130 = 180.87.72.28/30
S131 = 180.87.72.4/30
S132 = 180.87.72.52/30
S133 = 180.87.72.56/30
S134 = 180.87.73.0/30
S135 = 180.87.77.16/30
S136 = 180.87.81.0/27
S137 = 180.87.81.36/30
S138 = 180.87.84.64/30
S139 = 180.87.84.72/30
S140 = 180.87.84.80/30
S141 = 180.87.88.16/29
S142 = 180.87.88.32/30
S143 = 180.87.88.92/30
S144 = 180.87.9.24/29
S145 = 180.87.9.48/30
S146 = 180.87.93.246/31
S147 = 180.87.95.112/29
S148 = 180.87.95.12/30
S149 = 180.87.95.18/31
S150 = 180.87.95.20/31
S151 = 180.87.95.38/31
S152 = 180.87.95.44/31
S153 = 180.87.95.94/31
S154 = 180.87.96.20/30
S155 = 180.87.98.0/29
S156 = 180.87.98.32/29
S157 = 180.87.98.60/30
S158 = 180.87.98.68/30
S159 = 180.87.98.8/30
S160 = 194.45.52.72/31
S161 = 195.219.10.4/31
S162 = 195.219.10.52/30
S163 = 195.219.10.8/29
S164 = 195.219.101.40/30
S165 = 195.219.101.44/30
S166 = 195.219.105.4/31
S167 = 195.219.112.64/30
S168 = 195.219.115.248/29
S169 = 195.219.124.12/30
S170 = 195.219.124.52/30
S171 = 195.219.129.12/30
S172 = 195.219.131.0/24
S173 = 195.219.134.4/30
S174 = 195.219.134.72/30
S175 = 195.219.142.56/31
S176 = 195.219.144.164/30
S177 = 195.219.148.104/29
S178 = 195.219.148.6/31
S179 = 195.219.156.100/30
S180 = 195.219.156.113/32
S181 = 195.219.156.114/31
S182 = 195.219.156.128/30
S183 = 195.219.156.132/31
S184 = 195.219.156.134/32
S185 = 195.219.156.20/30
S186 = 195.219.156.56/29
S187 = 195.219.156.96/30
S188 = 195.219.163.0/30
S189 = 195.219.163.62/31
S190 = 195.219.166.144/28
S191 = 195.219.166.18/31
S192 = 195.219.166.70/31
S193 = 195.219.167.106/31
S194 = 195.219.167.14/31
S195 = 195.219.183.112/30
S196 = 195.219.183.116/30
S197 = 195.219.183.150/31
S198 = 195.219.183.8/29
S199 = 195.219.188.24/30
S200 = 195.219.194.181/32
S201 = 195.219.194.218/31
S202 = 195.219.194.32/30
S203 = 195.219.194.4/31
S204 = 195.219.198.68/31
S205 = 195.219.224.0/26
S206 = 195.219.224.136/29
S207 = 195.219.224.232/30
S208 = 195.219.224.236/30
S209 = 195.219.224.240/28
S210 = 195.219.224.72/29
S211 = 195.219.241.172/30
S212 = 195.219.241.32/30
S213 = 195.219.241.40/30
S214 = 195.219.241.8/30
S215 = 195.219.243.0/24
S216 = 195.219.246.68/30
S217 = 195.219.246.76/31
S218 = 195.219.250.100/30
S219 = 195.219.250.68/30
S220 = 195.219.39.0/28
S221 = 195.219.5.44/30
S222 = 195.219.5.8/30
S223 = 195.219.50.120/31
S224 = 195.219.50.128/29
S225 = 195.219.50.186/31
S226 = 195.219.57.4/30
S227 = 195.219.60.32/29
S228 = 195.219.77.128/29
S229 = 195.219.81.0/30
S230 = 195.219.81.112/30
S231 = 195.219.81.116/31
