--- About the graph ---
Total of vertices (all kinds): 1136
Hypothetic vertices: 70 / 1136 (6.161972%)
Subnet vertices: 551 / 1136 (48.503521%)
Known subnet vertices: 481 / 551 (87.295826%)

--- Subnet mappings ---
S1 = 193.92.103.132/30
S2 = 193.92.103.16/30
S3 = 193.92.103.160/30
S4 = 193.92.103.172/30
S5 = 193.92.103.220/30
S6 = 193.92.103.232/30
S7 = 193.92.103.236/30
S8 = 193.92.103.244/30
S9 = 193.92.103.4/30
S10 = 193.92.103.40/29
S11 = 193.92.103.48/30
S12 = 193.92.103.60/30
S13 = 193.92.103.84/30
S14 = 193.92.103.96/30
S15 = 193.92.104.0/23
S16 = 193.92.13.144/29
S17 = 193.92.130.12/30
S18 = 193.92.130.124/30
S19 = 193.92.130.152/30
S20 = 193.92.130.180/30
S21 = 193.92.130.192/27
S22 = 193.92.130.224/30
S23 = 193.92.130.4/30
S24 = 193.92.130.64/30
S25 = 193.92.130.72/30
S26 = 193.92.131.0/24
S27 = 193.92.132.192/30
S28 = 193.92.133.236/30
S29 = 193.92.133.248/29
S30 = 193.92.136.0/21
S31 = 193.92.148.0/24
S32 = 193.92.163.176/28
S33 = 193.92.163.216/30
S34 = 193.92.163.28/30
S35 = 193.92.163.32/28
S36 = 193.92.163.52/30
S37 = 193.92.163.76/30
S38 = 193.92.163.8/29
S39 = 193.92.164.124/30
S40 = 193.92.164.128/30
S41 = 193.92.164.140/30
S42 = 193.92.164.180/30
S43 = 193.92.164.232/30
S44 = 193.92.164.40/30
S45 = 193.92.164.64/30
S46 = 193.92.164.88/29
S47 = 193.92.180.128/25
S48 = 193.92.180.64/26
S49 = 193.92.196.188/30
S50 = 193.92.196.196/30
S51 = 193.92.196.212/30
S52 = 193.92.196.252/30
S53 = 193.92.25.116/30
S54 = 193.92.25.12/30
S55 = 193.92.25.136/30
S56 = 193.92.25.176/28
S57 = 193.92.25.232/30
S58 = 193.92.25.252/30
S59 = 193.92.25.88/29
S60 = 193.92.25.96/28
S61 = 193.92.252.0/24
S62 = 193.92.253.0/24
S63 = 193.92.254.0/23
S64 = 193.92.38.196/30
S65 = 193.92.38.248/30
S66 = 193.92.38.48/30
S67 = 193.92.38.56/30
S68 = 193.92.38.64/27
S69 = 193.92.38.96/27
S70 = 193.92.42.100/30
S71 = 193.92.42.104/30
S72 = 193.92.42.12/30
S73 = 193.92.42.132/30
S74 = 193.92.42.140/30
S75 = 193.92.42.148/30
S76 = 193.92.42.156/30
S77 = 193.92.42.176/30
