--- About the graph ---
Total of vertices (all kinds): 1797
Hypothetic vertices: 317 / 1797 (17.640512%)
Subnet vertices: 893 / 1797 (49.693934%)
Known subnet vertices: 576 / 893 (64.501680%)

--- Subnet mappings ---
S1 = 103.21.80.0/27
S2 = 116.0.66.64/26
S3 = 116.0.67.144/28
S4 = 116.0.67.176/29
S5 = 116.0.67.32/31
S6 = 116.0.67.36/30
S7 = 116.0.67.86/31
S8 = 116.0.68.54/31
S9 = 116.0.68.66/31
S10 = 116.0.71.0/25
S11 = 116.0.71.192/31
S12 = 116.0.71.195/32
S13 = 116.0.76.131/32
S14 = 116.0.76.161/32
S15 = 116.0.82.12/31
S16 = 116.0.82.32/28
S17 = 116.0.82.56/29
S18 = 116.0.82.74/31
S19 = 116.0.82.88/31
S20 = 116.0.82.91/32
S21 = 116.0.85.10/31
S22 = 116.0.91.16/28
S23 = 116.0.93.128/31
S24 = 116.0.93.136/31
S25 = 116.0.93.160/31
S26 = 116.0.93.168/31
S27 = 120.29.193.0/30
S28 = 120.29.195.0/30
S29 = 120.29.195.18/31
S30 = 120.29.207.10/31
S31 = 120.29.207.18/31
S32 = 120.29.207.20/30
S33 = 120.29.214.176/30
S34 = 120.29.214.19/32
S35 = 120.29.215.176/30
S36 = 120.29.215.32/30
S37 = 120.29.217.10/31
S38 = 120.29.217.120/29
S39 = 120.29.217.22/31
S40 = 120.29.217.66/32
S41 = 120.29.219.11/32
S42 = 120.29.219.8/31
S43 = 120.29.219.80/28
S44 = 120.29.219.96/30
S45 = 138.104.226.0/29
S46 = 180.87.112.176/30
S47 = 180.87.12.0/30
S48 = 180.87.12.136/30
S49 = 180.87.12.170/31
S50 = 180.87.12.224/29
S51 = 180.87.12.44/31
S52 = 180.87.126.0/30
S53 = 180.87.128.30/31
S54 = 180.87.130.26/31
S55 = 180.87.136.0/26
S56 = 180.87.136.128/25
S57 = 180.87.136.64/27
S58 = 180.87.140.12/31
S59 = 180.87.140.14/31
S60 = 180.87.140.18/31
S61 = 180.87.140.25/32
S62 = 180.87.140.42/31
S63 = 180.87.141.56/31
S64 = 180.87.141.64/28
S65 = 180.87.15.54/31
S66 = 180.87.152.166/31
S67 = 180.87.155.4/31
S68 = 180.87.160.134/31
S69 = 180.87.160.200/31
S70 = 180.87.160.229/32
S71 = 180.87.160.60/30
S72 = 180.87.162.26/32
S73 = 180.87.162.48/30
S74 = 180.87.162.52/31
S75 = 180.87.162.56/31
S76 = 180.87.164.17/32
S77 = 180.87.164.56/31
S78 = 180.87.172.2/32
S79 = 180.87.176.0/30
S80 = 180.87.180.56/30
S81 = 180.87.181.44/30
S82 = 180.87.181.72/32
S83 = 180.87.188.2/32
S84 = 180.87.189.128/32
S85 = 180.87.189.130/31
S86 = 180.87.189.3/32
S87 = 180.87.191.32/29
S88 = 180.87.191.56/30
S89 = 180.87.191.96/30
S90 = 180.87.24.172/30
S91 = 180.87.29.128/28
S92 = 180.87.29.18/32
S93 = 180.87.29.41/32
S94 = 180.87.29.5/32
S95 = 180.87.32.2/32
S96 = 180.87.36.32/30
S97 = 180.87.36.48/30
S98 = 180.87.37.68/31
S99 = 180.87.37.8/31
S100 = 180.87.38.0/30
S101 = 180.87.38.117/32
S102 = 180.87.38.124/31
S103 = 180.87.38.33/32
S104 = 180.87.66.40/30
S105 = 180.87.67.28/30
S106 = 180.87.67.76/30
S107 = 180.87.70.8/31
S108 = 180.87.72.4/31
S109 = 180.87.72.48/30
S110 = 180.87.72.52/30
S111 = 180.87.77.16/30
S112 = 180.87.81.36/30
S113 = 180.87.84.66/31
S114 = 180.87.84.72/30
S115 = 180.87.88.32/30
S116 = 180.87.88.92/30
S117 = 180.87.9.26/31
S118 = 180.87.9.48/30
S119 = 180.87.93.103/32
S120 = 180.87.93.108/30
S121 = 180.87.93.247/32
S122 = 180.87.93.250/31
S123 = 180.87.95.112/29
S124 = 180.87.95.12/31
S125 = 180.87.95.19/32
S126 = 180.87.95.21/32
S127 = 180.87.95.236/30
S128 = 180.87.95.38/31
S129 = 180.87.95.44/30
S130 = 180.87.96.20/30
S131 = 180.87.98.32/29
S132 = 180.87.98.4/30
S133 = 180.87.98.60/30
S134 = 180.87.98.68/30
S135 = 180.87.98.8/30
S136 = 194.45.52.72/31
S137 = 195.219.10.0/28
S138 = 195.219.10.54/31
S139 = 195.219.101.40/30
S140 = 195.219.101.44/30
S141 = 195.219.112.66/31
S142 = 195.219.115.224/27
S143 = 195.219.124.14/31
S144 = 195.219.124.50/31
S145 = 195.219.124.54/31
S146 = 195.219.129.12/31
S147 = 195.219.129.38/31
S148 = 195.219.131.0/24
S149 = 195.219.134.74/31
S150 = 195.219.142.56/31
S151 = 195.219.145.44/31
S152 = 195.219.148.104/30
S153 = 195.219.148.6/31
S154 = 195.219.156.128/28
S155 = 195.219.156.22/31
S156 = 195.219.156.224/31
S157 = 195.219.156.32/30
S158 = 195.219.156.36/30
S159 = 195.219.156.73/32
S160 = 195.219.156.96/30
S161 = 195.219.163.2/31
S162 = 195.219.163.20/30
S163 = 195.219.163.62/31
S164 = 195.219.166.156/30
S165 = 195.219.166.71/32
S166 = 195.219.167.106/31
S167 = 195.219.167.14/32
S168 = 195.219.167.16/32
S169 = 195.219.183.112/30
S170 = 195.219.183.150/31
S171 = 195.219.183.8/30
S172 = 195.219.194.148/31
S173 = 195.219.194.213/32
S174 = 195.219.194.219/32
S175 = 195.219.194.32/31
S176 = 195.219.194.40/29
S177 = 195.219.194.6/31
S178 = 195.219.198.69/32
S179 = 195.219.198.71/32
S180 = 195.219.224.0/26
S181 = 195.219.224.136/29
S182 = 195.219.224.240/28
S183 = 195.219.241.174/31
S184 = 195.219.241.34/31
S185 = 195.219.241.40/30
S186 = 195.219.241.8/30
S187 = 195.219.246.64/29
S188 = 195.219.246.76/31
S189 = 195.219.250.100/30
S190 = 195.219.250.64/29
S191 = 195.219.251.16/29
S192 = 195.219.32.210/31
S193 = 195.219.39.0/28
S194 = 195.219.5.32/28
S195 = 195.219.5.8/31
S196 = 195.219.50.12/30
S197 = 195.219.50.120/31
S198 = 195.219.50.132/30
S199 = 195.219.57.4/30
S200 = 195.219.60.36/30
S201 = 195.219.61.48/28
S202 = 195.219.76.101/32
S203 = 195.219.77.128/27
S204 = 195.219.81.0/29
S205 = 195.219.81.112/30
S206 = 195.219.81.117/32
S207 = 195.219.81.12/30
S208 = 195.219.81.16/32
S209 = 195.219.81.56/30
S210 = 195.219.81.64/27
S211 = 195.219.83.172/31
S212 = 195.219.83.212/31
S213 = 195.219.83.48/30
S214 = 195.219.83.56/30
S215 = 195.219.87.100/31
S216 = 195.219.87.105/32
S217 = 195.219.87.126/31
S218 = 195.219.87.16/30
S219 = 195.219.87.160/30
S220 = 195.219.87.172/31
S221 = 195.219.87.2/31
S222 = 195.219.87.20/30
S223 = 195.219.87.26/32
S224 = 195.219.87.28/32
S225 = 195.219.87.30/31
S226 = 195.219.87.88/32
S227 = 195.219.87.94/31
S228 = 195.219.9.10/31
S229 = 195.219.9.14/31
S230 = 195.219.9.18/31
S231 = 195.219.9.22/31
S232 = 195.219.9.24/29
S233 = 195.219.9.32/30
S234 = 195.219.9.36/30
S235 = 195.219.9.80/28
S236 = 195.219.92.5/32
S237 = 195.219.98.0/28
S238 = 199.202.45.0/24
S239 = 199.202.50.128/30
S240 = 202.183.69.16/29
S241 = 202.183.69.28/31
S242 = 206.82.129.206/31
S243 = 206.82.129.240/30
S244 = 206.82.134.0/24
S245 = 206.82.135.72/30
S246 = 206.82.141.16/30
S247 = 206.82.141.164/30
S248 = 207.45.206.0/32
S249 = 207.45.206.94/31
S250 = 209.58.101.220/30
S251 = 209.58.13.30/31
S252 = 209.58.18.24/31
S253 = 209.58.5.72/30
S254 = 209.58.75.112/30
S255 = 209.58.75.136/31
S256 = 209.58.75.146/31
S257 = 209.58.75.180/30
S258 = 209.58.75.214/31
S259 = 209.58.75.216/30
S260 = 209.58.75.220/30
S261 = 209.58.76.6/31
S262 = 209.58.86.143/32
S263 = 209.58.86.184/29
S264 = 209.58.86.194/31
S265 = 209.58.86.24/30
S266 = 209.58.9.0/28
S267 = 209.58.93.0/28
S268 = 209.58.93.104/30
S269 = 209.58.93.20/30
S270 = 216.6.112.4/31
S271 = 216.6.114.32/28
S272 = 216.6.115.88/31
S273 = 216.6.121.116/30
S274 = 216.6.121.136/30
S275 = 216.6.33.150/31
S276 = 216.6.33.33/32
S277 = 216.6.55.26/31
S278 = 216.6.57.4/30
S279 = 216.6.57.97/32
S280 = 216.6.81.24/29
S281 = 216.6.87.111/32
S282 = 216.6.87.142/31
S283 = 216.6.87.144/30
S284 = 216.6.87.2/31
S285 = 216.6.87.21/32
S286 = 216.6.87.36/30
S287 = 216.6.87.40/29
S288 = 216.6.87.72/29
S289 = 216.6.90.16/28
S290 = 216.6.90.64/27
S291 = 216.6.91.64/26
S292 = 41.79.50.128/25
S293 = 43.241.41.4/31
S294 = 5.23.21.2/32
S295 = 5.23.30.0/27
S296 = 5.23.6.0/28
S297 = 63.243.128.110/31
S298 = 63.243.128.12/30
S299 = 63.243.128.160/31
S300 = 63.243.128.24/31
S301 = 63.243.128.29/32
S302 = 63.243.128.30/31
S303 = 63.243.128.57/32
S304 = 63.243.128.92/30
S305 = 63.243.129.0/28
S306 = 63.243.129.20/31
S307 = 63.243.152.12/30
S308 = 63.243.152.62/31
S309 = 63.243.152.64/29
S310 = 63.243.152.8/30
