--- About the graph ---
Total of vertices (all kinds): 1663
Hypothetic vertices: 277 / 1663 (16.656645%)
Subnet vertices: 830 / 1663 (49.909802%)
Known subnet vertices: 553 / 830 (66.626506%)

--- Subnet mappings ---
S1 = 62.1.110.152/30
S2 = 62.1.15.156/30
S3 = 62.1.32.16/29
S4 = 62.1.32.64/30
S5 = 62.1.32.88/30
S6 = 62.1.32.96/28
S7 = 62.1.32.136/30
S8 = 62.1.32.160/29
S9 = 62.1.32.180/30
S10 = 62.1.32.184/30
S11 = 62.1.32.208/30
S12 = 62.1.32.212/30
S13 = 62.1.33.66/32
S14 = 62.1.34.85/32
S15 = 62.1.34.180/32
S16 = 62.1.34.234/31
S17 = 62.1.82.40/31
S18 = 62.1.82.94/31
S19 = 62.1.82.104/30
S20 = 62.1.83.227/32
S21 = 62.1.110.124/30
S22 = 62.1.116.20/30
S23 = 62.1.116.48/30
S24 = 62.1.116.64/30
S25 = 62.1.116.80/30
S26 = 62.1.116.96/29
S27 = 62.1.116.144/30
S28 = 62.1.116.148/30
S29 = 62.1.116.180/30
S30 = 62.1.116.224/30
S31 = 62.1.117.242/31
S32 = 62.1.192.20/30
S33 = 62.1.192.124/30
S34 = 62.1.192.144/31
S35 = 62.1.194.232/31
S36 = 62.1.195.108/30
S37 = 62.1.195.120/30
S38 = 62.1.195.176/30
S39 = 193.92.13.144/30
S40 = 193.92.24.244/30
S41 = 193.92.25.88/29
S42 = 193.92.25.100/30
S43 = 193.92.25.184/29
S44 = 193.92.25.252/30
S45 = 193.92.26.144/29
S46 = 193.92.38.48/30
S47 = 193.92.38.56/30
S48 = 193.92.38.64/27
S49 = 193.92.38.100/30
S50 = 193.92.38.168/30
S51 = 193.92.38.232/30
S52 = 193.92.38.248/30
S53 = 193.92.39.99/32
S54 = 193.92.42.4/30
S55 = 193.92.42.8/30
S56 = 193.92.42.12/30
S57 = 193.92.42.56/29
S58 = 193.92.42.68/30
S59 = 193.92.42.72/30
S60 = 193.92.42.96/30
S61 = 193.92.42.100/30
S62 = 193.92.42.104/29
S63 = 193.92.42.132/30
S64 = 193.92.42.140/30
S65 = 193.92.42.176/30
S66 = 193.92.42.192/30
S67 = 193.92.42.232/30
S68 = 193.92.48.20/30
S69 = 193.92.48.56/30
S70 = 193.92.48.132/30
S71 = 193.92.48.168/30
S72 = 193.92.48.196/30
S73 = 193.92.48.208/30
S74 = 193.92.48.220/30
S75 = 193.92.49.140/30
S76 = 193.92.70.186/31
S77 = 193.92.70.244/30
S78 = 193.92.75.128/29
S79 = 193.92.75.136/31
S80 = 193.92.75.138/31
S81 = 193.92.75.150/31
S82 = 193.92.75.157/32
