--- About the graph ---
Total of vertices (all kinds): 318
Hypothetic vertices: 35 / 318 (11.006289%)
Subnet vertices: 156 / 318 (49.056604%)
Known subnet vertices: 121 / 156 (77.564103%)

--- Subnet mappings ---
S1 = 134.222.101.14/31
S2 = 134.222.105.196/30
S3 = 134.222.109.130/31
S4 = 134.222.109.82/31
S5 = 134.222.112.32/28
S6 = 134.222.116.160/31
S7 = 134.222.116.194/31
S8 = 134.222.116.224/31
S9 = 134.222.117.128/31
S10 = 134.222.117.130/31
S11 = 134.222.117.188/31
S12 = 134.222.117.224/31
S13 = 134.222.117.36/31
S14 = 134.222.117.38/31
S15 = 134.222.117.4/31
S16 = 134.222.117.70/31
S17 = 134.222.125.192/31
S18 = 134.222.128.8/30
S19 = 134.222.129.32/31
S20 = 134.222.130.82/31
S21 = 134.222.134.162/31
S22 = 134.222.134.194/31
S23 = 134.222.138.0/23
S24 = 134.222.146.254/31
S25 = 134.222.148.140/31
S26 = 134.222.152.100/31
S27 = 134.222.152.64/31
S28 = 134.222.153.248/31
S29 = 134.222.153.252/31
S30 = 134.222.153.68/30
S31 = 134.222.155.138/31
S32 = 134.222.160.0/26
S33 = 134.222.160.104/30
S34 = 134.222.192.0/24
S35 = 134.222.224.44/30
S36 = 134.222.48.0/31
S37 = 134.222.48.104/31
S38 = 134.222.48.106/31
S39 = 134.222.48.110/31
S40 = 134.222.48.114/31
S41 = 134.222.48.116/31
S42 = 134.222.48.120/31
S43 = 134.222.48.122/31
S44 = 134.222.48.126/31
S45 = 134.222.48.130/31
S46 = 134.222.48.14/31
S47 = 134.222.48.146/31
S48 = 134.222.48.156/31
S49 = 134.222.48.158/31
S50 = 134.222.48.160/31
S51 = 134.222.48.162/31
S52 = 134.222.48.172/31
S53 = 134.222.48.178/31
S54 = 134.222.48.18/31
S55 = 134.222.48.182/31
S56 = 134.222.48.186/31
S57 = 134.222.48.190/31
S58 = 134.222.48.194/31
S59 = 134.222.48.202/31
S60 = 134.222.48.206/31
S61 = 134.222.48.208/31
S62 = 134.222.48.210/31
S63 = 134.222.48.212/31
S64 = 134.222.48.216/31
S65 = 134.222.48.218/31
S66 = 134.222.48.22/31
S67 = 134.222.48.222/31
S68 = 134.222.48.224/31
S69 = 134.222.48.234/31
S70 = 134.222.48.236/31
S71 = 134.222.48.24/31
S72 = 134.222.48.242/31
S73 = 134.222.48.244/31
S74 = 134.222.48.246/31
S75 = 134.222.48.248/31
S76 = 134.222.48.250/31
S77 = 134.222.48.252/31
S78 = 134.222.48.254/31
S79 = 134.222.48.26/31
S80 = 134.222.48.28/31
S81 = 134.222.48.30/31
S82 = 134.222.48.36/31
S83 = 134.222.48.4/31
S84 = 134.222.48.50/31
S85 = 134.222.48.68/31
S86 = 134.222.48.70/31
S87 = 134.222.48.74/31
S88 = 134.222.48.80/31
S89 = 134.222.48.84/31
S90 = 134.222.48.92/31
S91 = 134.222.48.94/31
S92 = 134.222.48.96/29
S93 = 134.222.49.106/31
S94 = 134.222.49.108/31
S95 = 134.222.49.16/31
S96 = 134.222.49.20/31
S97 = 134.222.49.32/31
S98 = 134.222.49.34/31
S99 = 134.222.49.4/31
S100 = 134.222.49.40/31
S101 = 134.222.49.42/31
S102 = 134.222.49.48/31
S103 = 134.222.49.62/31
S104 = 134.222.49.86/31
S105 = 134.222.92.224/28
S106 = 134.222.94.156/30
S107 = 134.222.94.212/30
S108 = 134.222.94.240/31
S109 = 134.222.95.160/29
S110 = 134.222.95.68/30
S111 = 134.222.96.0/28
S112 = 134.222.96.128/25
S113 = 212.165.116.124/30
S114 = 212.165.116.152/30
S115 = 212.165.118.16/30
S116 = 212.165.118.244/30
S117 = 212.165.118.248/31
S118 = 212.165.118.250/31
S119 = 212.165.122.0/28
S120 = 212.189.1.192/27
S121 = 62.41.22.192/26

--- Degree analysis ---
New figure saved in AS286_29-12-2019_bip_degree_CDFs.pdf
New figure saved in AS286_29-12-2019_bip_top_local_density.pdf
Maximum top (neighborhood) degree: 68
Maximum bottom (subnet) degree: 68

--- Base cycles ---
New figure saved in AS286_29-12-2019_bip_cycles.pdf
N28, S6, N47, S27, N108, S80, N117, S7
N28, S7, N117, S80, N108, S27, N47, S22, N49, S41, N86, S57, N146, S90, N123, S8
N28, S7, N117, S80, N108, S27, N47, S25, N96, S66, N58, S37, N49, S41, N86, S57, N146, S90, N123, S8
