--- About the graph ---
Total of vertices (all kinds): 1017
Hypothetic vertices: 86 / 1017 (8.456244%)
Subnet vertices: 446 / 1017 (43.854474%)
Known subnet vertices: 360 / 446 (80.717489%)

--- Subnet mappings ---
S1 = 193.92.102.0/25
S2 = 193.92.103.128/27
S3 = 193.92.103.16/30
S4 = 193.92.103.174/31
S5 = 193.92.103.192/26
S6 = 193.92.103.32/27
S7 = 193.92.103.64/27
S8 = 193.92.104.0/23
S9 = 193.92.130.12/30
S10 = 193.92.130.138/31
S11 = 193.92.130.152/30
S12 = 193.92.130.176/28
S13 = 193.92.130.192/26
S14 = 193.92.130.64/27
S15 = 193.92.131.124/31
S16 = 193.92.132.192/29
S17 = 193.92.133.128/25
S18 = 193.92.136.0/21
S19 = 193.92.148.0/25
S20 = 193.92.159.128/25
S21 = 193.92.163.126/31
S22 = 193.92.163.2/31
S23 = 193.92.163.218/31
S24 = 193.92.163.24/29
S25 = 193.92.163.52/30
S26 = 193.92.163.78/31
S27 = 193.92.164.128/27
S28 = 193.92.164.182/31
S29 = 193.92.164.224/27
S30 = 193.92.164.32/27
S31 = 193.92.164.64/29
S32 = 193.92.164.88/29
S33 = 193.92.164.96/27
S34 = 193.92.180.112/28
S35 = 193.92.180.128/26
S36 = 193.92.181.0/25
S37 = 193.92.196.188/30
S38 = 193.92.196.192/26
S39 = 193.92.24.0/24
S40 = 193.92.240.0/20
S41 = 193.92.25.0/26
S42 = 193.92.25.118/31
S43 = 193.92.25.128/26
S44 = 193.92.25.192/26
S45 = 193.92.25.88/30
S46 = 193.92.25.96/28
S47 = 193.92.32.0/26
S48 = 193.92.38.128/26
S49 = 193.92.38.192/27
S50 = 193.92.38.248/30
S51 = 193.92.38.48/30
S52 = 193.92.38.58/31
S53 = 193.92.38.64/26
S54 = 193.92.42.0/27
S55 = 193.92.42.134/31
S56 = 193.92.42.158/31
S57 = 193.92.42.176/29
S58 = 193.92.42.56/30
S59 = 193.92.42.70/31
S60 = 193.92.42.72/30
S61 = 193.92.42.96/28
S62 = 193.92.48.116/30
S63 = 193.92.48.122/31
S64 = 193.92.48.152/30
S65 = 193.92.48.164/30
S66 = 193.92.48.170/31
S67 = 193.92.48.176/28
S68 = 193.92.48.192/28
S69 = 193.92.48.208/28
S70 = 193.92.48.252/30
S71 = 193.92.48.26/31
S72 = 193.92.48.30/31
S73 = 193.92.48.8/30
S74 = 193.92.64.0/21
S75 = 193.92.72.0/22
S76 = 193.92.77.192/27
S77 = 193.92.78.0/24
S78 = 193.92.87.156/30
S79 = 193.92.87.16/30
S80 = 193.92.87.196/30
S81 = 193.92.87.216/30
S82 = 193.92.87.224/27
S83 = 193.92.87.32/28
S84 = 193.92.87.8/29
S85 = 193.92.87.94/31
S86 = 193.92.87.96/28
S87 = 193.92.91.0/30
S88 = 193.92.91.128/25
S89 = 193.92.91.48/30
S90 = 193.92.94.224/30
S91 = 194.219.108.32/31
S92 = 194.219.108.48/28
S93 = 194.219.108.64/26
S94 = 194.219.109.192/26
S95 = 194.219.115.246/31
S96 = 194.219.117.0/27
S97 = 194.219.117.192/26
S98 = 194.219.117.64/26
S99 = 194.219.134.196/30
S100 = 194.219.136.0/28
S101 = 194.219.136.128/28
S102 = 194.219.136.176/29
S103 = 194.219.136.184/30
S104 = 194.219.136.188/30
S105 = 194.219.136.200/30
S106 = 194.219.136.204/30
S107 = 194.219.136.238/31
S108 = 194.219.136.252/30
S109 = 194.219.136.34/31
S110 = 194.219.136.96/27
S111 = 194.219.143.120/29
S112 = 194.219.144.0/23
S113 = 194.219.146.0/25
S114 = 194.219.146.128/25
S115 = 194.219.153.116/30
S116 = 194.219.153.122/31
S117 = 194.219.153.142/31
S118 = 194.219.153.184/30
S119 = 194.219.153.20/30
S120 = 194.219.153.224/28
S121 = 194.219.153.48/29
S122 = 194.219.162.224/27
S123 = 194.219.170.164/30
S124 = 194.219.170.176/28
S125 = 194.219.170.224/28
S126 = 194.219.170.38/31
S127 = 194.219.170.64/30
S128 = 194.219.170.96/27
S129 = 194.219.183.130/31
S130 = 194.219.183.192/26
S131 = 194.219.184.0/22
S132 = 194.219.19.32/27
S133 = 194.219.199.0/27
S134 = 194.219.199.128/27
S135 = 194.219.199.160/27
S136 = 194.219.199.208/30
S137 = 194.219.199.222/31
S138 = 194.219.199.224/30
S139 = 194.219.199.232/29
S140 = 194.219.199.240/28
S141 = 194.219.199.36/30
S142 = 194.219.199.44/30
S143 = 194.219.199.64/26
S144 = 194.219.2.208/28
S145 = 194.219.208.0/27
S146 = 194.219.208.160/27
S147 = 194.219.208.64/30
S148 = 194.219.208.78/31
S149 = 194.219.208.82/31
S150 = 194.219.211.128/26
S151 = 194.219.221.128/25
S152 = 194.219.232.128/27
S153 = 194.219.234.0/23
S154 = 194.219.242.128/26
S155 = 194.219.242.252/30
S156 = 194.219.253.0/26
S157 = 194.219.253.130/31
S158 = 194.219.253.192/27
S159 = 194.219.26.0/23
S160 = 194.219.3.160/30
S161 = 194.219.3.184/30
S162 = 194.219.3.192/27
S163 = 194.219.3.224/27
S164 = 194.219.3.52/30
S165 = 194.219.3.8/30
S166 = 194.219.3.94/31
S167 = 194.219.32.0/21
S168 = 194.219.4.192/26
S169 = 194.219.47.0/30
S170 = 194.219.47.64/28
S171 = 194.219.48.198/31
S172 = 194.219.53.248/30
S173 = 194.219.56.118/31
S174 = 194.219.56.128/25
S175 = 194.219.56.66/31
S176 = 194.219.58.148/30
S177 = 194.219.58.200/30
S178 = 194.219.58.206/31
S179 = 194.219.58.240/30
S180 = 194.219.58.244/30
S181 = 194.219.58.46/31
S182 = 194.219.58.8/29
S183 = 194.219.6.112/30
S184 = 194.219.6.12/30
S185 = 194.219.6.122/31
S186 = 194.219.6.126/31
S187 = 194.219.6.142/31
S188 = 194.219.6.16/30
S189 = 194.219.6.194/31
S190 = 194.219.6.196/30
S191 = 194.219.6.202/31
S192 = 194.219.6.216/30
S193 = 194.219.6.32/28
S194 = 194.219.6.58/31
S195 = 194.219.6.72/30
S196 = 194.219.6.84/30
S197 = 194.219.71.0/26
S198 = 194.219.71.132/30
S199 = 194.219.71.156/30
