--- About the graph ---
Total of vertices (all kinds): 4824
Hypothetic vertices: 1391 / 4824 (28.834992%)
Subnet vertices: 2472 / 4824 (51.243781%)
Known subnet vertices: 1081 / 2472 (43.729773%)

--- Subnet mappings ---
S1 = 103.232.17.216/29
S2 = 103.232.19.24/30
S3 = 107.155.19.64/31
S4 = 107.155.19.68/30
S5 = 107.155.19.82/31
S6 = 107.155.19.84/31
S7 = 141.136.102.32/27
S8 = 141.136.105.104/30
S9 = 141.136.105.112/30
S10 = 141.136.105.124/30
S11 = 141.136.105.184/29
S12 = 141.136.105.228/30
S13 = 141.136.105.236/30
S14 = 141.136.105.252/30
S15 = 141.136.105.48/30
S16 = 141.136.105.56/30
S17 = 141.136.105.68/30
S18 = 141.136.106.0/30
S19 = 141.136.106.112/30
S20 = 141.136.106.156/30
S21 = 141.136.106.16/30
S22 = 141.136.106.160/30
S23 = 141.136.106.188/30
S24 = 141.136.106.204/30
S25 = 141.136.106.72/30
S26 = 141.136.106.88/30
S27 = 141.136.106.92/30
S28 = 141.136.107.100/30
S29 = 141.136.107.112/30
S30 = 141.136.107.188/30
S31 = 141.136.107.228/30
S32 = 141.136.107.44/30
S33 = 141.136.107.96/30
S34 = 141.136.108.0/30
S35 = 141.136.108.112/30
S36 = 141.136.108.124/30
S37 = 141.136.108.140/30
S38 = 141.136.108.160/30
S39 = 141.136.108.224/30
S40 = 141.136.108.228/30
S41 = 141.136.108.244/30
S42 = 141.136.108.60/30
S43 = 141.136.108.96/28
S44 = 141.136.109.80/30
S45 = 141.136.110.0/30
S46 = 141.136.110.116/30
S47 = 141.136.110.152/30
S48 = 141.136.110.184/30
S49 = 141.136.110.216/30
S50 = 141.136.110.40/30
S51 = 141.136.110.48/30
S52 = 141.136.110.52/30
S53 = 141.136.110.60/30
S54 = 141.136.110.64/30
S55 = 141.136.111.124/30
S56 = 141.136.111.136/30
S57 = 141.136.111.20/30
S58 = 141.136.111.252/30
S59 = 141.136.111.28/30
S60 = 141.136.111.96/30
S61 = 141.136.98.40/30
S62 = 141.136.99.0/26
S63 = 149.235.0.80/30
