--- About the graph ---
Total of vertices (all kinds): 1861
Hypothetic vertices: 499 / 1861 (26.813541%)
Subnet vertices: 973 / 1861 (52.283718%)
Known subnet vertices: 474 / 973 (48.715313%)

--- Subnet mappings ---
S1 = 168.195.58.248/29
S2 = 176.52.248.106/31
S3 = 176.52.248.112/30
S4 = 176.52.248.118/31
S5 = 176.52.248.12/31
S6 = 176.52.248.144/29
S7 = 176.52.248.168/31
S8 = 176.52.248.170/31
S9 = 176.52.248.176/31
S10 = 176.52.248.20/31
S11 = 176.52.248.200/31
S12 = 176.52.248.202/31
S13 = 176.52.248.208/30
S14 = 176.52.248.22/31
S15 = 176.52.248.232/31
S16 = 176.52.248.236/31
S17 = 176.52.248.48/31
S18 = 176.52.248.54/31
S19 = 176.52.248.78/31
S20 = 176.52.248.84/31
S21 = 176.52.248.96/31
S22 = 176.52.248.98/31
S23 = 176.52.249.240/30
S24 = 176.52.249.36/31
S25 = 176.52.249.38/31
S26 = 176.52.249.44/31
S27 = 176.52.250.128/26
S28 = 176.52.250.204/30
S29 = 176.52.251.202/31
S30 = 176.52.251.36/31
S31 = 176.52.251.38/31
S32 = 176.52.251.44/30
S33 = 176.52.252.168/31
S34 = 176.52.254.12/30
S35 = 176.52.254.128/30
S36 = 176.52.254.138/31
S37 = 176.52.254.16/30
S38 = 176.52.254.32/30
S39 = 176.52.254.4/30
S40 = 176.52.254.44/30
S41 = 176.52.254.48/30
S42 = 176.52.254.64/31
S43 = 176.52.255.208/30
S44 = 176.52.255.216/30
S45 = 176.52.255.220/30
S46 = 176.52.255.236/30
S47 = 176.52.255.240/30
S48 = 176.52.255.28/31
S49 = 176.52.255.30/31
S50 = 176.52.255.64/31
S51 = 176.52.255.70/31
S52 = 190.98.129.0/29
S53 = 190.98.129.48/30
S54 = 190.98.140.159/32
S55 = 190.98.140.64/31
S56 = 190.98.141.34/31
S57 = 190.98.144.128/25
S58 = 190.98.153.0/24
S59 = 190.98.184.208/28
S60 = 190.98.184.240/30
S61 = 190.98.185.250/31
S62 = 190.98.190.200/30
S63 = 190.98.190.208/29
S64 = 190.98.190.216/29
S65 = 190.98.190.224/27
S66 = 213.140.33.100/31
S67 = 213.140.33.198/31
S68 = 213.140.33.230/31
S69 = 213.140.35.102/31
S70 = 213.140.35.28/31
S71 = 213.140.36.144/31
S72 = 213.140.36.170/31
S73 = 213.140.36.202/31
S74 = 213.140.36.52/30
S75 = 213.140.36.94/31
S76 = 213.140.37.212/31
S77 = 213.140.37.64/30
S78 = 213.140.38.112/30
S79 = 213.140.38.4/31
S80 = 213.140.38.64/30
