--- About the graph ---
Total of vertices (all kinds): 2276
Hypothetic vertices: 524 / 2276 (23.022847%)
Subnet vertices: 1138 / 2276 (50.000000%)
Known subnet vertices: 614 / 1138 (53.954306%)

--- Subnet mappings ---
S1 = 64.86.62.12/31
S2 = 64.86.62.30/31
S3 = 64.86.62.42/31
S4 = 64.86.62.64/26
S5 = 66.110.40.32/30
S6 = 209.58.75.180/30
S7 = 209.58.76.6/31
S8 = 209.58.76.82/31
S9 = 64.86.62.26/31
S10 = 209.58.75.216/31
S11 = 64.86.62.32/29
S12 = 209.58.76.86/31
S13 = 66.110.40.224/29
S14 = 66.198.111.174/31
S15 = 66.198.111.200/31
S16 = 66.198.111.216/31
S17 = 216.6.87.42/31
S18 = 216.6.57.4/31
S19 = 63.243.186.4/30
S20 = 66.198.111.26/31
S21 = 66.198.111.142/31
S22 = 216.6.87.12/31
S23 = 216.6.87.20/31
S24 = 216.6.87.64/27
S25 = 216.6.87.120/29
S26 = 216.6.87.2/31
S27 = 216.6.87.110/31
S28 = 216.6.87.146/31
S29 = 63.243.236.4/31
S30 = 66.198.154.130/31
S31 = 66.198.154.204/30
S32 = 66.198.154.178/31
S33 = 66.198.154.24/31
S34 = 64.86.85.0/31
S35 = 63.243.152.14/31
S36 = 63.243.152.96/31
S37 = 66.110.9.200/30
S38 = 66.110.72.0/24
S39 = 64.86.9.104/30
S40 = 64.86.113.148/31
S41 = 64.86.113.128/30
S42 = 64.86.113.144/30
S43 = 64.86.113.202/31
S44 = 64.86.113.206/31
S45 = 66.198.116.96/29
S46 = 64.86.207.8/29
S47 = 66.198.116.144/28
S48 = 66.198.116.168/29
S49 = 64.86.85.16/30
S50 = 64.86.85.32/28
S51 = 209.58.9.0/28
S52 = 64.86.32.32/31
S53 = 206.82.134.0/24
S54 = 209.58.13.30/31
S55 = 64.86.33.102/31
S56 = 64.86.33.90/31
S57 = 63.243.172.50/31
S58 = 64.86.252.94/31
S59 = 64.86.252.148/30
S60 = 64.86.252.160/27
S61 = 64.86.252.140/31
S62 = 64.86.252.56/31
S63 = 66.110.59.0/31
S64 = 64.86.252.32/31
S65 = 64.86.252.64/30
S66 = 63.243.198.16/29
S67 = 63.243.198.64/26
S68 = 64.86.252.24/31
S69 = 180.87.9.96/30
S70 = 180.87.9.28/30
S71 = 120.29.219.80/31
S72 = 64.86.76.128/27
S73 = 116.0.88.44/30
S74 = 116.0.67.98/31
S75 = 180.87.181.72/31
S76 = 120.29.211.2/31
S77 = 180.87.141.120/31
S78 = 116.0.67.144/28
