--- About the graph ---
Total of vertices (all kinds): 5243
Hypothetic vertices: 1520 / 5243 (28.991036%)
Subnet vertices: 2689 / 5243 (51.287431%)
Known subnet vertices: 1169 / 2689 (43.473410%)

--- Subnet mappings ---
S1 = 103.232.17.216/29
S2 = 103.232.19.24/30
S3 = 104.254.120.200/29
S4 = 107.155.19.68/30
S5 = 107.155.19.72/30
S6 = 107.155.19.80/31
S7 = 107.155.19.84/31
S8 = 107.155.19.86/31
S9 = 141.136.105.104/31
S10 = 141.136.105.12/30
S11 = 141.136.105.124/30
S12 = 141.136.105.128/30
S13 = 141.136.105.140/30
S14 = 141.136.105.156/30
S15 = 141.136.105.200/30
S16 = 141.136.105.208/30
S17 = 141.136.105.228/30
S18 = 141.136.105.48/30
S19 = 141.136.105.56/30
S20 = 141.136.105.68/30
S21 = 141.136.105.76/31
S22 = 141.136.105.88/31
S23 = 141.136.106.112/30
S24 = 141.136.106.128/30
S25 = 141.136.106.136/31
S26 = 141.136.106.160/30
S27 = 141.136.106.168/30
S28 = 141.136.106.172/30
S29 = 141.136.106.188/31
S30 = 141.136.106.232/30
S31 = 141.136.106.76/30
S32 = 141.136.106.80/30
S33 = 141.136.106.84/30
S34 = 141.136.106.88/30
S35 = 141.136.106.92/30
S36 = 141.136.107.100/31
S37 = 141.136.107.176/30
S38 = 141.136.107.188/30
S39 = 141.136.107.228/30
S40 = 141.136.107.32/30
S41 = 141.136.107.40/30
S42 = 141.136.107.48/30
S43 = 141.136.107.96/30
S44 = 141.136.108.124/30
S45 = 141.136.108.128/30
S46 = 141.136.108.132/30
S47 = 141.136.108.160/30
S48 = 141.136.108.164/31
S49 = 141.136.108.224/31
S50 = 141.136.108.244/30
S51 = 141.136.108.40/30
S52 = 141.136.108.44/30
S53 = 141.136.108.60/30
S54 = 141.136.108.64/30
S55 = 141.136.108.68/30
S56 = 141.136.109.152/30
S57 = 141.136.109.156/30
S58 = 141.136.109.172/30
S59 = 141.136.109.4/30
S60 = 141.136.109.8/30
S61 = 141.136.109.84/30
S62 = 141.136.110.0/30
S63 = 141.136.110.12/30
