--- About the graph ---
Total of vertices (all kinds): 1833
Hypothetic vertices: 341 / 1833 (18.603382%)
Subnet vertices: 917 / 1833 (50.027278%)
Known subnet vertices: 576 / 917 (62.813522%)

--- Subnet mappings ---
S1 = 103.21.80.0/27
S2 = 116.0.66.74/31
S3 = 116.0.66.78/31
S4 = 116.0.66.92/30
S5 = 116.0.67.144/29
S6 = 116.0.67.176/29
S7 = 116.0.67.32/31
S8 = 116.0.67.86/31
S9 = 116.0.68.54/31
S10 = 116.0.68.66/31
S11 = 116.0.71.0/27
S12 = 116.0.71.192/29
S13 = 116.0.76.131/32
S14 = 116.0.76.161/32
S15 = 116.0.82.12/31
S16 = 116.0.82.32/28
S17 = 116.0.82.56/29
S18 = 116.0.82.74/31
S19 = 116.0.82.88/31
S20 = 116.0.82.91/32
S21 = 116.0.85.10/31
S22 = 116.0.91.16/28
S23 = 116.0.93.128/31
S24 = 116.0.93.136/31
S25 = 116.0.93.161/32
S26 = 116.0.93.168/31
S27 = 116.0.93.242/31
S28 = 120.29.193.0/30
S29 = 120.29.195.19/32
S30 = 120.29.207.10/31
S31 = 120.29.207.16/28
S32 = 120.29.211.2/32
S33 = 120.29.214.176/30
S34 = 120.29.214.18/31
S35 = 120.29.215.176/30
S36 = 120.29.215.34/31
S37 = 120.29.215.36/31
S38 = 120.29.217.10/31
S39 = 120.29.217.120/29
S40 = 120.29.217.22/31
S41 = 120.29.217.66/32
S42 = 120.29.219.10/31
S43 = 120.29.219.8/31
S44 = 120.29.219.80/28
S45 = 120.29.219.96/30
S46 = 120.29.222.16/30
S47 = 180.87.112.176/30
S48 = 180.87.12.0/30
S49 = 180.87.12.136/29
S50 = 180.87.12.170/31
S51 = 180.87.12.224/29
S52 = 180.87.12.40/29
S53 = 180.87.12.92/31
S54 = 180.87.128.28/30
S55 = 180.87.130.26/31
S56 = 180.87.136.0/25
S57 = 180.87.136.128/25
S58 = 180.87.140.12/31
S59 = 180.87.140.14/31
S60 = 180.87.140.18/31
S61 = 180.87.140.25/32
