--- About the graph ---
Total of vertices (all kinds): 1775
Hypothetic vertices: 498 / 1775 (28.056338%)
Subnet vertices: 852 / 1775 (48.000000%)
Known subnet vertices: 354 / 852 (41.549296%)

--- Subnet mappings ---
S1 = 158.39.0.198/31
S2 = 158.39.101.26/31
S3 = 128.39.46.124/30
S4 = 158.39.9.224/28
S5 = 158.39.9.246/31
S6 = 158.39.101.116/30
S7 = 128.39.46.222/31
S8 = 158.36.4.22/31
S9 = 193.156.92.86/31
S10 = 128.39.224.0/21
S11 = 128.39.46.56/30
S12 = 193.156.92.64/29
S13 = 128.39.70.216/31
S14 = 128.39.47.118/31
S15 = 158.37.2.106/31
S16 = 129.177.54.32/27
S17 = 158.36.4.66/31
S18 = 158.37.160.128/30
S19 = 129.177.21.176/30
S20 = 129.177.1.152/30
S21 = 128.39.46.248/30
S22 = 128.39.47.184/30
S23 = 158.37.160.144/30
S24 = 158.38.234.226/31
S25 = 158.39.1.102/31
S26 = 128.39.47.202/31
S27 = 158.38.172.0/25
S28 = 158.38.0.112/30
S29 = 158.39.1.8/30
S30 = 158.37.96.0/20
S31 = 158.37.58.0/30
S32 = 129.177.1.124/30
S33 = 129.177.13.0/24
S34 = 129.177.1.196/30
S35 = 129.177.21.48/28
S36 = 129.177.162.128/30
S37 = 158.37.2.16/30
S38 = 158.38.8.64/28
S39 = 158.37.89.192/28
S40 = 158.36.4.60/31
S41 = 128.39.70.204/30
S42 = 128.39.46.18/31
S43 = 128.39.47.216/30
S44 = 128.39.47.236/30
S45 = 128.39.70.168/30
S46 = 128.39.46.226/31
S47 = 128.39.47.40/29
S48 = 128.39.47.120/30
S49 = 128.39.70.244/31
S50 = 128.39.46.64/31
S51 = 158.39.1.56/30
S52 = 158.38.234.40/29
S53 = 193.156.250.232/29
S54 = 193.156.250.228/30
S55 = 128.39.46.246/31
S56 = 128.39.46.130/31
S57 = 128.39.46.212/31
S58 = 128.39.70.188/30
S59 = 128.39.47.92/31
S60 = 158.39.1.34/31
S61 = 128.39.65.16/30
S62 = 128.39.47.32/31
S63 = 128.39.47.56/31
S64 = 128.39.90.226/31
S65 = 158.38.1.138/31
S66 = 128.39.46.54/31
S67 = 128.39.47.252/30
S68 = 128.39.39.144/29
S69 = 128.39.70.84/31
S70 = 158.38.1.112/31
S71 = 128.39.70.34/31
S72 = 193.156.92.0/28
S73 = 128.39.37.2/31
S74 = 151.157.16.0/20
S75 = 193.156.92.44/30
S76 = 158.36.19.122/31
S77 = 128.39.46.34/31
S78 = 128.39.46.234/31
S79 = 128.39.47.166/31
S80 = 128.39.70.154/31
S81 = 128.39.103.46/31
S82 = 158.38.0.160/27
S83 = 158.38.4.0/26
S84 = 78.91.121.0/29
S85 = 158.38.0.220/30
S86 = 78.91.96.14/31
S87 = 78.91.96.32/31
S88 = 128.39.46.66/31
S89 = 128.39.46.146/31
S90 = 128.39.70.104/30
S91 = 128.39.70.8/31
S92 = 128.39.70.10/31
S93 = 158.38.2.0/25
S94 = 158.36.4.12/31
S95 = 158.38.160.0/24
S96 = 158.38.234.232/30
S97 = 158.36.4.10/31
S98 = 128.39.70.64/31
S99 = 158.38.236.2/31
S100 = 158.38.236.0/31
S101 = 158.38.237.32/31
S102 = 128.39.46.182/31
S103 = 128.39.70.98/31
S104 = 158.38.1.78/31
S105 = 128.39.46.172/31
S106 = 158.36.4.26/31
S107 = 129.242.24.50/31
S108 = 129.242.24.70/31
S109 = 129.242.24.82/31
S110 = 129.242.24.92/30
S111 = 129.242.24.178/31
S112 = 129.242.24.204/30
S113 = 129.242.24.220/30
S114 = 129.242.25.96/30
S115 = 129.242.25.104/30
S116 = 129.242.25.118/31
S117 = 129.242.25.162/31
S118 = 129.242.25.166/31
S119 = 129.242.25.172/30
S120 = 129.242.25.178/31
S121 = 129.242.25.182/31
S122 = 129.242.25.188/30
S123 = 129.242.25.198/31
S124 = 129.242.25.252/30
S125 = 129.242.26.152/30
S126 = 129.242.25.248/30
S127 = 129.242.24.200/30
S128 = 129.242.24.168/29
S129 = 129.242.24.128/31
S130 = 129.242.24.22/31
S131 = 129.242.24.28/30
S132 = 129.242.25.208/28
S133 = 129.242.24.104/30
S134 = 129.242.25.200/29
S135 = 129.242.24.248/30
S136 = 129.242.24.152/30
S137 = 129.242.24.184/30
S138 = 129.242.24.224/28
S139 = 129.242.25.120/29
S140 = 129.242.59.16/28
S141 = 129.242.59.64/28
S142 = 129.242.26.156/30
S143 = 129.242.24.8/30
S144 = 129.242.24.108/30
S145 = 129.242.24.150/31
S146 = 129.242.24.54/31
S147 = 129.242.24.56/30
S148 = 129.242.24.182/31
S149 = 129.242.59.0/28
S150 = 129.242.24.114/31
S151 = 129.242.59.80/28
S152 = 129.242.24.24/30
S153 = 129.242.24.124/31
S154 = 129.242.24.120/31
S155 = 129.242.24.12/30
S156 = 129.242.24.134/31
S157 = 129.242.24.88/31
S158 = 129.242.24.76/30
S159 = 129.242.25.246/31
S160 = 129.242.24.188/31
S161 = 129.242.24.86/31
S162 = 129.242.25.114/31
S163 = 129.242.25.184/30
S164 = 129.242.220.192/26
S165 = 129.242.24.194/31
S166 = 129.242.26.136/30
S167 = 129.242.24.242/31
S168 = 129.242.26.172/30
S169 = 129.242.222.0/24
S170 = 129.242.25.80/29
S171 = 129.242.25.64/30
S172 = 129.242.25.76/30
S173 = 129.242.25.230/31
S174 = 129.242.59.32/27
S175 = 128.39.70.18/31
S176 = 158.37.1.240/29
S177 = 158.39.101.24/31
S178 = 128.39.46.232/31
S179 = 158.39.104.34/31
S180 = 128.39.47.248/30
S181 = 158.39.0.140/30
S182 = 158.39.52.0/26
S183 = 158.36.4.82/31
S184 = 192.146.239.32/28
S185 = 158.39.8.252/31
S186 = 158.39.8.250/31
S187 = 158.36.4.38/31
S188 = 128.39.70.44/31
S189 = 128.39.47.156/30
S190 = 158.39.0.76/30
S191 = 158.39.93.52/30
S192 = 158.39.93.64/30
S193 = 158.39.93.84/30
S194 = 128.39.65.238/31
S195 = 128.39.70.200/30
S196 = 128.39.70.30/31
S197 = 158.38.234.222/31
S198 = 193.156.2.0/29
S199 = 128.39.46.180/31
S200 = 128.39.90.216/29
S201 = 158.36.4.4/31
S202 = 128.39.70.198/31
S203 = 128.39.161.208/31
S204 = 158.36.4.64/31
S205 = 129.241.77.14/31
S206 = 129.241.1.142/31
S207 = 129.241.1.132/31
S208 = 129.241.1.136/31
S209 = 129.241.1.146/31
S210 = 129.241.1.148/31
S211 = 129.241.1.150/31
S212 = 129.241.1.154/31
S213 = 129.241.1.158/31
S214 = 129.241.1.162/31
S215 = 129.241.1.166/31
S216 = 129.241.1.168/31
S217 = 129.241.1.172/31
S218 = 129.241.1.196/31
S219 = 129.241.1.208/31
S220 = 129.241.1.210/31
S221 = 129.241.1.214/31
S222 = 129.241.1.222/31
S223 = 129.241.1.230/31
S224 = 129.241.1.232/31
S225 = 129.241.1.134/31
S226 = 129.241.1.128/31
S227 = 129.241.1.156/31
S228 = 129.241.1.170/31
S229 = 129.241.1.160/31
S230 = 129.241.1.152/31
S231 = 129.241.34.160/27
S232 = 129.241.77.32/30
S233 = 128.39.91.70/31
S234 = 128.39.140.0/23
S235 = 129.241.76.80/29
S236 = 129.241.76.106/31
S237 = 129.241.76.64/28
S238 = 128.39.8.24/29
S239 = 128.39.12.152/29
S240 = 128.39.47.100/31
S241 = 128.39.70.60/30
S242 = 128.39.46.240/30
S243 = 128.39.46.88/30
S244 = 158.36.4.52/31
S245 = 128.39.46.216/30
S246 = 128.39.46.200/31
S247 = 158.38.1.248/29
S248 = 158.39.3.118/31
S249 = 158.39.2.0/24
S250 = 158.36.84.222/31
S251 = 128.39.70.54/31
S252 = 128.39.23.200/29
S253 = 129.240.25.100/30
S254 = 129.240.25.218/31
S255 = 129.240.100.42/31
S256 = 129.240.25.68/30
S257 = 129.240.25.188/31
S258 = 129.240.100.68/31
S259 = 129.240.24.228/30
S260 = 129.240.24.222/31
S261 = 129.240.24.224/30
S262 = 129.240.25.4/30
S263 = 129.240.24.248/31
S264 = 129.240.100.0/28
S265 = 129.240.100.46/31
S266 = 129.240.100.58/31
S267 = 129.240.25.192/30
S268 = 129.240.24.180/30
S269 = 129.240.100.84/30
S270 = 129.240.24.168/31
S271 = 129.240.24.128/30
S272 = 129.240.24.154/31
S273 = 129.240.24.238/31
S274 = 129.240.24.240/30
S275 = 129.240.25.16/29
S276 = 129.240.25.76/31
S277 = 129.240.25.120/31
S278 = 129.240.25.154/31
S279 = 129.240.100.80/30
S280 = 129.240.100.106/31
S281 = 129.240.100.158/31
S282 = 129.240.24.164/31
S283 = 129.240.25.160/30
S284 = 129.240.24.234/31
S285 = 129.240.100.28/31
S286 = 129.240.25.80/30
S287 = 129.240.25.222/31
S288 = 129.240.25.164/30
