--- About the graph ---
Total of vertices (all kinds): 1816
Hypothetic vertices: 266 / 1816 (14.647577%)
Subnet vertices: 901 / 1816 (49.614537%)
Known subnet vertices: 635 / 901 (70.477248%)

--- Subnet mappings ---
S1 = 80.231.9.233/32
S2 = 66.198.100.24/30
S3 = 66.110.39.38/31
S4 = 64.86.92.20/31
S5 = 64.86.188.0/30
S6 = 66.110.56.36/30
S7 = 66.110.56.240/30
S8 = 64.86.92.22/31
S9 = 66.110.56.4/30
S10 = 66.110.56.128/30
S11 = 64.86.79.120/31
S12 = 64.86.113.4/30
S13 = 66.110.16.4/30
S14 = 66.110.82.4/31
S15 = 63.243.236.4/30
S16 = 66.198.154.128/30
S17 = 66.198.154.204/30
S18 = 66.198.155.16/29
S19 = 66.198.155.144/28
S20 = 66.198.155.192/30
S21 = 64.86.85.0/30
S22 = 63.243.216.20/31
S23 = 66.198.154.124/30
S24 = 63.243.136.0/23
S25 = 64.86.85.16/30
S26 = 209.58.9.0/28
S27 = 64.86.32.32/30
S28 = 209.58.13.28/30
S29 = 63.243.186.20/30
S30 = 63.243.128.16/30
S31 = 216.6.81.16/30
S32 = 66.110.96.62/31
S33 = 63.243.128.108/30
S34 = 63.243.128.160/31
S35 = 63.243.128.92/30
S36 = 63.243.128.56/30
S37 = 63.243.128.24/30
S38 = 180.87.15.236/31
S39 = 64.86.228.32/28
S40 = 64.86.228.64/29
S41 = 64.86.228.24/30
S42 = 64.86.0.0/30
S43 = 64.86.248.4/31
S44 = 216.6.90.124/30
S45 = 216.6.90.16/28
S46 = 209.58.18.64/30
S47 = 64.86.226.56/30
S48 = 64.86.226.32/30
S49 = 64.86.226.40/29
S50 = 66.198.83.64/26
S51 = 66.198.161.128/25
S52 = 216.6.12.0/26
S53 = 216.6.114.0/25
S54 = 216.6.115.88/30
S55 = 199.202.50.128/30
S56 = 64.86.226.20/30
S57 = 64.86.31.28/31
S58 = 64.86.31.30/31
S59 = 199.202.45.0/24
S60 = 209.58.5.72/30
S61 = 209.58.60.16/31
S62 = 216.6.112.128/31
S63 = 216.6.93.50/31
S64 = 66.110.40.212/31
S65 = 66.110.96.184/31
S66 = 66.110.40.104/30
S67 = 66.198.9.8/30
S68 = 66.198.9.224/31
S69 = 216.6.72.86/31
S70 = 216.6.87.64/27
S71 = 216.6.87.42/31
S72 = 66.110.40.224/30
S73 = 66.110.40.228/31
S74 = 66.198.111.172/30
S75 = 66.198.111.200/31
S76 = 216.6.72.44/30
S77 = 64.86.62.24/30
S78 = 216.6.57.4/30
S79 = 66.198.111.136/29
S80 = 64.86.62.28/30
S81 = 64.86.62.64/26
S82 = 66.110.40.32/30
S83 = 209.58.75.180/30
S84 = 209.58.76.4/30
S85 = 209.58.76.80/30
S86 = 209.58.75.216/30
S87 = 64.86.62.32/29
S88 = 66.198.182.32/29
S89 = 66.198.182.56/30
S90 = 209.58.75.144/30
S91 = 209.58.75.196/30
S92 = 209.58.75.212/30
S93 = 209.58.75.112/30
S94 = 66.198.182.46/31
S95 = 66.198.183.40/31
S96 = 66.198.70.64/30
S97 = 66.198.70.92/31
S98 = 216.6.57.96/31
S99 = 80.231.130.24/30
S100 = 80.231.130.12/30
S101 = 80.231.130.28/30
S102 = 80.231.130.46/31
S103 = 80.231.130.48/29
S104 = 195.219.144.164/30
S105 = 195.219.145.44/30
S106 = 80.231.154.142/31
S107 = 80.231.130.128/30
S108 = 80.231.131.0/30
S109 = 80.231.130.108/31
S110 = 80.231.130.132/30
S111 = 180.87.39.20/30
S112 = 195.219.81.16/31
S113 = 80.231.130.110/31
S114 = 80.231.130.60/30
S115 = 80.231.131.14/31
S116 = 80.231.139.40/29
S117 = 80.231.130.136/29
S118 = 80.231.130.122/31
S119 = 80.231.154.44/30
S120 = 80.231.154.108/30
S121 = 195.219.87.42/31
S122 = 80.231.153.48/30
S123 = 195.219.224.72/29
S124 = 80.231.154.172/30
S125 = 80.231.111.20/30
S126 = 80.231.71.182/31
S127 = 195.219.87.98/31
S128 = 195.219.87.100/31
S129 = 195.219.87.105/32
S130 = 195.219.87.150/31
S131 = 195.219.87.170/31
S132 = 195.219.87.174/31
S133 = 195.219.156.72/31
S134 = 195.219.190.64/31
S135 = 195.219.87.44/30
S136 = 195.219.134.0/31
S137 = 195.219.87.20/30
S138 = 195.219.87.0/30
S139 = 195.219.87.192/31
S140 = 195.219.87.30/31
S141 = 80.231.163.0/30
S142 = 80.231.163.4/30
S143 = 5.23.30.22/31
S144 = 5.23.30.66/31
S145 = 5.23.30.68/31
S146 = 195.219.156.8/29
S147 = 195.219.156.34/31
S148 = 195.219.156.112/31
S149 = 195.219.183.8/29
S150 = 5.23.30.38/31
S151 = 195.219.148.104/30
S152 = 193.26.194.64/26
S153 = 80.231.14.0/31
S154 = 80.231.14.244/31
S155 = 195.219.166.68/31
S156 = 195.219.166.70/31
S157 = 195.219.166.124/31
S158 = 195.219.166.158/31
S159 = 80.231.214.2/31
S160 = 80.231.153.28/30
S161 = 80.231.153.84/30
S162 = 80.231.153.228/30
S163 = 195.219.224.208/30
S164 = 195.219.241.32/30
S165 = 195.219.241.40/30
S166 = 195.219.241.172/30
S167 = 195.219.241.8/30
S168 = 80.231.153.176/30
S169 = 80.231.153.20/31
S170 = 80.231.153.232/30
S171 = 80.231.13.128/30
S172 = 80.231.52.16/30
S173 = 80.231.63.108/30
S174 = 80.231.63.128/30
S175 = 80.231.63.224/27
S176 = 80.231.71.40/31
S177 = 80.231.71.142/31
S178 = 80.231.63.58/31
S179 = 80.231.245.12/30
S180 = 80.231.245.16/30
S181 = 80.231.245.6/31
S182 = 5.23.0.50/31
S183 = 5.23.0.74/31
S184 = 5.23.8.12/31
S185 = 5.23.8.14/31
S186 = 195.219.50.8/30
S187 = 195.219.50.164/30
S188 = 195.219.50.16/30
S189 = 195.219.50.128/29
S190 = 195.219.219.64/27
S191 = 195.219.50.172/30
S192 = 80.231.14.72/31
S193 = 195.219.76.30/31
S194 = 195.219.219.0/30
S195 = 195.219.50.56/31
S196 = 5.23.6.8/29
S197 = 80.231.12.24/29
S198 = 80.231.14.74/31
S199 = 80.231.15.130/31
S200 = 195.219.148.130/31
S201 = 195.219.183.112/29
S202 = 195.219.183.148/30
S203 = 195.219.39.0/27
S204 = 195.219.60.32/29
S205 = 195.219.163.62/31
S206 = 80.231.14.10/31
S207 = 195.219.105.0/24
S208 = 195.219.224.16/31
S209 = 195.219.224.24/29
S210 = 195.219.224.136/29
S211 = 195.219.224.168/29
S212 = 195.219.224.216/30
S213 = 195.219.224.232/30
S214 = 195.219.224.236/30
S215 = 195.219.224.240/29
S216 = 80.231.8.88/30
S217 = 80.231.14.108/31
S218 = 80.231.14.236/31
S219 = 80.231.15.134/31
S220 = 80.231.71.46/31
S221 = 80.231.123.32/31
S222 = 80.231.154.160/30
S223 = 80.231.14.14/31
S224 = 80.231.14.192/31
S225 = 80.231.15.141/32
S226 = 80.231.15.146/31
S227 = 195.219.40.0/30
S228 = 80.231.8.32/30
S229 = 80.231.12.16/29
S230 = 80.231.14.222/31
S231 = 80.231.60.38/31
S232 = 80.231.60.152/31
S233 = 80.231.60.160/29
S234 = 80.231.60.172/30
S235 = 80.231.60.176/29
