--- About the graph ---
Total of vertices (all kinds): 22756
Hypothetic vertices: 9897 / 22756 (43.491826%)
Subnet vertices: 11426 / 22756 (50.210933%)
Known subnet vertices: 1529 / 11426 (13.381761%)

--- Subnet mappings ---
S1 = 5.63.66.192/29
S2 = 5.63.66.200/29
S3 = 5.63.66.208/28
S4 = 5.63.66.224/29
S5 = 5.63.66.232/30
S6 = 5.63.66.240/28
S7 = 82.200.201.0/28
S8 = 82.200.201.16/28
S9 = 82.200.201.48/28
S10 = 82.200.203.128/28
S11 = 82.200.203.144/28
S12 = 82.200.203.168/29
S13 = 82.200.203.192/29
S14 = 82.200.203.200/29
S15 = 82.200.203.208/30
S16 = 82.200.203.224/29
S17 = 82.200.203.232/29
S18 = 92.46.228.144/29
S19 = 92.46.228.152/29
S20 = 82.200.243.64/27
S21 = 95.59.137.64/28
S22 = 95.59.172.8/29
S23 = 82.200.243.48/30
S24 = 95.59.172.32/27
S25 = 92.47.144.160/28
S26 = 92.47.145.192/30
S27 = 82.200.243.104/30
S28 = 88.204.255.248/30
S29 = 92.47.150.208/29
S30 = 92.47.144.220/30
S31 = 92.47.151.240/29
S32 = 95.56.243.88/29
S33 = 95.59.170.48/28
S34 = 92.47.150.120/29
S35 = 82.200.243.56/29
S36 = 92.47.144.230/31
S37 = 84.240.238.0/24
S38 = 84.240.252.212/30
S39 = 88.204.226.64/30
S40 = 89.106.233.16/28
S41 = 89.106.233.80/30
S42 = 89.106.233.92/30
S43 = 89.106.233.248/30
S44 = 89.106.233.252/30
S45 = 92.46.255.204/30
S46 = 92.47.77.100/30
S47 = 92.47.77.104/30
S48 = 92.47.77.112/29
S49 = 92.47.106.24/30
S50 = 178.88.117.176/31
S51 = 178.89.233.196/30
S52 = 178.91.134.252/30
S53 = 5.63.67.8/29
S54 = 82.200.243.32/29
S55 = 95.59.172.64/26
S56 = 37.151.127.0/29
S57 = 92.47.151.120/29
S58 = 2.135.240.104/30
S59 = 92.47.151.80/28
S60 = 92.47.145.128/27
S61 = 92.47.151.72/29
S62 = 82.200.243.108/30
S63 = 82.200.243.52/30
S64 = 82.200.243.42/31
S65 = 5.250.159.128/29
S66 = 37.151.52.100/30
S67 = 37.151.53.228/31
S68 = 82.200.184.32/30
S69 = 82.200.247.224/27
S70 = 88.204.190.176/28
S71 = 89.218.165.48/30
S72 = 89.218.170.48/30
S73 = 92.46.53.36/31
S74 = 92.46.59.116/30
S75 = 92.46.212.164/30
S76 = 92.46.222.20/30
S77 = 92.47.104.0/28
S78 = 92.47.146.188/30
S79 = 92.47.151.97/32
S80 = 92.47.151.117/32
S81 = 92.47.151.248/30
S82 = 95.56.229.176/28
S83 = 95.56.243.64/29
S84 = 178.88.168.32/27
S85 = 212.154.138.162/32
S86 = 212.154.187.64/27
S87 = 212.154.209.100/30
