--- About the graph ---
Total of vertices (all kinds): 1362
Hypothetic vertices: 503 / 1362 (36.930984%)
Subnet vertices: 705 / 1362 (51.762115%)
Known subnet vertices: 202 / 705 (28.652482%)

--- Subnet mappings ---
S1 = 149.3.181.78/31
S2 = 149.3.182.134/31
S3 = 185.100.113.0/28
S4 = 185.70.202.128/31
S5 = 185.70.203.24/31
S6 = 185.70.203.26/31
S7 = 185.70.203.56/29
S8 = 185.70.203.8/30
S9 = 195.22.192.110/31
S10 = 195.22.192.180/31
S11 = 195.22.192.190/31
S12 = 195.22.192.82/31
S13 = 195.22.193.20/30
S14 = 195.22.194.248/29
S15 = 195.22.195.24/30
S16 = 195.22.195.32/28
S17 = 195.22.195.64/28
S18 = 195.22.196.136/31
S19 = 195.22.196.138/31
S20 = 195.22.196.142/31
S21 = 195.22.196.232/29
S22 = 195.22.196.32/27
S23 = 195.22.196.68/31
S24 = 195.22.196.70/31
S25 = 195.22.196.86/31
S26 = 195.22.197.140/31
S27 = 195.22.197.142/31
S28 = 195.22.197.152/31
S29 = 195.22.197.24/31
S30 = 195.22.197.244/31
S31 = 195.22.197.26/31
S32 = 195.22.197.94/31
S33 = 195.22.199.120/29
S34 = 195.22.199.128/26
S35 = 195.22.199.64/29
S36 = 195.22.205.12/31
S37 = 195.22.205.32/28
S38 = 195.22.205.60/31
S39 = 195.22.206.0/28
S40 = 195.22.206.34/31
S41 = 195.22.208.0/27
S42 = 195.22.208.116/31
S43 = 195.22.208.48/31
S44 = 195.22.208.50/31
S45 = 195.22.208.78/31
S46 = 195.22.208.88/30
S47 = 195.22.209.192/29
S48 = 195.22.209.206/31
S49 = 195.22.209.208/28
S50 = 195.22.209.32/28
S51 = 195.22.209.96/28
S52 = 195.22.210.106/31
S53 = 195.22.210.194/31
S54 = 195.22.210.44/31
S55 = 195.22.210.46/31
S56 = 195.22.210.52/31
S57 = 195.22.210.54/31
S58 = 195.22.211.126/31
S59 = 195.22.211.192/29
S60 = 195.22.211.204/31
S61 = 195.22.211.206/31
S62 = 195.22.211.208/31
S63 = 195.22.211.210/31
S64 = 195.22.211.212/31
S65 = 195.22.211.44/31
S66 = 195.22.211.46/31
S67 = 195.22.211.54/31
S68 = 195.22.213.0/31
S69 = 195.22.213.12/31
S70 = 195.22.213.14/31
S71 = 195.22.213.182/31
S72 = 195.22.213.232/31
S73 = 195.22.213.60/30
S74 = 195.22.214.128/28
S75 = 195.22.214.22/31
S76 = 195.22.214.4/30
S77 = 195.22.214.64/31
S78 = 195.22.215.192/31
S79 = 195.22.215.194/31
S80 = 195.22.215.220/32
S81 = 195.22.216.140/30
S82 = 195.22.216.16/28
S83 = 195.22.216.232/29
S84 = 195.22.217.172/31
S85 = 195.22.217.32/31
S86 = 195.22.217.48/31
S87 = 195.22.218.106/31
S88 = 195.22.218.196/31
S89 = 195.22.218.212/31
S90 = 195.22.218.40/31
S91 = 195.22.218.42/31
S92 = 195.22.218.48/31
S93 = 195.22.218.50/31
S94 = 195.22.219.0/30
S95 = 195.22.219.208/29
S96 = 195.22.219.62/31
S97 = 195.22.219.64/28
S98 = 195.22.221.128/26
S99 = 195.22.221.208/29
S100 = 195.22.221.40/29
S101 = 195.22.222.130/31
S102 = 195.22.222.16/29
S103 = 195.22.222.32/29
S104 = 195.22.222.44/30
S105 = 195.22.222.48/29
S106 = 195.22.222.56/29
S107 = 195.22.223.162/31
S108 = 200.123.201.128/25
S109 = 200.123.206.0/24
S110 = 213.144.160.0/28
S111 = 213.144.160.28/30
S112 = 213.144.168.2/31
S113 = 213.144.173.112/28
S114 = 213.144.175.10/31
S115 = 213.144.176.150/31
S116 = 213.144.176.168/31
S117 = 213.144.176.202/31
S118 = 213.144.176.222/31
S119 = 213.144.176.50/31
S120 = 213.144.177.16/28
S121 = 213.144.177.166/31
S122 = 213.144.177.184/31
S123 = 213.144.177.186/31
S124 = 213.144.177.216/31
S125 = 213.144.177.218/31
S126 = 213.144.177.6/32
S127 = 213.144.185.128/31
S128 = 213.144.185.130/31
S129 = 213.144.185.132/31
S130 = 213.144.187.64/31
S131 = 5.178.43.128/30
S132 = 5.178.43.200/30
S133 = 5.178.43.204/30
S134 = 5.178.43.212/30
S135 = 5.178.43.224/29
S136 = 5.178.43.232/30
S137 = 5.178.46.18/31
S138 = 79.140.80.0/24
S139 = 79.140.83.0/31
S140 = 79.140.83.2/31
S141 = 79.140.83.4/31
S142 = 79.140.83.6/31
S143 = 79.140.89.128/31
S144 = 79.140.89.34/31
S145 = 79.140.89.64/31
S146 = 79.140.90.128/31
S147 = 79.140.90.136/31
S148 = 79.140.90.138/31
S149 = 79.140.90.36/31
S150 = 79.140.90.6/31
S151 = 79.140.91.22/31
S152 = 89.221.32.32/31
