--- About the graph ---
Total of vertices (all kinds): 1310
Hypothetic vertices: 324 / 1310 (24.732824%)
Subnet vertices: 674 / 1310 (51.450382%)
Known subnet vertices: 350 / 674 (51.928783%)

--- Subnet mappings ---
S1 = 128.39.103.46/31
S2 = 128.39.12.128/27
S3 = 128.39.140.0/23
S4 = 128.39.151.0/26
S5 = 128.39.178.0/25
S6 = 128.39.23.200/29
S7 = 128.39.3.120/29
S8 = 128.39.37.0/30
S9 = 128.39.39.144/29
S10 = 128.39.46.12/30
S11 = 128.39.46.124/30
S12 = 128.39.46.128/30
S13 = 128.39.46.144/30
S14 = 128.39.46.172/31
S15 = 128.39.46.18/31
S16 = 128.39.46.180/31
S17 = 128.39.46.182/31
S18 = 128.39.46.184/30
S19 = 128.39.46.188/31
S20 = 128.39.46.200/31
S21 = 128.39.46.212/31
S22 = 128.39.46.216/30
S23 = 128.39.46.220/31
S24 = 128.39.46.222/31
S25 = 128.39.46.224/30
S26 = 128.39.46.232/31
S27 = 128.39.46.234/31
S28 = 128.39.46.240/31
S29 = 128.39.46.244/31
S30 = 128.39.46.28/30
S31 = 128.39.46.34/31
S32 = 128.39.46.52/30
S33 = 128.39.46.56/30
S34 = 128.39.46.64/31
S35 = 128.39.46.66/31
S36 = 128.39.46.76/30
S37 = 128.39.46.84/30
S38 = 128.39.46.88/30
S39 = 128.39.46.94/31
S40 = 128.39.47.112/30
S41 = 128.39.47.116/30
S42 = 128.39.47.120/30
S43 = 128.39.47.126/31
S44 = 128.39.47.144/30
S45 = 128.39.47.16/30
S46 = 128.39.47.166/31
S47 = 128.39.47.176/30
S48 = 128.39.47.186/31
S49 = 128.39.47.202/31
S50 = 128.39.47.228/30
S51 = 128.39.47.238/31
S52 = 128.39.47.248/30
S53 = 128.39.47.252/30
S54 = 128.39.47.28/30
S55 = 128.39.47.32/31
S56 = 128.39.47.40/29
S57 = 128.39.47.56/31
S58 = 128.39.47.88/31
S59 = 128.39.47.90/31
S60 = 128.39.47.92/31
S61 = 128.39.65.16/30
S62 = 128.39.65.160/30
S63 = 128.39.65.176/28
S64 = 128.39.65.222/31
S65 = 128.39.65.236/30
S66 = 128.39.70.10/31
S67 = 128.39.70.104/30
S68 = 128.39.70.122/31
S69 = 128.39.70.154/31
S70 = 128.39.70.16/30
S71 = 128.39.70.170/31
S72 = 128.39.70.184/30
S73 = 128.39.70.188/30
S74 = 128.39.70.196/30
