--- About the graph ---
Total of vertices (all kinds): 1102
Hypothetic vertices: 65 / 1102 (5.898367%)
Subnet vertices: 530 / 1102 (48.094374%)
Known subnet vertices: 465 / 530 (87.735849%)

--- Subnet mappings ---
S1 = 62.1.110.216/30
S2 = 62.1.117.16/30
S3 = 194.219.199.100/30
S4 = 194.219.199.104/30
S5 = 194.219.208.64/30
S6 = 194.219.208.100/30
S7 = 194.219.253.8/30
S8 = 194.219.253.212/30
S9 = 213.16.250.64/30
S10 = 213.16.252.80/30
S11 = 213.16.252.108/30
S12 = 62.1.110.152/30
S13 = 194.219.199.244/30
S14 = 212.251.94.56/30
S15 = 62.1.110.220/30
S16 = 213.16.247.100/30
S17 = 194.219.199.116/30
S18 = 213.16.250.68/30
S19 = 194.219.253.216/30
S20 = 62.1.110.124/30
S21 = 194.219.199.36/30
S22 = 194.219.199.120/30
S23 = 194.219.199.140/30
S24 = 194.219.199.156/30
S25 = 194.219.199.232/30
S26 = 194.219.242.144/28
S27 = 212.251.94.72/30
S28 = 212.251.94.124/30
S29 = 212.251.94.128/30
S30 = 212.251.94.132/30
S31 = 212.251.94.204/30
S32 = 213.16.247.124/30
S33 = 213.16.247.136/30
S34 = 213.16.247.180/30
S35 = 213.16.250.24/30
S36 = 213.16.250.148/30
S37 = 213.16.250.172/30
S38 = 213.16.250.176/30
S39 = 213.16.252.88/30
S40 = 213.16.252.232/30
S41 = 213.16.252.148/30
S42 = 213.16.250.40/30
S43 = 62.1.110.176/30
S44 = 62.1.110.80/30
S45 = 212.251.94.164/30
S46 = 194.219.227.128/27
S47 = 212.251.94.136/30
S48 = 213.16.252.168/30
S49 = 213.16.252.192/30
S50 = 213.16.247.204/30
S51 = 213.16.252.224/30
S52 = 194.219.199.176/30
S53 = 194.219.199.180/30
S54 = 194.219.199.236/30
S55 = 62.1.116.20/30
S56 = 62.1.116.48/30
S57 = 193.92.42.96/30
S58 = 193.92.48.208/30
S59 = 193.92.87.224/29
S60 = 193.92.91.156/30
S61 = 193.92.103.48/30
S62 = 193.92.164.64/30
S63 = 194.219.2.212/30
S64 = 194.219.6.44/30
S65 = 194.219.146.132/30
S66 = 194.219.170.176/30
S67 = 212.251.22.80/30
S68 = 212.251.36.172/30
S69 = 212.251.75.136/30
S70 = 212.251.91.132/30
S71 = 62.1.116.96/28
S72 = 62.1.116.148/30
S73 = 193.92.25.232/30
S74 = 193.92.25.252/30
S75 = 193.92.38.64/27
S76 = 193.92.42.12/30
S77 = 193.92.42.68/30
S78 = 193.92.42.104/30
S79 = 193.92.48.8/30
S80 = 193.92.48.28/30
S81 = 193.92.48.56/30
S82 = 193.92.48.120/30
S83 = 193.92.48.164/30
S84 = 193.92.48.176/28
S85 = 193.92.48.192/28
S86 = 193.92.48.216/30
S87 = 193.92.87.64/29
S88 = 193.92.87.216/30
S89 = 193.92.91.48/30
S90 = 193.92.103.16/29
S91 = 193.92.103.172/30
S92 = 193.92.103.232/30
S93 = 193.92.103.244/30
S94 = 193.92.130.4/30
S95 = 193.92.130.12/30
S96 = 193.92.130.180/30
S97 = 193.92.130.216/30
S98 = 193.92.130.224/30
S99 = 193.92.133.236/30
S100 = 193.92.163.0/30
S101 = 193.92.163.40/30
S102 = 193.92.163.124/30
S103 = 193.92.163.216/30
S104 = 193.92.164.32/28
S105 = 193.92.164.240/30
S106 = 194.219.3.92/30
S107 = 194.219.3.160/28
S108 = 194.219.3.184/30
S109 = 194.219.3.208/30
S110 = 194.219.6.84/30
S111 = 194.219.6.112/30
S112 = 194.219.6.120/30
S113 = 194.219.6.128/30
S114 = 194.219.6.192/30
S115 = 194.219.6.216/30
S116 = 194.219.53.248/30
S117 = 194.219.56.64/30
S118 = 194.219.58.200/30
S119 = 194.219.58.204/30
S120 = 194.219.71.44/30
S121 = 194.219.71.96/30
S122 = 194.219.115.244/30
S123 = 194.219.134.236/30
S124 = 194.219.136.12/30
S125 = 194.219.136.136/30
S126 = 194.219.136.188/30
S127 = 194.219.136.200/30
S128 = 194.219.136.236/30
S129 = 194.219.144.240/29
S130 = 194.219.145.240/28
S131 = 194.219.146.96/27
S132 = 194.219.146.252/30
S133 = 194.219.153.52/30
S134 = 194.219.153.116/30
S135 = 194.219.153.184/30
S136 = 194.219.153.224/28
S137 = 194.219.170.64/30
S138 = 194.219.170.104/30
S139 = 194.219.170.164/30
S140 = 194.219.184.0/22
S141 = 212.54.197.116/30
S142 = 212.251.21.76/30
S143 = 212.251.21.252/30
S144 = 212.251.22.0/30
S145 = 212.251.22.108/30
S146 = 212.251.22.224/30
S147 = 212.251.22.240/30
S148 = 212.251.22.244/30
S149 = 212.251.30.4/30
S150 = 212.251.35.248/30
S151 = 212.251.36.96/29
S152 = 212.251.36.228/30
S153 = 212.251.42.120/30
S154 = 212.251.42.124/30
S155 = 212.251.42.128/28
S156 = 212.251.49.32/27
S157 = 212.251.59.20/30
S158 = 212.251.59.36/30
S159 = 212.251.59.108/30
S160 = 212.251.74.240/30
S161 = 212.251.75.8/30
S162 = 212.251.75.44/30
S163 = 212.251.90.16/30
S164 = 212.251.90.60/30
S165 = 212.251.90.64/30
S166 = 212.251.90.136/29
S167 = 212.251.90.236/30
S168 = 212.251.90.252/30
S169 = 212.251.91.0/28
S170 = 212.251.95.52/30
S171 = 213.16.128.28/30
S172 = 213.16.128.36/30
S173 = 213.16.128.48/30
S174 = 213.16.128.64/27
S175 = 213.16.128.160/30
S176 = 213.16.128.184/30
S177 = 213.16.128.248/30
S178 = 213.16.129.4/30
S179 = 213.16.129.244/30
S180 = 213.16.136.200/30
S181 = 213.16.136.216/30
S182 = 194.219.136.204/30
S183 = 212.251.49.252/30
S184 = 193.92.13.144/29
S185 = 193.92.132.192/29
S186 = 194.219.6.200/30
S187 = 212.251.75.60/30
S188 = 212.251.36.84/30
S189 = 194.219.71.80/30
S190 = 62.1.34.0/23
S191 = 62.1.82.128/27
S192 = 62.1.82.212/30
S193 = 62.1.83.0/25
S194 = 62.1.83.224/29
S195 = 62.1.192.0/21
S196 = 193.92.24.192/26
S197 = 193.92.32.0/22
S198 = 193.92.64.0/21
S199 = 193.92.72.0/22
S200 = 193.92.77.204/30
S201 = 193.92.78.0/24
S202 = 193.92.104.0/23
S203 = 193.92.136.0/21
S204 = 193.92.148.96/27
S205 = 193.92.159.128/25
S206 = 193.92.176.0/21
S207 = 193.92.252.0/23
S208 = 193.92.254.0/24
S209 = 193.92.255.224/29
S210 = 194.219.4.192/26
S211 = 194.219.7.0/24
S212 = 194.219.19.0/24
S213 = 194.219.26.0/23
S214 = 194.219.108.0/23
S215 = 194.219.116.0/23
S216 = 194.219.200.0/21
S217 = 194.219.211.154/31
S218 = 212.251.44.0/26
S219 = 212.251.48.0/24
S220 = 212.251.104.0/21
S221 = 213.16.164.0/23
S222 = 213.16.166.64/28
S223 = 213.16.176.0/20
S224 = 213.16.208.0/20
S225 = 213.16.244.0/23
S226 = 194.219.199.220/30
S227 = 62.1.83.160/27
S228 = 194.219.143.120/29
S229 = 62.1.32.64/30
S230 = 62.1.32.96/28
S231 = 62.1.32.180/30
S232 = 193.92.25.88/30
S233 = 193.92.38.48/30
S234 = 193.92.38.160/29
S235 = 193.92.42.132/30
S236 = 193.92.87.16/30
S237 = 193.92.87.24/30
S238 = 193.92.87.196/30
S239 = 193.92.91.0/30
S240 = 193.92.103.4/30
S241 = 193.92.103.132/30
S242 = 193.92.130.64/29
S243 = 193.92.130.152/30
S244 = 193.92.163.52/30
S245 = 193.92.164.92/30
S246 = 193.92.164.180/30
S247 = 194.219.6.12/30
S248 = 194.219.48.196/30
S249 = 194.219.56.224/27
S250 = 194.219.58.240/30
S251 = 194.219.136.96/28
S252 = 194.219.136.184/30
S253 = 194.219.170.36/30
S254 = 194.219.170.236/30
S255 = 194.219.183.204/30
S256 = 194.219.232.148/30
S257 = 212.251.21.92/30
S258 = 212.251.21.100/30
S259 = 212.251.21.144/29
S260 = 212.251.22.92/30
S261 = 212.251.23.40/30
S262 = 212.251.23.44/30
S263 = 212.251.23.60/30
S264 = 212.251.23.64/30
S265 = 212.251.23.72/30
S266 = 212.251.23.76/30
S267 = 212.251.23.92/30
S268 = 212.251.23.136/30
S269 = 212.251.23.156/30
S270 = 212.251.23.188/30
S271 = 212.251.23.244/30
S272 = 212.251.30.0/30
S273 = 212.251.30.140/30
S274 = 212.251.30.216/30
S275 = 212.251.32.248/30
S276 = 212.251.36.36/30
S277 = 212.251.42.108/30
S278 = 212.251.75.64/28
S279 = 212.251.75.244/30
S280 = 212.251.95.60/30
S281 = 212.251.102.36/30
S282 = 212.251.102.48/30
S283 = 213.16.129.64/28
S284 = 213.16.129.152/30
S285 = 62.1.116.212/30
S286 = 62.1.116.8/30
S287 = 212.251.23.12/30
S288 = 213.16.128.252/30
S289 = 194.219.183.130/31
S290 = 212.251.23.16/30
S291 = 213.16.136.80/30
S292 = 193.92.13.160/30
S293 = 194.219.199.184/30
S294 = 193.92.48.252/30
S295 = 194.219.146.144/30
S296 = 212.251.36.68/30
S297 = 212.251.75.164/30
S298 = 193.92.48.24/30
S299 = 62.1.2.0/30
S300 = 62.1.32.160/29
S301 = 62.1.116.80/30
S302 = 62.1.116.224/30
S303 = 193.92.25.96/29
S304 = 193.92.25.116/30
S305 = 193.92.25.184/29
S306 = 193.92.38.56/30
S307 = 193.92.38.100/30
S308 = 193.92.38.168/30
S309 = 193.92.38.248/30
S310 = 193.92.42.4/30
S311 = 193.92.42.72/30
S312 = 193.92.42.156/30
S313 = 193.92.48.116/30
S314 = 193.92.48.152/30
S315 = 193.92.87.32/28
S316 = 193.92.87.96/28
S317 = 193.92.91.212/30
S318 = 193.92.103.60/30
S319 = 193.92.103.84/30
S320 = 193.92.103.96/30
S321 = 193.92.103.220/30
S322 = 193.92.103.236/30
S323 = 193.92.130.72/30
S324 = 193.92.163.8/29
S325 = 193.92.163.28/30
S326 = 193.92.163.76/30
S327 = 193.92.164.68/30
S328 = 193.92.164.124/30
S329 = 193.92.164.140/30
S330 = 193.92.164.232/30
S331 = 193.92.196.188/30
S332 = 193.92.196.252/30
S333 = 194.219.3.52/30
S334 = 194.219.3.228/30
S335 = 194.219.3.232/30
S336 = 194.219.3.244/30
S337 = 194.219.3.252/30
S338 = 194.219.6.16/30
S339 = 194.219.6.40/30
S340 = 194.219.6.72/30
S341 = 194.219.6.124/30
S342 = 194.219.6.144/30
S343 = 194.219.56.116/30
S344 = 194.219.56.164/30
S345 = 194.219.56.200/30
S346 = 194.219.56.204/30
S347 = 194.219.58.8/30
S348 = 194.219.58.40/30
S349 = 194.219.58.244/30
S350 = 194.219.71.132/30
S351 = 194.219.136.252/30
S352 = 194.219.145.192/30
S353 = 194.219.153.20/30
S354 = 194.219.153.120/29
S355 = 194.219.160.0/21
S356 = 212.251.21.16/30
S357 = 212.251.21.28/30
S358 = 212.251.22.12/30
S359 = 212.251.22.24/29
