--- About the graph ---
Total of vertices (all kinds): 2090
Hypothetic vertices: 402 / 2090 (19.234450%)
Subnet vertices: 1037 / 2090 (49.617225%)
Known subnet vertices: 635 / 1037 (61.234330%)

--- Subnet mappings ---
S1 = 103.21.80.0/27
S2 = 116.0.66.64/28
S3 = 116.0.66.92/30
S4 = 116.0.67.148/30
S5 = 116.0.67.180/30
S6 = 116.0.67.32/31
S7 = 116.0.67.36/30
S8 = 116.0.67.87/32
S9 = 116.0.67.98/32
S10 = 116.0.68.52/30
S11 = 116.0.68.66/31
S12 = 116.0.71.0/25
S13 = 116.0.71.193/32
S14 = 116.0.71.195/32
S15 = 116.0.76.128/31
S16 = 116.0.76.130/31
S17 = 116.0.76.144/28
S18 = 116.0.76.160/31
S19 = 116.0.82.12/30
S20 = 116.0.82.32/28
S21 = 116.0.82.60/31
S22 = 116.0.82.62/31
S23 = 116.0.82.88/31
S24 = 116.0.82.90/31
S25 = 116.0.85.24/30
S26 = 116.0.88.44/30
S27 = 116.0.90.24/30
S28 = 116.0.93.128/32
S29 = 116.0.93.132/31
S30 = 116.0.93.137/32
S31 = 116.0.93.144/31
S32 = 116.0.93.146/31
S33 = 116.0.93.152/32
S34 = 116.0.93.155/32
S35 = 116.0.93.160/31
S36 = 116.0.93.168/32
S37 = 116.0.93.240/30
S38 = 120.29.193.0/30
S39 = 120.29.195.0/30
S40 = 120.29.195.19/32
S41 = 120.29.197.81/32
S42 = 120.29.197.83/32
S43 = 120.29.207.18/31
S44 = 120.29.207.20/30
S45 = 120.29.207.8/30
S46 = 120.29.211.2/32
S47 = 120.29.214.100/31
S48 = 120.29.214.62/31
S49 = 120.29.215.178/31
S50 = 120.29.215.32/30
S51 = 120.29.216.36/30
S52 = 120.29.217.124/30
S53 = 120.29.217.20/30
S54 = 120.29.217.66/32
S55 = 120.29.217.8/30
S56 = 120.29.219.11/32
S57 = 120.29.219.80/31
S58 = 138.104.226.0/29
S59 = 180.87.112.140/30
S60 = 180.87.112.178/31
S61 = 180.87.12.0/30
S62 = 180.87.12.136/29
S63 = 180.87.12.168/29
S64 = 180.87.12.44/31
S65 = 180.87.126.0/30
S66 = 180.87.126.8/30
S67 = 180.87.130.26/31
S68 = 180.87.130.72/29
S69 = 180.87.130.80/31
S70 = 180.87.130.84/30
S71 = 180.87.130.96/30
S72 = 180.87.136.0/26
S73 = 180.87.136.112/29
S74 = 180.87.136.128/25
S75 = 180.87.140.12/30
S76 = 180.87.140.16/30
S77 = 180.87.140.24/29
S78 = 180.87.140.42/31
S79 = 180.87.140.44/30
S80 = 180.87.140.8/30
S81 = 180.87.141.64/28
S82 = 180.87.15.211/32
S83 = 180.87.15.236/31
S84 = 180.87.15.24/30
S85 = 180.87.15.52/30
S86 = 180.87.15.81/32
S87 = 180.87.15.83/32
S88 = 180.87.152.166/31
S89 = 180.87.154.28/30
