--- About the graph ---
Total of vertices (all kinds): 1648
Hypothetic vertices: 228 / 1648 (13.834951%)
Subnet vertices: 813 / 1648 (49.332524%)
Known subnet vertices: 585 / 813 (71.955720%)

--- Subnet mappings ---
S1 = 103.21.80.0/27
S2 = 116.0.66.64/26
S3 = 116.0.67.144/29
S4 = 116.0.67.182/31
S5 = 116.0.67.32/31
S6 = 116.0.67.36/30
S7 = 116.0.67.86/31
S8 = 116.0.68.52/30
S9 = 116.0.68.64/30
S10 = 116.0.71.0/25
S11 = 116.0.71.192/31
S12 = 116.0.71.194/31
S13 = 116.0.76.130/31
S14 = 116.0.76.160/31
S15 = 116.0.82.12/31
S16 = 116.0.82.32/28
S17 = 116.0.82.60/31
S18 = 116.0.82.62/31
S19 = 116.0.82.74/31
S20 = 116.0.82.88/31
S21 = 116.0.85.8/30
S22 = 116.0.91.22/32
S23 = 116.0.93.128/31
S24 = 116.0.93.160/31
S25 = 116.0.93.168/31
S26 = 120.29.193.0/30
S27 = 120.29.195.0/30
S28 = 120.29.195.18/31
S29 = 120.29.197.81/32
S30 = 120.29.197.83/32
S31 = 120.29.207.16/30
S32 = 120.29.207.20/30
S33 = 120.29.207.8/30
S34 = 120.29.211.2/31
S35 = 120.29.214.176/30
S36 = 120.29.214.18/31
S37 = 120.29.215.176/30
S38 = 120.29.215.32/30
S39 = 120.29.217.126/31
S40 = 120.29.217.16/29
S41 = 120.29.217.66/32
S42 = 120.29.217.8/30
S43 = 120.29.219.10/31
S44 = 120.29.219.8/31
S45 = 120.29.219.80/28
S46 = 120.29.219.96/30
S47 = 138.104.226.0/29
S48 = 180.87.112.176/30
S49 = 180.87.12.0/30
S50 = 180.87.12.136/30
S51 = 180.87.12.170/31
S52 = 180.87.12.224/29
S53 = 180.87.12.44/31
S54 = 180.87.124.128/29
S55 = 180.87.126.0/31
S56 = 180.87.128.28/30
S57 = 180.87.130.26/31
S58 = 180.87.136.0/26
S59 = 180.87.136.116/31
S60 = 180.87.136.160/29
S61 = 180.87.136.180/31
S62 = 180.87.136.182/31
S63 = 180.87.136.80/28
S64 = 180.87.140.12/30
S65 = 180.87.140.16/29
S66 = 180.87.140.24/29
S67 = 180.87.140.40/30
S68 = 180.87.140.44/30
S69 = 180.87.141.64/28
S70 = 180.87.15.210/31
S71 = 180.87.15.52/30
S72 = 180.87.152.164/30
S73 = 180.87.154.30/31
S74 = 180.87.16.64/27
S75 = 180.87.160.128/29
S76 = 180.87.160.200/31
S77 = 180.87.160.228/31
S78 = 180.87.160.60/30
S79 = 180.87.162.26/31
S80 = 180.87.162.52/30
S81 = 180.87.162.56/31
S82 = 180.87.163.104/30
S83 = 180.87.164.16/31
S84 = 180.87.164.56/31
S85 = 180.87.172.2/31
S86 = 180.87.176.0/30
S87 = 180.87.180.0/30
S88 = 180.87.181.44/30
S89 = 180.87.181.72/31
S90 = 180.87.188.2/32
S91 = 180.87.189.128/31
S92 = 180.87.189.130/31
S93 = 180.87.189.2/31
S94 = 180.87.191.32/29
S95 = 180.87.191.56/30
S96 = 180.87.191.96/30
S97 = 180.87.29.112/28
S98 = 180.87.29.128/28
S99 = 180.87.29.18/31
S100 = 180.87.29.192/30
S101 = 180.87.29.4/31
S102 = 180.87.29.40/31
S103 = 180.87.32.14/31
S104 = 180.87.32.2/32
S105 = 180.87.32.4/30
S106 = 180.87.36.32/30
S107 = 180.87.36.48/30
S108 = 180.87.37.68/31
S109 = 180.87.37.8/30
S110 = 180.87.38.0/30
S111 = 180.87.38.116/31
S112 = 180.87.38.124/30
S113 = 180.87.38.32/31
S114 = 180.87.66.40/30
S115 = 180.87.67.28/30
S116 = 180.87.67.76/30
S117 = 180.87.70.8/31
S118 = 180.87.72.4/30
S119 = 180.87.72.48/30
S120 = 180.87.72.56/30
S121 = 180.87.73.0/31
S122 = 180.87.77.16/30
S123 = 180.87.81.0/27
S124 = 180.87.81.36/30
S125 = 180.87.84.64/30
S126 = 180.87.84.72/30
S127 = 180.87.88.32/30
S128 = 180.87.9.24/30
S129 = 180.87.9.48/30
S130 = 180.87.93.108/30
S131 = 180.87.93.246/31
S132 = 180.87.93.248/29
S133 = 180.87.95.112/31
S134 = 180.87.95.12/31
S135 = 180.87.95.18/31
S136 = 180.87.95.186/31
S137 = 180.87.95.20/31
S138 = 180.87.95.236/30
S139 = 180.87.95.38/31
S140 = 180.87.95.44/31
S141 = 180.87.95.94/31
S142 = 180.87.96.20/31
S143 = 180.87.98.144/30
S144 = 180.87.98.36/31
S145 = 180.87.98.4/30
S146 = 180.87.98.60/30
S147 = 180.87.98.68/30
S148 = 194.45.52.72/31
S149 = 195.219.10.0/29
S150 = 195.219.10.52/30
S151 = 195.219.10.8/29
S152 = 195.219.101.40/30
S153 = 195.219.101.44/30
S154 = 195.219.112.64/30
S155 = 195.219.124.12/30
S156 = 195.219.124.48/30
S157 = 195.219.124.52/30
S158 = 195.219.127.238/31
S159 = 195.219.129.12/30
S160 = 195.219.129.38/31
S161 = 195.219.129.48/30
S162 = 195.219.131.0/24
S163 = 195.219.134.0/30
S164 = 195.219.134.72/30
S165 = 195.219.142.56/30
S166 = 195.219.144.164/30
S167 = 195.219.148.104/29
S168 = 195.219.152.8/31
S169 = 195.219.156.20/30
S170 = 195.219.156.224/30
S171 = 195.219.156.32/30
S172 = 195.219.156.36/30
S173 = 195.219.156.72/31
S174 = 195.219.156.96/30
S175 = 195.219.163.0/30
S176 = 195.219.163.62/31
S177 = 195.219.166.156/30
S178 = 195.219.166.70/31
S179 = 195.219.167.106/31
S180 = 195.219.183.112/30
S181 = 195.219.183.116/30
S182 = 195.219.183.148/30
S183 = 195.219.183.8/29
S184 = 195.219.194.148/30
S185 = 195.219.194.212/31
S186 = 195.219.194.218/31
S187 = 195.219.194.32/30
S188 = 195.219.194.4/30
S189 = 195.219.194.44/30
S190 = 195.219.198.68/31
S191 = 195.219.198.70/31
S192 = 195.219.224.0/26
S193 = 195.219.224.136/29
S194 = 195.219.224.240/28
S195 = 195.219.241.172/30
S196 = 195.219.241.32/30
S197 = 195.219.241.40/30
S198 = 195.219.241.8/30
S199 = 195.219.246.64/29
S200 = 195.219.246.76/31
S201 = 195.219.250.100/30
S202 = 195.219.250.68/30
S203 = 195.219.251.20/30
S204 = 195.219.32.208/30
S205 = 195.219.39.0/28
S206 = 195.219.5.32/28
S207 = 195.219.5.8/30
S208 = 195.219.50.12/30
S209 = 195.219.50.120/31
S210 = 195.219.50.132/30
S211 = 195.219.50.44/30
S212 = 195.219.57.4/30
S213 = 195.219.57.8/29
S214 = 195.219.60.32/29
S215 = 195.219.61.48/30
S216 = 195.219.77.128/29
S217 = 195.219.81.0/29
S218 = 195.219.81.112/30
S219 = 195.219.81.116/31
S220 = 195.219.81.12/30
S221 = 195.219.81.16/31
S222 = 195.219.81.56/30
S223 = 195.219.81.64/27
S224 = 195.219.83.172/30
S225 = 195.219.83.212/31
S226 = 195.219.83.48/30
S227 = 195.219.83.56/30
S228 = 195.219.87.0/30
S229 = 195.219.87.102/31
S230 = 195.219.87.104/31
S231 = 195.219.87.16/30
S232 = 195.219.87.160/29
S233 = 195.219.87.172/31
S234 = 195.219.87.20/30
S235 = 195.219.87.28/31
S236 = 195.219.87.30/31
S237 = 195.219.87.88/31
S238 = 195.219.87.92/30
S239 = 195.219.9.16/30
S240 = 195.219.9.20/30
S241 = 195.219.9.32/30
S242 = 195.219.9.8/30
S243 = 195.219.9.80/28
S244 = 195.219.92.4/31
S245 = 195.219.98.0/29
S246 = 199.202.45.0/24
S247 = 199.202.50.128/30
S248 = 202.183.69.16/29
S249 = 202.183.69.28/30
S250 = 206.82.129.204/30
S251 = 206.82.129.240/30
S252 = 206.82.135.72/30
S253 = 206.82.141.16/30
S254 = 206.82.141.164/30
S255 = 207.45.206.0/31
S256 = 207.45.206.92/30
S257 = 209.58.101.220/30
S258 = 209.58.13.28/30
S259 = 209.58.18.24/29
S260 = 209.58.5.72/30
S261 = 209.58.75.112/30
S262 = 209.58.75.136/31
S263 = 209.58.75.144/30
S264 = 209.58.75.180/30
S265 = 209.58.75.196/30
S266 = 209.58.75.212/30
S267 = 209.58.75.216/30
S268 = 209.58.75.220/30
S269 = 209.58.76.4/30
S270 = 209.58.82.228/30
S271 = 209.58.86.142/31
S272 = 209.58.86.184/29
S273 = 209.58.86.192/30
S274 = 209.58.86.24/29
S275 = 209.58.9.0/28
S276 = 209.58.93.0/28
S277 = 209.58.93.104/30
S278 = 209.58.93.20/30
S279 = 216.6.112.4/31
S280 = 216.6.114.0/24
S281 = 216.6.115.88/30
S282 = 216.6.121.116/30
S283 = 216.6.121.136/29
S284 = 216.6.33.148/30
S285 = 216.6.33.32/31
S286 = 216.6.55.24/30
S287 = 216.6.57.4/30
S288 = 216.6.57.96/31
S289 = 216.6.81.16/30
S290 = 216.6.81.24/29
S291 = 216.6.87.0/30
S292 = 216.6.87.110/31
S293 = 216.6.87.140/30
S294 = 216.6.87.144/30
S295 = 216.6.87.20/31
S296 = 216.6.87.36/30
S297 = 216.6.87.40/29
S298 = 216.6.87.72/29
S299 = 216.6.90.16/28
S300 = 216.6.90.72/31
S301 = 216.6.91.64/30
S302 = 216.6.91.88/29
S303 = 41.79.50.128/25
S304 = 43.241.41.4/30
S305 = 5.23.21.2/31
S306 = 5.23.30.16/30
S307 = 5.23.30.20/31
S308 = 5.23.6.8/29
S309 = 63.243.128.108/30
S310 = 63.243.128.12/30
