--- About the graph ---
Total of vertices (all kinds): 339
Hypothetic vertices: 41 / 339 (12.094395%)
Subnet vertices: 167 / 339 (49.262537%)
Known subnet vertices: 126 / 167 (75.449102%)

--- Subnet mappings ---
S1 = 134.222.101.14/31
S2 = 134.222.105.198/31
S3 = 134.222.109.128/31
S4 = 134.222.109.82/31
S5 = 134.222.112.36/31
S6 = 134.222.116.161/32
S7 = 134.222.116.194/31
S8 = 134.222.116.223/32
S9 = 134.222.116.224/31
S10 = 134.222.117.129/32
S11 = 134.222.117.130/31
S12 = 134.222.117.188/31
S13 = 134.222.117.224/31
S14 = 134.222.117.36/31
S15 = 134.222.117.38/31
S16 = 134.222.117.4/31
S17 = 134.222.117.70/31
S18 = 134.222.122.124/30
S19 = 134.222.125.192/31
S20 = 134.222.128.10/31
S21 = 134.222.128.124/30
S22 = 134.222.129.196/31
S23 = 134.222.129.32/31
S24 = 134.222.134.152/31
S25 = 134.222.134.163/32
S26 = 134.222.134.194/31
S27 = 134.222.138.0/23
S28 = 134.222.144.83/32
S29 = 134.222.146.255/32
S30 = 134.222.148.140/31
S31 = 134.222.152.100/31
S32 = 134.222.152.64/31
S33 = 134.222.153.248/31
S34 = 134.222.153.252/31
S35 = 134.222.153.70/31
S36 = 134.222.155.2/31
S37 = 134.222.155.239/32
S38 = 134.222.156.0/22
S39 = 134.222.160.0/21
S40 = 134.222.192.240/31
S41 = 134.222.48.104/31
S42 = 134.222.48.106/31
S43 = 134.222.48.110/31
S44 = 134.222.48.114/31
S45 = 134.222.48.116/31
S46 = 134.222.48.12/31
S47 = 134.222.48.122/32
S48 = 134.222.48.126/31
S49 = 134.222.48.130/31
S50 = 134.222.48.136/31
S51 = 134.222.48.146/31
S52 = 134.222.48.156/31
S53 = 134.222.48.158/31
S54 = 134.222.48.160/31
S55 = 134.222.48.162/31
S56 = 134.222.48.164/31
S57 = 134.222.48.172/31
S58 = 134.222.48.174/32
S59 = 134.222.48.176/32
S60 = 134.222.48.178/32
S61 = 134.222.48.18/31
S62 = 134.222.48.180/32
S63 = 134.222.48.186/31
S64 = 134.222.48.190/31
S65 = 134.222.48.194/32
S66 = 134.222.48.207/32
S67 = 134.222.48.212/31
S68 = 134.222.48.216/31
S69 = 134.222.48.218/31
S70 = 134.222.48.22/31
S71 = 134.222.48.222/31
S72 = 134.222.48.224/32
S73 = 134.222.48.230/31
S74 = 134.222.48.232/31
S75 = 134.222.48.236/31
S76 = 134.222.48.238/31
S77 = 134.222.48.240/31
S78 = 134.222.48.243/32
S79 = 134.222.48.244/31
S80 = 134.222.48.246/31
S81 = 134.222.48.248/31
S82 = 134.222.48.25/32
S83 = 134.222.48.252/31
S84 = 134.222.48.254/31
S85 = 134.222.48.30/31
S86 = 134.222.48.34/32
S87 = 134.222.48.36/31
S88 = 134.222.48.4/31
S89 = 134.222.48.50/31
S90 = 134.222.48.68/31
S91 = 134.222.48.70/31
S92 = 134.222.48.72/31
S93 = 134.222.48.76/31
S94 = 134.222.48.88/31
S95 = 134.222.48.90/32
S96 = 134.222.48.92/32
S97 = 134.222.48.94/31
S98 = 134.222.48.96/31
S99 = 134.222.49.106/31
S100 = 134.222.49.108/31
S101 = 134.222.49.16/31
S102 = 134.222.49.20/31
S103 = 134.222.49.33/32
S104 = 134.222.49.34/31
S105 = 134.222.49.4/31
S106 = 134.222.49.40/32
S107 = 134.222.49.42/31
S108 = 134.222.49.48/32
S109 = 134.222.49.54/31
S110 = 134.222.49.64/31
S111 = 134.222.49.87/32
S112 = 134.222.92.224/28
S113 = 134.222.94.158/31
S114 = 134.222.94.214/31
S115 = 134.222.94.240/31
S116 = 134.222.95.160/29
S117 = 134.222.95.68/30
S118 = 134.222.96.0/28
S119 = 134.222.96.128/25
S120 = 212.165.118.16/30
S121 = 212.165.118.244/30
S122 = 212.165.118.248/31
S123 = 212.165.122.5/32
S124 = 212.165.122.8/29
S125 = 212.189.1.192/27
S126 = 62.41.22.192/26

--- Degree analysis ---
New figure saved in AS286_11-03-2020_bip_degree_CDFs.pdf
New figure saved in AS286_11-03-2020_bip_top_local_density.pdf
Maximum top (neighborhood) degree: 117
Maximum bottom (subnet) degree: 117

--- Base cycles ---
New figure saved in AS286_11-03-2020_bip_cycles.pdf
N18, S8, N34, S10
N34, S10, N103, S69, N57, S83, N127, S21
N34, S17, N38, S31, N57, S83, N127, S21
N34, S18, N38, S31, N57, S83, N127, S21
N34, S19, N113, S20
N38, S30, N49, S82, N127, S83, N57, S31
