--- About the graph ---
Total of vertices (all kinds): 1408
Hypothetic vertices: 570 / 1408 (40.482955%)
Subnet vertices: 741 / 1408 (52.627841%)
Known subnet vertices: 171 / 741 (23.076923%)

--- Subnet mappings ---
S1 = 149.3.181.64/28
S2 = 149.3.182.134/32
S3 = 185.70.202.128/32
S4 = 185.70.203.24/31
S5 = 185.70.203.26/31
S6 = 185.70.203.56/29
S7 = 185.70.203.64/30
S8 = 195.22.192.110/31
S9 = 195.22.192.191/32
S10 = 195.22.192.82/31
S11 = 195.22.193.20/31
S12 = 195.22.194.248/29
S13 = 195.22.195.24/31
S14 = 195.22.195.40/29
S15 = 195.22.195.64/29
S16 = 195.22.196.139/32
S17 = 195.22.196.143/32
S18 = 195.22.196.213/32
S19 = 195.22.196.48/28
S20 = 195.22.196.64/29
S21 = 195.22.196.86/31
S22 = 195.22.197.141/32
S23 = 195.22.197.152/31
S24 = 195.22.197.245/32
S25 = 195.22.197.25/32
S26 = 195.22.197.94/32
S27 = 195.22.199.112/28
S28 = 195.22.199.160/27
S29 = 195.22.205.13/32
S30 = 195.22.205.38/31
S31 = 195.22.205.64/27
S32 = 195.22.206.0/28
S33 = 195.22.206.144/29
S34 = 195.22.206.34/31
S35 = 195.22.208.116/31
S36 = 195.22.208.20/30
S37 = 195.22.208.51/32
S38 = 195.22.208.78/31
S39 = 195.22.208.93/32
S40 = 195.22.209.208/28
S41 = 195.22.209.32/28
S42 = 195.22.209.96/28
S43 = 195.22.210.106/31
S44 = 195.22.210.194/31
S45 = 195.22.210.44/31
S46 = 195.22.210.53/32
S47 = 195.22.211.127/32
S48 = 195.22.211.192/29
S49 = 195.22.211.209/32
S50 = 195.22.211.213/32
S51 = 195.22.211.38/31
S52 = 195.22.211.52/30
S53 = 195.22.213.1/32
S54 = 195.22.213.182/31
S55 = 195.22.213.62/31
S56 = 195.22.214.128/28
S57 = 195.22.214.22/31
S58 = 195.22.214.4/30
S59 = 195.22.214.72/31
S60 = 195.22.215.192/32
S61 = 195.22.215.194/32
S62 = 195.22.216.140/30
S63 = 195.22.216.144/30
S64 = 195.22.216.192/28
S65 = 195.22.216.232/29
S66 = 195.22.217.172/31
S67 = 195.22.217.32/32
S68 = 195.22.217.48/31
S69 = 195.22.218.197/32
S70 = 195.22.218.199/32
S71 = 195.22.218.212/31
S72 = 195.22.218.40/31
S73 = 195.22.219.0/30
S74 = 195.22.219.32/27
S75 = 195.22.220.192/26
S76 = 195.22.220.4/30
S77 = 195.22.220.8/29
S78 = 195.22.221.128/26
S79 = 195.22.221.208/28
S80 = 195.22.221.32/28
S81 = 195.22.222.130/32
S82 = 195.22.222.32/30
S83 = 195.22.222.44/31
S84 = 195.22.222.48/29
S85 = 195.22.222.56/29
S86 = 195.22.223.162/32
S87 = 200.123.201.198/31
S88 = 200.123.201.200/29
S89 = 213.144.160.0/27
S90 = 213.144.168.2/31
S91 = 213.144.173.116/30
S92 = 213.144.175.10/32
S93 = 213.144.176.158/31
S94 = 213.144.176.168/31
S95 = 213.144.176.213/32
S96 = 213.144.177.0/29
S97 = 213.144.177.16/28
S98 = 213.144.177.166/32
S99 = 213.144.177.184/32
S100 = 213.144.177.216/32
S101 = 213.144.177.218/32
S102 = 213.144.183.48/28
S103 = 213.144.185.129/32
S104 = 213.144.185.131/32
S105 = 213.144.185.132/32
S106 = 213.144.187.64/31
S107 = 5.178.43.128/30
S108 = 5.178.43.156/31
S109 = 5.178.43.212/30
S110 = 5.178.46.20/32
S111 = 79.140.80.142/32
S112 = 79.140.80.160/30
S113 = 79.140.83.0/32
S114 = 79.140.83.4/32
S115 = 79.140.83.6/32
S116 = 79.140.89.128/32
S117 = 79.140.89.34/32
S118 = 79.140.89.64/31
S119 = 79.140.90.0/32
S120 = 79.140.90.128/32
S121 = 79.140.90.136/32
S122 = 79.140.90.138/32
S123 = 79.140.90.6/32
S124 = 79.140.91.22/31
S125 = 89.221.32.136/31
S126 = 89.221.32.33/32
S127 = 89.221.34.117/32
S128 = 89.221.34.152/30
S129 = 89.221.35.2/31
S130 = 89.221.37.0/29
S131 = 89.221.37.10/32
S132 = 89.221.37.128/30
S133 = 89.221.37.144/29
S134 = 89.221.40.0/30
S135 = 89.221.41.160/29
S136 = 89.221.41.216/31
S137 = 89.221.41.64/28
S138 = 89.221.42.12/32
S139 = 89.221.43.194/32
S140 = 89.221.43.232/30
S141 = 89.221.43.24/30
S142 = 89.221.43.72/29
S143 = 93.186.128.147/32
S144 = 93.186.129.0/29
S145 = 93.186.129.112/30
S146 = 93.186.129.118/31
S147 = 93.186.129.140/30
S148 = 93.186.129.154/31
S149 = 93.186.129.188/31
S150 = 93.186.129.198/32
S151 = 93.186.129.20/31
S152 = 93.186.129.222/31
S153 = 93.186.129.224/31
S154 = 93.186.129.61/32
S155 = 93.186.129.62/31
S156 = 93.186.129.72/29
S157 = 93.186.129.88/31
S158 = 93.186.129.90/31
S159 = 93.186.129.94/31
S160 = 93.186.132.128/30
S161 = 93.186.132.140/30
S162 = 93.186.132.152/29
S163 = 93.186.132.160/29
S164 = 93.186.132.200/29
S165 = 93.186.132.224/30
S166 = 93.186.132.66/31
S167 = 93.186.132.72/32
S168 = 93.186.133.123/32
S169 = 93.186.133.96/31
S170 = 93.186.135.144/29
S171 = 93.186.137.212/31

--- Degree analysis ---
New figure saved in AS6762_20-03-2020_bip_degree_CDFs.pdf
New figure saved in AS6762_20-03-2020_bip_top_local_density.pdf
Maximum top (neighborhood) degree: 6412
Maximum bottom (subnet) degree: 6412

--- Base cycles ---
New figure saved in AS6762_20-03-2020_bip_cycles.pdf
N232, S1, N309, S4
N232, S4, N309, S6
N232, S4, N309, T10
N232, S4, N309, T24, N666, T11
N309, S143, N818, S163, N832, S146
N309, S143, N831, S163, N832, S146
N309, S150, N837, S170, N841, S151
N309, S4, N628, S149
N309, S5, N840, S170, N841, S151
N678, T46, N679, T47
N837, S169, N841, S170
N840, S169, N841, S170
