--- About the graph ---
Total of vertices (all kinds): 1512
Hypothetic vertices: 550 / 1512 (36.375661%)
Subnet vertices: 777 / 1512 (51.388889%)
Known subnet vertices: 227 / 777 (29.214929%)

--- Subnet mappings ---
S1 = 149.3.181.78/31
S2 = 149.3.183.132/30
S3 = 185.100.113.4/30
S4 = 185.100.113.8/29
S5 = 185.70.202.128/31
S6 = 185.70.203.10/31
S7 = 185.70.203.24/31
S8 = 185.70.203.26/31
S9 = 185.70.203.56/29
S10 = 185.70.203.64/30
S11 = 190.14.18.0/26
S12 = 190.14.18.192/26
S13 = 195.22.192.110/31
S14 = 195.22.192.180/31
S15 = 195.22.192.190/31
S16 = 195.22.192.83/32
S17 = 195.22.193.20/30
S18 = 195.22.194.248/29
S19 = 195.22.195.24/30
S20 = 195.22.195.40/30
S21 = 195.22.195.64/30
S22 = 195.22.195.68/31
S23 = 195.22.196.136/31
S24 = 195.22.196.138/31
S25 = 195.22.196.142/31
S26 = 195.22.196.208/31
S27 = 195.22.196.48/28
S28 = 195.22.196.68/31
S29 = 195.22.196.86/31
S30 = 195.22.197.136/29
S31 = 195.22.197.152/29
S32 = 195.22.197.16/28
S33 = 195.22.197.245/32
S34 = 195.22.199.0/29
S35 = 195.22.199.120/30
S36 = 195.22.199.128/26
S37 = 195.22.199.64/29
S38 = 195.22.205.12/31
S39 = 195.22.205.38/31
S40 = 195.22.206.0/31
S41 = 195.22.206.148/32
S42 = 195.22.208.0/27
S43 = 195.22.208.34/31
S44 = 195.22.208.78/31
S45 = 195.22.209.104/30
S46 = 195.22.209.192/29
S47 = 195.22.209.208/28
S48 = 195.22.209.96/31
S49 = 195.22.210.106/31
S50 = 195.22.210.120/31
S51 = 195.22.210.122/31
S52 = 195.22.210.124/31
S53 = 195.22.210.126/31
S54 = 195.22.210.194/31
S55 = 195.22.210.222/31
S56 = 195.22.210.228/32
S57 = 195.22.210.230/31
S58 = 195.22.210.44/31
S59 = 195.22.210.47/32
S60 = 195.22.210.96/31
S61 = 195.22.211.104/31
S62 = 195.22.211.118/31
S63 = 195.22.211.126/31
S64 = 195.22.211.192/31
S65 = 195.22.211.198/31
S66 = 195.22.211.204/32
S67 = 195.22.211.206/31
S68 = 195.22.211.208/31
S69 = 195.22.211.210/31
S70 = 195.22.211.212/30
S71 = 195.22.211.36/31
S72 = 195.22.211.40/31
S73 = 195.22.211.44/31
S74 = 195.22.211.49/32
S75 = 195.22.211.50/31
S76 = 195.22.211.52/30
S77 = 195.22.211.60/31
S78 = 195.22.213.0/31
S79 = 195.22.213.182/32
S80 = 195.22.213.232/31
S81 = 195.22.213.60/30
S82 = 195.22.214.130/31
S83 = 195.22.214.152/31
S84 = 195.22.214.16/31
S85 = 195.22.214.178/31
S86 = 195.22.214.18/31
S87 = 195.22.214.22/31
S88 = 195.22.214.231/32
S89 = 195.22.214.6/31
S90 = 195.22.214.64/31
S91 = 195.22.215.192/31
S92 = 195.22.215.194/31
S93 = 195.22.215.220/32
S94 = 195.22.216.142/31
S95 = 195.22.216.144/29
S96 = 195.22.216.200/31
S97 = 195.22.216.236/30
S98 = 195.22.216.28/30
S99 = 195.22.217.173/32
S100 = 195.22.217.18/31
S101 = 195.22.217.48/31
S102 = 195.22.218.192/29
S103 = 195.22.218.212/31
S104 = 195.22.218.214/31
S105 = 195.22.218.40/30
S106 = 195.22.218.48/28
S107 = 195.22.219.0/30
S108 = 195.22.219.24/29
S109 = 195.22.219.62/31
S110 = 195.22.219.72/30
S111 = 195.22.220.4/30
S112 = 195.22.221.184/30
S113 = 195.22.221.188/30
S114 = 195.22.221.208/29
S115 = 195.22.221.40/31
S116 = 195.22.221.42/31
S117 = 195.22.222.130/31
S118 = 195.22.222.20/30
S119 = 195.22.222.32/29
S120 = 195.22.222.44/30
S121 = 195.22.222.48/30
S122 = 195.22.223.162/31
S123 = 200.123.200.128/27
S124 = 200.123.201.198/32
S125 = 200.123.201.205/32
S126 = 200.123.206.0/24
S127 = 213.144.160.0/31
S128 = 213.144.160.2/31
S129 = 213.144.160.28/30
S130 = 213.144.160.4/31
S131 = 213.144.168.2/31
S132 = 213.144.173.112/28
S133 = 213.144.175.28/32
S134 = 213.144.176.150/31
S135 = 213.144.176.168/31
S136 = 213.144.176.202/31
S137 = 213.144.176.222/31
S138 = 213.144.176.50/31
S139 = 213.144.177.0/28
S140 = 213.144.177.16/28
S141 = 213.144.177.166/31
S142 = 213.144.177.174/31
S143 = 213.144.177.184/31
S144 = 213.144.177.186/31
S145 = 213.144.177.200/31
S146 = 213.144.177.216/31
S147 = 213.144.177.218/32
S148 = 213.144.178.204/31
S149 = 213.144.183.110/32
S150 = 213.144.183.78/32
S151 = 213.144.183.96/31
S152 = 213.144.185.128/31
S153 = 213.144.185.130/31
S154 = 213.144.185.132/32
S155 = 5.178.43.128/30
S156 = 5.178.43.156/31
S157 = 5.178.43.200/30
S158 = 5.178.43.204/31
S159 = 5.178.43.224/29
S160 = 5.178.43.232/31
S161 = 79.140.80.0/24
S162 = 79.140.83.0/31
S163 = 79.140.83.2/32
S164 = 79.140.83.4/31
S165 = 79.140.83.6/31
S166 = 79.140.89.130/31
S167 = 79.140.89.32/32
S168 = 79.140.89.65/32
S169 = 79.140.90.0/31
S170 = 79.140.90.128/31
S171 = 79.140.90.136/32
S172 = 79.140.90.138/31
S173 = 79.140.90.34/32
S174 = 79.140.90.36/31
S175 = 79.140.90.6/31
S176 = 79.140.91.23/32
S177 = 89.221.32.136/30
S178 = 89.221.32.32/31
S179 = 89.221.34.116/31
S180 = 89.221.34.152/30
S181 = 89.221.34.43/32
S182 = 89.221.35.0/30
S183 = 89.221.37.10/31
S184 = 89.221.37.146/31
S185 = 89.221.37.2/31
S186 = 89.221.39.4/31
S187 = 89.221.40.0/30
S188 = 89.221.41.160/30
S189 = 89.221.41.170/31
S190 = 89.221.41.180/31
S191 = 89.221.41.36/30
S192 = 89.221.41.4/31
S193 = 89.221.41.72/29
S194 = 89.221.42.12/31
S195 = 89.221.43.232/30
S196 = 89.221.43.24/31
S197 = 93.186.128.226/31
S198 = 93.186.129.0/31
S199 = 93.186.129.115/32
S200 = 93.186.129.118/31
S201 = 93.186.129.140/30
S202 = 93.186.129.154/31
S203 = 93.186.129.189/32
S204 = 93.186.129.190/31
S205 = 93.186.129.198/32
S206 = 93.186.129.20/31
S207 = 93.186.129.222/31
S208 = 93.186.129.225/32
S209 = 93.186.129.72/30
S210 = 93.186.129.76/31
S211 = 93.186.129.88/31
S212 = 93.186.129.90/31
S213 = 93.186.129.94/31
S214 = 93.186.132.128/30
S215 = 93.186.132.156/30
S216 = 93.186.132.160/29
S217 = 93.186.132.178/31
S218 = 93.186.132.200/31
S219 = 93.186.132.224/30
S220 = 93.186.132.240/30
S221 = 93.186.132.244/30
S222 = 93.186.132.66/31
S223 = 93.186.132.72/31
S224 = 93.186.133.122/31
S225 = 93.186.133.96/31
S226 = 93.186.135.0/24
S227 = 93.186.137.128/25

--- Degree analysis ---
New figure saved in AS6762_06-03-2020_bip_degree_CDFs.pdf
New figure saved in AS6762_06-03-2020_bip_top_local_density.pdf
Maximum top (neighborhood) degree: 2126
Maximum bottom (subnet) degree: 2126

--- Base cycles ---
New figure saved in AS6762_06-03-2020_bip_cycles.pdf
N190, S1, N822, S99
N190, S10, N822, S99
N190, S11, N822, S99
N190, S12, N822, S99
N190, S14, N822, S99
N190, S149, N776, S174, N779, S151
N190, S15, N822, S99
N190, S150, N778, S174, N779, S151
N190, S152, N780, S175, N782, S153
N190, S154, N783, S177, N787, S155
N190, S18, N822, S99
N190, S19, N822, S99
N190, S2, N822, S99
N190, S21, N822, S99
N190, S22, N822, S99
N190, S24, N822, S99
N190, S26, N822, S99
N190, S28, N822, S99
N190, S29, N822, S99
N190, S3, N822, S99
N190, S30, N822, S99
N190, S31, N822, S99
N190, S32, N822, S99
N190, S33, N822, S99
N190, S34, N822, S99
N190, S35, N822, S99
N190, S36, N822, S99
N190, S37, N822, S99
N190, S38, N822, S99
N190, S39, N822, S99
N190, S4, N822, S99
N190, S41, N822, S99
N190, S42, N822, S99
N190, S43, N822, S99
N190, S46, N822, S99
N190, S47, N822, S99
N190, S48, N822, S99
N190, S49, N822, S99
N190, S5, N822, S99
N190, S50, N822, S99
N190, S52, N822, S99
N190, S53, N822, S99
N190, S55, N822, S99
N190, S56, N822, S99
N190, S58, N822, S99
N190, S59, N822, S99
N190, S6, N822, S99
N190, S60, N790, S157
N190, S60, N822, S99
N190, S61, N822, S99
N190, S63, N822, S99
N190, S64, N822, S99
N190, S65, N822, S99
N190, S66, N822, S99
N190, S67, N822, S99
N190, S68, N822, S99
N190, S69, N822, S99
N190, S70, N822, S99
N190, S71, N822, S99
N190, S72, N822, S99
N190, S73, N822, S99
N190, S74, N822, S99
N190, S74, N879, S84
N190, S78, N822, S99
N190, S79, N822, S99
N190, S80, N822, S99
N190, S82, N822, S99
N190, S83, N822, S99
N190, S85, N822, S99
N190, S86, N822, S99
N190, S87, N822, S99
N190, S88, N822, S99
N190, S89, N822, S99
N190, S91, N822, S99
N190, S92, N822, S99
N190, S94, N822, S99
N190, S95, N822, S99
N190, S97, N822, S99
N190, S98, N822, S99
