--- About the graph ---
Total of vertices (all kinds): 1836
Hypothetic vertices: 267 / 1836 (14.542484%)
Subnet vertices: 904 / 1836 (49.237473%)
Known subnet vertices: 637 / 904 (70.464602%)

--- Subnet mappings ---
S1 = 64.86.26.160/29
S2 = 66.198.100.24/30
S3 = 66.110.114.100/30
S4 = 64.86.141.0/26
S5 = 216.6.87.12/31
S6 = 216.6.87.20/31
S7 = 216.6.87.76/30
S8 = 216.6.87.140/30
S9 = 216.6.87.110/31
S10 = 63.243.137.132/30
S11 = 216.6.87.14/31
S12 = 216.6.87.42/31
S13 = 216.6.87.144/30
S14 = 64.86.252.92/30
S15 = 64.86.252.148/30
S16 = 63.243.205.64/30
S17 = 64.86.252.216/31
S18 = 64.86.252.56/31
S19 = 64.86.252.58/31
S20 = 66.110.59.0/30
S21 = 64.86.252.136/29
S22 = 64.86.252.32/31
S23 = 64.86.252.64/30
S24 = 63.243.205.128/31
S25 = 216.6.33.32/31
S26 = 216.6.33.148/30
S27 = 63.243.205.0/30
S28 = 64.86.21.12/30
S29 = 64.86.21.208/30
S30 = 116.0.74.6/31
S31 = 120.29.211.2/32
S32 = 180.87.67.32/30
S33 = 180.87.12.110/31
S34 = 180.87.12.44/31
S35 = 180.87.12.136/29
S36 = 180.87.98.60/30
S37 = 209.58.82.28/30
S38 = 180.87.98.36/30
S39 = 180.87.126.8/30
S40 = 120.29.222.26/32
S41 = 120.29.214.62/31
S42 = 180.87.95.44/30
S43 = 180.87.98.4/30
S44 = 120.29.214.128/30
S45 = 180.87.172.2/31
S46 = 180.87.98.68/30
S47 = 180.87.95.236/30
S48 = 120.29.214.100/31
S49 = 180.87.93.110/31
S50 = 180.87.93.246/31
S51 = 180.87.95.186/31
S52 = 180.87.164.16/31
S53 = 180.87.164.56/31
S54 = 180.87.164.66/31
S55 = 180.87.99.196/30
S56 = 180.87.105.30/31
S57 = 180.87.108.193/32
S58 = 120.29.222.16/30
S59 = 180.87.95.12/30
S60 = 116.0.67.32/30
S61 = 120.29.217.66/31
S62 = 116.0.67.36/30
S63 = 116.0.67.144/28
S64 = 116.0.67.176/29
S65 = 116.0.67.0/30
S66 = 180.87.112.140/30
