--- About the graph ---
Total of vertices (all kinds): 1857
Hypothetic vertices: 334 / 1857 (17.985999%)
Subnet vertices: 916 / 1857 (49.326871%)
Known subnet vertices: 582 / 916 (63.537118%)

--- Subnet mappings ---
S1 = 12.177.5.0/26
S2 = 209.150.163.0/30
S3 = 209.150.163.128/25
S4 = 184.105.3.0/30
S5 = 184.104.196.12/30
S6 = 184.105.19.16/30
S7 = 184.105.23.12/30
S8 = 184.105.23.36/30
S9 = 184.105.35.248/30
S10 = 184.105.45.128/30
S11 = 184.105.60.184/30
S12 = 216.66.77.100/30
S13 = 184.105.81.208/30
S14 = 184.105.223.176/30
S15 = 184.105.35.64/30
S16 = 184.104.193.172/30
S17 = 184.105.64.132/30
S18 = 184.105.222.44/30
S19 = 184.105.18.52/30
S20 = 184.105.45.16/28
S21 = 184.104.196.216/30
S22 = 184.104.192.116/30
S23 = 184.105.39.96/30
S24 = 184.105.39.100/30
S25 = 184.104.193.252/30
S26 = 184.104.196.220/30
S27 = 184.105.59.160/28
S28 = 184.105.64.212/30
S29 = 184.104.195.212/30
S30 = 184.104.195.32/30
S31 = 184.105.250.64/30
S32 = 216.66.78.64/30
S33 = 184.105.17.128/30
S34 = 184.105.25.228/30
S35 = 184.105.35.80/30
S36 = 184.105.45.224/30
S37 = 184.105.60.180/30
S38 = 184.105.92.10/31
S39 = 216.66.76.224/30
S40 = 184.105.81.172/30
S41 = 184.105.253.240/30
S42 = 184.105.213.52/30
S43 = 184.104.194.32/30
S44 = 184.104.196.168/30
S45 = 65.19.189.188/30
S46 = 66.160.133.154/32
S47 = 66.160.133.155/32
S48 = 66.160.172.96/30
S49 = 184.105.213.16/30
S50 = 64.62.214.80/28
S51 = 216.218.192.196/30
S52 = 64.71.177.192/30
S53 = 66.207.161.0/30
S54 = 184.105.64.244/30
S55 = 216.66.76.168/30
S56 = 184.105.92.32/30
S57 = 184.105.16.208/30
S58 = 184.105.39.228/30
S59 = 184.105.81.236/30
S60 = 184.104.193.60/30
S61 = 184.105.18.156/30
S62 = 184.104.193.156/30
S63 = 184.105.249.28/30
S64 = 184.105.222.112/30
S65 = 216.66.78.148/30
S66 = 72.52.92.40/30
S67 = 184.105.64.68/30
S68 = 184.105.81.212/30
S69 = 184.104.193.0/30
S70 = 64.71.191.56/30
S71 = 65.19.155.116/30
S72 = 184.105.76.0/29
S73 = 184.104.192.232/30
S74 = 66.160.146.186/31
S75 = 72.52.92.120/31
S76 = 64.62.153.200/30
S77 = 64.62.166.208/30
S78 = 66.220.4.196/30
S79 = 184.104.193.232/30
S80 = 216.218.222.64/30
S81 = 65.19.191.136/30
S82 = 64.71.137.168/30
S83 = 184.105.198.16/29
S84 = 184.105.198.24/30
S85 = 184.105.198.88/30
S86 = 66.160.143.152/31
S87 = 64.62.175.0/30
S88 = 64.62.175.6/31
S89 = 64.62.175.9/32
S90 = 184.104.194.80/30
S91 = 216.218.196.16/29
S92 = 64.62.214.8/30
S93 = 64.71.154.128/26
S94 = 141.193.188.64/27
S95 = 141.193.188.128/27
S96 = 184.104.194.98/31
S97 = 184.104.192.212/30
S98 = 184.104.196.28/30
S99 = 184.104.196.32/31
S100 = 65.19.138.160/29
S101 = 65.19.191.128/30
S102 = 184.105.140.188/30
S103 = 216.218.134.80/30
S104 = 216.218.139.192/29
S105 = 72.52.92.244/30
S106 = 72.52.92.56/30
S107 = 184.105.213.156/30
S108 = 72.52.92.156/30
S109 = 72.52.92.116/30
S110 = 72.52.92.68/30
S111 = 216.218.226.96/28
S112 = 184.105.213.160/30
S113 = 64.62.142.152/29
S114 = 64.62.158.242/31
S115 = 64.62.181.112/28
S116 = 64.62.200.84/30
S117 = 64.62.208.176/28
S118 = 64.62.210.240/28
S119 = 64.62.214.116/30
S120 = 64.62.249.72/30
S121 = 64.71.128.100/30
S122 = 64.71.129.68/30
S123 = 64.71.135.34/31
S124 = 64.71.137.24/29
S125 = 64.71.148.228/30
S126 = 64.71.180.64/27
S127 = 64.71.184.40/29
S128 = 65.19.131.16/29
S129 = 65.19.134.120/30
S130 = 65.19.143.136/30
S131 = 65.19.157.64/30
S132 = 65.49.22.212/30
S133 = 65.49.28.208/30
S134 = 65.49.35.32/30
S135 = 65.49.38.0/28
S136 = 65.49.39.52/30
S137 = 66.160.143.116/30
S138 = 66.220.13.56/30
S139 = 72.52.80.200/29
S140 = 72.52.106.0/27
S141 = 184.105.76.240/29
S142 = 184.105.79.104/30
S143 = 184.105.140.144/30
S144 = 184.105.140.240/30
S145 = 184.105.144.90/31
S146 = 184.105.149.160/30
S147 = 184.105.184.216/29
S148 = 216.218.147.148/30
S149 = 216.218.159.48/30
S150 = 216.218.159.64/29
S151 = 216.218.185.168/30
S152 = 216.218.207.192/29
S153 = 216.218.213.92/30
S154 = 216.218.214.192/30
S155 = 216.218.222.100/30
S156 = 216.218.224.0/30
S157 = 216.218.226.56/30
S158 = 216.218.227.204/30
S159 = 216.218.236.12/30
S160 = 72.52.92.30/31
S161 = 216.218.224.4/30
S162 = 64.62.133.96/29
S163 = 65.49.70.32/30
S164 = 216.218.133.64/29
S165 = 66.220.3.0/30
S166 = 216.218.226.192/30
S167 = 64.62.249.112/29
S168 = 216.218.195.72/30
S169 = 64.62.133.112/30
S170 = 64.62.151.120/30
S171 = 64.62.158.64/30
S172 = 64.62.166.160/30
S173 = 64.62.166.220/30
S174 = 64.62.194.92/30
S175 = 64.62.202.208/28
S176 = 64.62.206.72/29
S177 = 64.62.211.224/29
S178 = 64.71.128.180/30
S179 = 64.71.135.192/30
S180 = 64.71.137.80/29
S181 = 64.71.138.176/28
S182 = 64.71.145.0/29
S183 = 64.71.153.64/30
S184 = 64.71.155.202/31
S185 = 64.71.159.162/31
S186 = 64.71.166.242/31
S187 = 64.71.176.104/29
S188 = 64.71.180.184/30
S189 = 64.71.189.220/30
S190 = 65.19.134.124/30
S191 = 65.19.138.168/30
S192 = 65.19.157.200/30
S193 = 65.19.157.204/30
S194 = 65.19.189.160/30
S195 = 65.19.189.176/30
S196 = 65.49.76.200/29
S197 = 66.119.119.0/24
S198 = 66.160.159.194/31
S199 = 66.160.172.112/30
S200 = 66.220.12.24/30
S201 = 66.220.23.32/30
S202 = 66.220.31.32/30
S203 = 72.52.84.96/29
S204 = 72.52.104.194/31
S205 = 184.105.131.136/30
