--- About the graph ---
Total of vertices (all kinds): 1799
Hypothetic vertices: 521 / 1799 (28.960534%)
Subnet vertices: 945 / 1799 (52.529183%)
Known subnet vertices: 424 / 945 (44.867725%)

--- Subnet mappings ---
S1 = 94.142.98.100/32
S2 = 94.142.121.172/32
S3 = 94.142.126.34/31
S4 = 176.52.248.147/32
S5 = 213.140.36.94/31
S6 = 176.52.248.149/32
S7 = 5.53.4.28/32
S8 = 84.16.13.64/27
S9 = 176.52.248.26/32
S10 = 176.52.248.28/32
S11 = 5.53.3.136/31
S12 = 5.53.3.148/31
S13 = 5.53.3.216/31
S14 = 5.53.3.234/31
S15 = 5.53.4.30/31
S16 = 5.53.4.55/32
S17 = 5.53.5.94/32
S18 = 5.53.5.114/31
S19 = 5.53.5.148/31
S20 = 5.53.5.190/31
S21 = 5.53.5.238/31
S22 = 5.53.5.240/30
S23 = 5.53.5.254/32
S24 = 5.53.6.58/31
S25 = 5.53.6.252/30
S26 = 94.142.98.158/31
S27 = 5.53.7.180/31
S28 = 84.16.12.6/31
S29 = 84.16.12.18/31
S30 = 84.16.12.80/31
S31 = 84.16.12.86/31
S32 = 84.16.12.136/31
S33 = 84.16.12.138/31
S34 = 84.16.12.142/31
S35 = 84.16.13.134/31
S36 = 84.16.13.160/28
S37 = 84.16.14.4/31
S38 = 84.16.14.6/31
S39 = 84.16.15.178/31
S40 = 94.142.97.14/31
S41 = 94.142.97.106/31
S42 = 94.142.97.160/31
S43 = 94.142.97.214/32
S44 = 94.142.97.246/31
S45 = 94.142.97.248/31
S46 = 94.142.98.152/31
S47 = 94.142.99.6/31
S48 = 94.142.99.74/32
S49 = 94.142.127.66/31
S50 = 94.142.121.42/31
S51 = 94.142.125.156/30
S52 = 176.52.248.12/31
S53 = 176.52.248.22/31
S54 = 176.52.248.24/31
S55 = 176.52.248.104/29
S56 = 176.52.248.162/31
S57 = 176.52.248.208/30
S58 = 176.52.250.136/30
S59 = 176.52.250.220/30
S60 = 176.52.250.240/30
S61 = 176.52.255.208/30
S62 = 213.140.35.236/31
S63 = 84.16.15.68/31
S64 = 94.142.98.192/31
S65 = 94.142.98.198/31
S66 = 94.142.99.100/31
S67 = 94.142.99.236/31
S68 = 94.142.118.172/31
S69 = 213.140.43.234/31
S70 = 213.140.35.240/32
S71 = 94.142.99.248/31
S72 = 94.142.98.154/32
S73 = 94.142.98.176/31
S74 = 176.52.248.134/32
S75 = 94.142.117.10/31
S76 = 5.53.3.144/31
S77 = 190.98.153.48/29
S78 = 94.142.97.170/31
S79 = 94.142.98.196/31
S80 = 176.52.255.216/30
S81 = 176.52.250.112/30
S82 = 84.16.14.230/31
S83 = 94.142.98.68/30
S84 = 5.53.3.212/31
S85 = 5.53.4.102/32
S86 = 5.53.4.100/31
S87 = 5.53.6.110/31
S88 = 94.142.119.18/31
S89 = 176.52.254.12/30
S90 = 84.16.12.26/31
S91 = 94.142.126.20/30
S92 = 176.52.251.38/31
S93 = 5.53.5.104/31
S94 = 94.142.99.144/31
S95 = 5.53.5.110/31
S96 = 94.142.117.80/31
S97 = 84.16.13.116/31
S98 = 176.52.250.208/31
S99 = 176.52.248.234/31
S100 = 84.16.12.195/32
S101 = 84.16.12.24/31
S102 = 94.142.98.130/31
S103 = 176.52.248.54/31
S104 = 5.53.4.70/31
S105 = 94.142.99.206/32
S106 = 176.52.248.222/31
S107 = 94.142.99.64/31
S108 = 5.53.5.108/31
S109 = 84.16.12.82/31
S110 = 84.16.13.20/31
S111 = 94.142.99.96/32
S112 = 176.52.250.204/30
S113 = 84.16.13.106/32
S114 = 94.142.97.226/31
S115 = 94.142.99.176/31
S116 = 94.142.99.190/31
S117 = 94.142.99.188/31
S118 = 5.53.3.222/32
S119 = 5.53.5.96/31
S120 = 5.53.5.176/31
S121 = 5.53.5.188/31
S122 = 5.53.6.60/31
S123 = 5.53.7.154/31
S124 = 5.53.7.176/31
S125 = 84.16.12.140/31
S126 = 94.142.97.204/32
S127 = 94.142.97.245/32
S128 = 94.142.99.72/31
S129 = 176.52.254.238/31
S130 = 213.140.36.0/27
S131 = 213.140.36.128/30
S132 = 213.140.43.143/32
S133 = 190.98.140.158/31
S134 = 190.98.140.64/27
S135 = 94.142.117.0/31
S136 = 5.53.7.146/32
S137 = 176.52.248.112/30
S138 = 94.142.97.72/31
S139 = 5.53.3.74/31
S140 = 5.53.5.98/31
S141 = 84.16.13.154/31
S142 = 176.52.251.40/31
S143 = 5.53.3.164/32
S144 = 94.142.122.30/31
S145 = 5.53.4.176/31
S146 = 94.142.97.192/31
S147 = 94.142.127.16/31
S148 = 5.53.3.4/31
S149 = 176.52.249.44/32
S150 = 176.52.249.46/32
S151 = 176.52.249.62/32
S152 = 5.53.6.144/30
S153 = 94.142.99.228/31
S154 = 213.140.43.202/31
S155 = 213.140.35.208/31
S156 = 94.142.98.240/31
S157 = 5.53.3.18/31
S158 = 213.140.35.28/31
S159 = 176.52.248.236/31
S160 = 5.53.4.108/31
S161 = 176.52.248.152/31
S162 = 84.16.13.114/31
S163 = 5.53.3.188/31
S164 = 213.140.36.238/31
S165 = 5.53.5.106/31
S166 = 84.16.14.174/31
S167 = 176.52.251.36/31
S168 = 94.142.98.148/31
S169 = 94.142.97.64/31
S170 = 94.142.119.92/31
S171 = 84.16.14.228/31
S172 = 84.16.14.78/32
S173 = 5.53.3.202/31
S174 = 5.53.6.68/32
S175 = 94.142.97.162/31
S176 = 66.119.89.212/30
S177 = 84.16.13.30/32
S178 = 94.142.116.118/31
S179 = 94.142.120.14/31
S180 = 94.142.98.224/31
S181 = 94.142.98.82/32
S182 = 190.98.156.124/31
S183 = 216.184.115.176/31
S184 = 190.98.133.10/31
S185 = 190.98.133.20/31
S186 = 190.98.156.98/31
S187 = 190.98.156.114/31
S188 = 216.184.115.132/30
S189 = 84.16.14.128/29
S190 = 190.98.133.4/31
S191 = 190.98.133.24/31
S192 = 190.98.156.122/31
S193 = 198.52.249.0/28
S194 = 190.98.133.42/31
S195 = 185.43.180.208/30
S196 = 84.16.13.32/32
S197 = 84.16.14.0/31
