--- About the graph ---
Total of vertices (all kinds): 1852
Hypothetic vertices: 537 / 1852 (28.995680%)
Subnet vertices: 964 / 1852 (52.051836%)
Known subnet vertices: 427 / 964 (44.294606%)

--- Subnet mappings ---
S1 = 94.142.107.166/31
S2 = 84.16.13.134/31
S3 = 84.16.13.208/29
S4 = 84.16.14.32/28
S5 = 5.53.6.190/31
S6 = 84.16.12.156/31
S7 = 94.142.99.248/31
S8 = 94.142.99.236/31
S9 = 94.142.117.80/31
S10 = 84.16.15.68/31
S11 = 5.53.4.62/32
S12 = 5.53.6.144/30
S13 = 213.140.35.238/31
S14 = 94.142.97.6/31
S15 = 5.53.7.116/31
S16 = 84.16.14.76/31
S17 = 94.142.97.72/31
S18 = 94.142.127.16/31
S19 = 5.53.5.98/31
S20 = 94.142.98.148/31
S21 = 94.142.97.162/31
S22 = 5.53.6.68/32
S23 = 176.52.251.36/31
S24 = 176.52.255.220/30
S25 = 216.184.113.224/30
S26 = 94.142.122.30/31
S27 = 84.16.14.78/31
S28 = 5.53.5.108/31
S29 = 94.142.98.178/31
S30 = 5.53.3.146/31
S31 = 84.16.14.228/31
S32 = 5.53.3.202/31
S33 = 5.53.3.74/31
S34 = 94.142.98.174/31
S35 = 176.52.249.36/31
S36 = 94.142.97.104/31
S37 = 94.142.97.64/32
S38 = 94.142.118.228/31
S39 = 94.142.98.122/32
S40 = 94.142.98.150/31
S41 = 5.53.4.176/31
S42 = 94.142.97.192/31
S43 = 5.53.3.222/31
S44 = 5.53.5.96/31
S45 = 5.53.5.176/31
S46 = 5.53.5.188/32
S47 = 5.53.6.60/31
S48 = 5.53.7.154/31
S49 = 5.53.7.176/31
S50 = 84.16.12.140/31
S51 = 84.16.13.158/31
S52 = 94.142.97.204/31
S53 = 94.142.97.242/31
S54 = 94.142.97.244/31
S55 = 94.142.99.72/31
S56 = 213.140.43.142/31
S57 = 190.98.140.128/27
S58 = 190.98.140.64/27
S59 = 176.52.254.238/31
S60 = 213.140.46.176/30
S61 = 5.53.3.136/31
S62 = 5.53.3.216/31
S63 = 5.53.4.54/31
S64 = 5.53.5.94/31
S65 = 5.53.5.104/31
S66 = 5.53.5.114/31
S67 = 5.53.5.190/32
S68 = 5.53.5.238/31
S69 = 5.53.5.240/31
S70 = 5.53.5.242/31
S71 = 5.53.5.254/32
S72 = 94.142.99.74/31
S73 = 5.53.6.108/31
S74 = 5.53.6.110/32
S75 = 5.53.7.180/31
S76 = 84.16.12.6/31
S77 = 84.16.12.18/31
S78 = 84.16.12.80/31
S79 = 84.16.12.86/31
S80 = 84.16.12.142/31
S81 = 84.16.13.20/31
S82 = 84.16.13.160/31
S83 = 94.142.97.14/31
S84 = 94.142.97.66/31
S85 = 94.142.97.106/31
S86 = 94.142.97.214/31
S87 = 94.142.97.246/31
S88 = 94.142.97.248/31
S89 = 94.142.98.152/31
S90 = 94.142.99.112/28
S91 = 94.142.99.204/31
S92 = 94.142.99.206/31
S93 = 94.142.118.50/31
S94 = 94.142.121.230/31
S95 = 94.142.121.232/31
S96 = 176.52.248.24/31
S97 = 176.52.248.132/30
S98 = 176.52.248.208/30
S99 = 213.140.33.230/31
S100 = 94.142.98.154/31
S101 = 5.53.6.188/31
S102 = 5.53.6.58/31
S103 = 190.98.144.192/26
S104 = 94.142.126.20/30
S105 = 176.52.255.216/30
S106 = 176.52.248.22/31
S107 = 84.16.12.24/31
S108 = 94.142.120.178/31
S109 = 84.16.12.138/31
S110 = 176.52.250.136/30
S111 = 94.142.98.68/32
S112 = 176.52.248.13/32
S113 = 5.53.3.144/31
S114 = 94.142.117.10/31
S115 = 84.16.12.26/32
S116 = 94.142.99.40/31
S117 = 94.142.97.38/31
S118 = 5.53.4.70/32
S119 = 84.16.12.82/31
S120 = 94.142.99.96/31
S121 = 94.142.125.156/30
S122 = 5.53.5.150/31
S123 = 5.53.6.82/32
S124 = 94.142.97.200/32
S125 = 94.142.98.172/31
S126 = 94.142.99.192/32
S127 = 94.142.121.20/31
