--- About the graph ---
Total of vertices (all kinds): 1727
Hypothetic vertices: 336 / 1727 (19.455704%)
Subnet vertices: 847 / 1727 (49.044586%)
Known subnet vertices: 511 / 847 (60.330579%)

--- Subnet mappings ---
S1 = 184.105.81.164/30
S2 = 184.105.213.172/30
S3 = 184.105.223.252/30
S4 = 184.105.81.76/30
S5 = 184.105.65.12/30
S6 = 72.52.92.12/30
S7 = 184.105.65.36/30
S8 = 184.105.65.4/30
S9 = 184.105.213.120/30
S10 = 184.105.81.108/30
S11 = 184.105.222.20/30
S12 = 184.104.193.136/30
S13 = 184.105.213.88/30
S14 = 184.105.80.56/30
S15 = 209.51.161.132/30
S16 = 209.51.163.236/30
S17 = 216.66.32.52/30
S18 = 184.105.222.40/30
S19 = 184.105.213.68/30
S20 = 216.66.41.232/30
S21 = 72.52.92.52/30
S22 = 184.105.80.200/30
S23 = 72.52.92.224/30
S24 = 209.51.191.172/30
S25 = 65.19.129.44/30
S26 = 72.52.92.64/30
S27 = 72.52.92.68/30
S28 = 184.105.65.212/30
S29 = 184.105.81.84/30
S30 = 64.62.195.136/30
S31 = 64.71.130.112/30
S32 = 64.71.130.128/25
S33 = 64.71.133.74/31
S34 = 64.71.138.200/29
S35 = 64.71.145.200/29
S36 = 64.71.163.16/30
S37 = 65.19.176.228/30
S38 = 65.49.47.16/28
S39 = 66.220.2.184/30
S40 = 66.220.3.98/31
S41 = 66.220.7.84/30
S42 = 66.220.10.136/30
S43 = 72.52.106.100/30
S44 = 184.105.182.0/28
S45 = 184.105.182.16/29
S46 = 216.218.196.8/30
S47 = 216.218.196.12/30
S48 = 216.218.244.248/30
S49 = 66.220.13.32/29
S50 = 216.218.240.44/30
S51 = 216.218.244.88/30
S52 = 216.218.245.240/28
S53 = 216.218.234.0/24
S54 = 216.218.238.40/29
S55 = 65.19.176.128/29
S56 = 64.71.158.170/31
S57 = 65.49.67.0/28
S58 = 66.220.3.0/30
S59 = 184.105.196.248/29
S60 = 65.19.141.236/30
S61 = 184.104.192.212/30
S62 = 216.218.134.80/30
S63 = 216.218.139.192/29
S64 = 72.52.92.244/30
S65 = 72.52.92.56/30
S66 = 216.218.226.96/28
S67 = 72.52.92.116/30
S68 = 65.19.191.128/30
S69 = 64.71.128.72/29
S70 = 64.62.142.152/29
S71 = 64.62.158.160/27
S72 = 64.62.158.242/31
S73 = 64.62.181.112/28
S74 = 64.62.208.176/28
S75 = 64.62.210.240/28
S76 = 64.62.214.116/30
S77 = 64.62.249.72/30
S78 = 64.62.252.192/29
S79 = 64.71.128.100/30
S80 = 64.71.129.68/30
S81 = 64.71.135.34/31
S82 = 64.71.137.24/29
S83 = 64.71.148.228/30
S84 = 64.71.178.192/28
S85 = 64.71.180.64/27
S86 = 64.71.184.40/30
S87 = 65.19.143.136/30
S88 = 65.19.157.64/30
S89 = 65.49.22.212/30
S90 = 65.49.28.208/30
S91 = 65.49.38.0/28
S92 = 65.49.39.52/30
S93 = 66.160.143.116/30
S94 = 66.160.179.16/28
S95 = 66.160.179.64/29
S96 = 66.220.3.72/30
S97 = 66.220.4.96/29
S98 = 66.220.13.56/29
S99 = 72.52.106.0/27
S100 = 184.105.76.240/29
S101 = 184.105.79.104/30
S102 = 184.105.140.144/30
S103 = 184.105.140.240/30
S104 = 184.105.144.90/31
S105 = 184.105.184.216/29
S106 = 184.105.247.188/30
S107 = 185.101.97.0/29
S108 = 216.218.158.88/29
S109 = 216.218.159.48/30
S110 = 216.218.159.64/29
S111 = 216.218.184.56/29
S112 = 216.218.185.144/29
S113 = 216.218.185.178/31
S114 = 216.218.200.12/30
S115 = 216.218.213.92/30
S116 = 216.218.214.120/30
S117 = 216.218.214.124/30
S118 = 216.218.214.192/30
S119 = 216.218.222.100/30
S120 = 216.218.223.232/30
S121 = 216.218.224.4/30
S122 = 216.218.236.12/30
S123 = 66.160.143.96/30
S124 = 216.218.224.0/30
S125 = 216.218.207.192/29
S126 = 216.218.227.204/30
S127 = 216.218.226.192/30
S128 = 64.62.249.112/29
S129 = 216.218.195.72/30
S130 = 66.220.7.250/31
S131 = 184.105.193.120/30
S132 = 209.150.165.0/24
S133 = 209.150.167.248/30
S134 = 216.218.216.242/31
S135 = 64.62.177.0/31
S136 = 64.62.134.2/31
S137 = 64.71.133.244/30
S138 = 64.71.148.122/31
S139 = 64.71.157.40/29
S140 = 65.19.129.32/30
S141 = 65.19.129.38/31
S142 = 65.19.167.160/29
S143 = 65.49.28.184/29
S144 = 66.160.133.136/29
S145 = 216.66.32.48/30
S146 = 216.218.196.184/30
S147 = 64.71.168.128/30
S148 = 216.218.213.108/30
S149 = 64.71.150.22/31
S150 = 184.105.222.86/31
S151 = 64.71.162.114/31
S152 = 184.105.213.228/30
S153 = 208.64.62.0/27
S154 = 216.252.162.128/29
S155 = 216.252.162.0/25
S156 = 64.71.145.212/30
S157 = 184.104.192.136/30
S158 = 65.19.141.28/30
S159 = 184.105.65.152/30
S160 = 216.66.3.60/30
S161 = 216.66.24.140/30
S162 = 216.66.40.40/30
S163 = 216.66.30.104/30
S164 = 184.105.80.20/30
S165 = 184.105.213.24/30
S166 = 184.105.213.184/30
S167 = 184.105.223.232/30
S168 = 216.66.39.64/30
