--- About the graph ---
Total of vertices (all kinds): 1905
Hypothetic vertices: 391 / 1905 (20.524934%)
Subnet vertices: 939 / 1905 (49.291339%)
Known subnet vertices: 548 / 939 (58.359957%)

--- Subnet mappings ---
S1 = 209.51.169.64/30
S2 = 216.66.24.84/30
S3 = 216.66.70.48/30
S4 = 184.105.213.24/30
S5 = 72.52.92.48/30
S6 = 184.105.222.108/30
S7 = 184.105.64.92/30
S8 = 216.66.3.60/30
S9 = 216.66.24.142/31
S10 = 72.52.92.44/30
S11 = 184.105.80.160/30
S12 = 216.66.30.104/30
S13 = 184.105.64.120/30
S14 = 184.105.65.152/30
S15 = 216.66.39.64/30
S16 = 184.105.80.20/30
S17 = 184.105.80.188/30
S18 = 184.105.30.192/28
S19 = 184.105.253.208/29
S20 = 216.66.77.132/30
S21 = 184.105.19.160/30
S22 = 184.104.192.116/30
S23 = 184.105.213.188/30
S24 = 184.105.65.224/30
S25 = 184.105.19.16/30
S26 = 184.105.23.12/30
S27 = 184.105.35.248/30
S28 = 184.105.45.128/30
S29 = 184.105.60.184/30
S30 = 184.105.45.16/28
S31 = 184.104.194.20/31
S32 = 184.105.35.66/31
S33 = 184.104.196.218/31
S34 = 184.105.27.48/30
S35 = 184.105.223.176/30
S36 = 184.105.39.96/30
S37 = 64.62.200.64/29
S38 = 65.19.189.184/30
S39 = 216.218.229.140/30
S40 = 184.105.64.136/30
S41 = 184.104.210.188/30
S42 = 65.49.80.192/28
S43 = 64.62.134.228/30
S44 = 184.105.213.116/30
S45 = 184.104.195.44/30
S46 = 64.71.166.232/30
S47 = 65.19.169.192/30
S48 = 216.218.135.236/30
S49 = 184.104.195.64/30
S50 = 216.218.244.224/30
S51 = 184.104.196.116/30
S52 = 184.105.213.230/31
S53 = 184.105.220.18/31
S54 = 64.71.137.16/30
S55 = 184.105.64.4/30
S56 = 184.105.64.64/30
S57 = 184.105.64.128/31
S58 = 184.105.64.252/30
S59 = 74.82.46.180/30
S60 = 27.50.36.62/31
S61 = 27.50.36.148/30
S62 = 74.82.49.2/31
S63 = 74.82.46.204/30
S64 = 184.104.210.64/27
S65 = 184.105.223.116/30
S66 = 184.105.222.102/31
S67 = 74.82.48.64/26
S68 = 27.50.36.32/30
S69 = 216.218.221.28/30
S70 = 65.49.108.204/30
S71 = 184.104.194.218/31
S72 = 184.104.210.96/30
S73 = 74.82.48.16/28
S74 = 74.82.50.128/28
S75 = 184.105.80.6/31
S76 = 209.51.164.114/31
S77 = 216.66.30.248/30
S78 = 216.66.36.92/30
S79 = 216.66.54.40/29
S80 = 184.104.193.52/30
S81 = 184.105.45.236/30
S82 = 184.105.64.96/30
S83 = 216.66.78.246/31
S84 = 216.66.79.252/30
S85 = 184.105.64.84/30
S86 = 184.105.52.230/31
S87 = 184.105.18.160/30
S88 = 184.105.64.112/30
S89 = 184.104.192.68/30
S90 = 184.104.194.124/30
S91 = 184.104.195.72/30
S92 = 216.218.214.248/29
S93 = 216.218.227.200/30
S94 = 216.218.200.68/30
S95 = 64.71.131.132/30
S96 = 65.49.10.210/31
S97 = 184.104.196.176/30
S98 = 65.19.177.0/28
S99 = 184.105.71.0/27
S100 = 72.52.92.60/30
S101 = 184.105.39.100/30
S102 = 184.105.39.134/31
S103 = 184.105.39.136/30
S104 = 184.105.39.148/30
S105 = 184.105.42.224/28
S106 = 184.104.192.202/31
S107 = 216.66.78.76/30
S108 = 184.105.81.200/30
S109 = 209.51.163.236/30
S110 = 209.51.163.248/30
S111 = 209.51.164.8/30
S112 = 216.66.2.92/30
S113 = 216.66.32.4/30
S114 = 216.66.32.52/30
S115 = 216.66.41.248/29
S116 = 184.105.223.164/30
S117 = 216.66.41.234/31
S118 = 184.105.213.174/31
S119 = 184.104.193.12/30
S120 = 216.66.1.8/30
S121 = 216.66.1.24/29
S122 = 184.105.223.168/30
S123 = 184.104.195.168/30
S124 = 72.52.92.164/31
S125 = 184.105.213.218/31
S126 = 216.66.37.48/28
S127 = 184.104.196.150/31
S128 = 209.51.161.212/30
S129 = 216.66.27.16/29
S130 = 184.104.196.192/30
S131 = 216.66.39.170/31
S132 = 216.66.49.104/30
S133 = 216.66.30.216/29
S134 = 184.104.194.56/31
S135 = 216.66.38.184/29
S136 = 216.66.38.192/30
S137 = 184.105.3.0/30
S138 = 184.105.64.52/30
S139 = 184.104.196.132/30
S140 = 66.220.13.250/31
S141 = 184.104.192.154/31
S142 = 184.104.193.106/31
S143 = 184.104.193.32/30
