--- About the graph ---
Total of vertices (all kinds): 2515
Hypothetic vertices: 713 / 2515 (28.349901%)
Subnet vertices: 1239 / 2515 (49.264414%)
Known subnet vertices: 526 / 1239 (42.453592%)

--- Subnet mappings ---
S1 = 209.150.163.0/30
S2 = 209.150.163.128/25
S3 = 184.105.65.244/30
S4 = 72.52.92.196/30
S5 = 184.104.193.8/30
S6 = 184.105.65.228/30
S7 = 216.66.24.108/30
S8 = 72.52.92.224/31
S9 = 72.52.92.100/30
S10 = 184.105.213.216/30
S11 = 184.105.81.148/30
S12 = 184.105.80.56/30
S13 = 209.51.161.134/31
S14 = 209.51.163.236/30
S15 = 209.51.164.8/30
S16 = 209.51.186.80/28
S17 = 216.66.32.52/30
S18 = 184.105.213.68/30
S19 = 216.66.41.232/30
S20 = 184.105.80.200/30
S21 = 209.51.191.174/31
S22 = 209.51.191.188/30
S23 = 184.105.65.152/30
S24 = 216.66.3.60/30
S25 = 216.66.24.140/30
S26 = 216.66.40.40/30
S27 = 216.66.30.104/30
S28 = 184.105.213.24/30
S29 = 184.105.213.184/30
S30 = 184.105.223.232/30
S31 = 216.66.39.64/30
S32 = 184.105.80.20/30
S33 = 184.104.193.120/30
S34 = 216.66.24.84/30
S35 = 216.66.70.48/30
S36 = 209.51.169.0/30
S37 = 216.66.27.68/30
S38 = 72.52.92.48/30
S39 = 184.105.64.92/30
S40 = 209.51.167.128/28
S41 = 216.66.0.128/28
S42 = 216.66.50.116/30
S43 = 184.105.1.48/30
S44 = 184.105.1.16/30
S45 = 65.19.191.136/30
S46 = 72.52.92.120/30
S47 = 64.71.137.168/30
S48 = 64.71.172.34/31
S49 = 64.71.172.48/31
S50 = 64.71.172.56/31
S51 = 64.71.172.76/31
S52 = 64.71.172.130/31
S53 = 64.62.208.194/31
S54 = 64.71.191.56/30
S55 = 66.160.146.184/30
S56 = 184.104.192.232/30
S57 = 184.104.193.232/30
S58 = 184.105.76.0/29
S59 = 184.105.198.16/29
S60 = 184.105.198.24/30
S61 = 184.105.198.88/30
S62 = 184.105.2.36/31
S63 = 184.105.2.252/30
S64 = 216.66.30.216/29
S65 = 216.66.38.172/30
S66 = 216.66.38.184/30
S67 = 216.66.38.192/30
S68 = 216.66.38.196/30
S69 = 209.51.173.200/29
S70 = 216.66.38.182/31
S71 = 184.104.192.148/30
S72 = 184.105.64.88/30
S73 = 216.66.1.8/30
S74 = 216.66.1.24/29
S75 = 72.52.92.244/30
S76 = 184.105.81.216/30
S77 = 184.104.193.172/30
S78 = 184.104.193.76/30
S79 = 209.51.162.162/31
S80 = 184.105.223.168/30
S81 = 184.104.192.240/30
S82 = 184.105.80.8/30
S83 = 64.62.142.156/30
S84 = 64.62.158.242/31
S85 = 64.62.181.96/27
S86 = 64.62.208.184/29
S87 = 64.62.210.240/28
S88 = 64.62.214.116/30
S89 = 64.62.249.72/30
S90 = 64.62.252.192/27
S91 = 64.71.129.68/30
S92 = 64.71.135.32/29
S93 = 64.71.137.24/29
S94 = 64.71.148.228/30
S95 = 64.71.180.64/26
S96 = 64.71.184.40/30
S97 = 65.19.143.136/30
S98 = 65.19.157.64/30
S99 = 65.49.22.212/30
S100 = 65.49.28.208/30
S101 = 65.49.38.0/28
S102 = 65.49.39.52/30
S103 = 65.49.89.12/30
S104 = 66.160.143.116/30
S105 = 66.160.179.16/28
S106 = 66.160.179.64/29
S107 = 66.220.4.96/29
S108 = 66.220.13.56/29
S109 = 72.52.106.0/27
S110 = 184.105.76.240/29
S111 = 184.105.79.106/31
S112 = 184.105.140.144/30
S113 = 184.105.144.90/31
S114 = 184.105.184.216/29
S115 = 184.105.247.188/30
S116 = 185.101.97.0/29
S117 = 216.218.159.50/31
S118 = 216.218.159.64/29
S119 = 216.218.184.56/29
S120 = 216.218.185.144/30
S121 = 216.218.200.12/30
S122 = 216.218.213.92/30
S123 = 216.218.214.120/30
S124 = 216.218.214.192/30
