--- About the graph ---
Total of vertices (all kinds): 1745
Hypothetic vertices: 534 / 1745 (30.601719%)
Subnet vertices: 911 / 1745 (52.206304%)
Known subnet vertices: 377 / 911 (41.383095%)

--- Subnet mappings ---
S1 = 84.16.15.76/31
S2 = 94.142.125.22/31
S3 = 213.140.35.126/31
S4 = 84.16.15.86/31
S5 = 94.142.99.252/31
S6 = 84.16.15.82/31
S7 = 94.142.125.32/30
S8 = 94.142.99.134/31
S9 = 84.16.12.234/32
S10 = 94.142.120.34/31
S11 = 94.142.97.168/31
S12 = 84.16.13.208/31
S13 = 84.16.14.76/31
S14 = 84.16.14.202/31
S15 = 84.16.14.228/31
S16 = 94.142.97.72/31
S17 = 94.142.119.188/31
S18 = 94.142.127.16/32
S19 = 176.52.249.228/30
S20 = 5.53.5.98/31
S21 = 5.53.5.40/32
S22 = 84.16.15.64/31
S23 = 5.53.6.68/32
S24 = 94.142.97.104/31
S25 = 94.142.98.178/31
S26 = 94.142.97.64/32
S27 = 176.52.255.220/30
S28 = 5.53.3.202/31
S29 = 176.52.251.36/32
S30 = 216.184.113.224/30
S31 = 94.142.98.156/31
S32 = 94.142.98.150/31
S33 = 176.52.249.36/31
S34 = 94.142.119.92/31
S35 = 213.140.43.204/30
S36 = 5.53.3.144/30
S37 = 84.16.14.78/32
S38 = 94.142.118.228/31
S39 = 94.142.98.174/31
S40 = 5.53.4.176/31
S41 = 84.16.14.174/32
S42 = 94.142.97.192/31
S43 = 5.53.5.96/31
S44 = 5.53.5.176/31
S45 = 5.53.5.188/32
S46 = 5.53.6.60/31
S47 = 5.53.6.152/31
S48 = 5.53.7.176/31
S49 = 84.16.13.158/31
S50 = 94.142.97.204/31
S51 = 94.142.97.242/31
S52 = 94.142.97.244/31
S53 = 213.140.43.142/31
S54 = 176.52.254.238/31
S55 = 213.140.46.176/29
S56 = 5.53.3.216/31
S57 = 5.53.4.30/31
S58 = 5.53.5.104/32
S59 = 5.53.5.148/31
S60 = 84.16.12.6/31
S61 = 84.16.12.18/32
S62 = 84.16.12.80/31
S63 = 84.16.12.194/31
S64 = 84.16.13.134/31
S65 = 84.16.13.212/31
S66 = 84.16.14.46/32
S67 = 84.16.14.230/32
S68 = 94.142.97.66/31
S69 = 94.142.97.106/32
S70 = 94.142.98.152/31
S71 = 94.142.99.6/31
S72 = 94.142.117.160/28
S73 = 94.142.126.4/32
S74 = 94.142.126.53/32
S75 = 176.52.248.22/32
S76 = 176.52.250.136/30
S77 = 213.140.43.182/31
S78 = 94.142.98.154/31
S79 = 5.53.6.144/30
S80 = 5.53.6.58/32
S81 = 94.142.99.40/31
S82 = 84.16.12.24/31
S83 = 176.52.255.216/30
S84 = 84.16.12.86/31
S85 = 94.142.126.20/30
S86 = 213.140.35.238/31
S87 = 5.53.3.142/31
S88 = 5.53.4.70/31
S89 = 84.16.12.26/31
S90 = 213.140.33.104/31
S91 = 94.142.99.160/30
S92 = 84.16.15.68/32
S93 = 5.53.5.108/31
S94 = 84.16.12.138/31
S95 = 190.98.144.198/31
S96 = 94.142.98.68/31
S97 = 5.53.5.238/31
S98 = 176.52.248.13/32
S99 = 5.53.3.148/31
S100 = 213.140.33.230/31
S101 = 5.53.7.116/31
S102 = 94.142.117.10/31
S103 = 94.142.121.230/31
S104 = 94.142.118.184/31
S105 = 5.53.5.114/32
S106 = 176.52.248.54/31
S107 = 94.142.99.64/31
S108 = 84.16.12.82/31
S109 = 94.142.99.96/31
S110 = 84.16.13.114/31
S111 = 94.142.98.98/32
S112 = 94.142.121.26/31
S113 = 94.142.121.40/32
S114 = 176.52.248.162/31
S115 = 176.52.249.44/31
S116 = 176.52.249.46/32
S117 = 176.52.249.62/31
S118 = 213.140.33.50/31
S119 = 213.140.35.29/32
S120 = 5.53.3.188/32
S121 = 5.53.3.18/32
S122 = 176.52.248.88/32
S123 = 5.53.4.108/31
S124 = 176.52.248.152/32
S125 = 176.52.248.122/32
S126 = 176.52.248.66/32
S127 = 94.142.98.102/31
S128 = 176.52.248.220/31
S129 = 5.53.3.4/32
S130 = 5.255.146.136/31
S131 = 94.142.96.2/31
S132 = 84.16.13.16/31
S133 = 176.52.249.6/31
S134 = 176.52.248.252/31
S135 = 94.142.96.118/31
S136 = 94.142.96.122/31
S137 = 94.142.96.182/31
S138 = 176.52.248.254/31
S139 = 213.140.35.244/31
S140 = 176.52.248.50/32
S141 = 5.53.7.66/31
S142 = 5.53.7.68/31
S143 = 176.52.248.170/31
S144 = 213.140.38.112/30
S145 = 5.53.3.118/31
S146 = 5.53.6.104/31
S147 = 81.173.104.144/29
S148 = 213.140.40.252/31
S149 = 5.53.7.74/31
S150 = 176.52.248.48/31
S151 = 176.52.248.168/31
S152 = 94.142.118.4/31
S153 = 5.53.3.254/31
S154 = 94.142.118.234/32
S155 = 84.16.13.64/31
S156 = 94.142.126.34/31
S157 = 176.52.248.26/31
S158 = 176.52.248.36/31
S159 = 94.142.103.236/30
S160 = 94.142.97.126/31
S161 = 5.255.146.182/31
S162 = 94.142.97.130/32
S163 = 94.142.99.216/30
S164 = 94.142.126.32/31
S165 = 94.142.119.252/31
S166 = 213.140.35.84/31
S167 = 84.16.12.78/31
S168 = 84.16.12.134/31
S169 = 84.16.13.162/31
S170 = 176.52.254.64/31
S171 = 190.98.141.32/30
S172 = 213.140.49.128/27
S173 = 190.98.153.48/28
S174 = 176.52.248.20/31
S175 = 5.53.6.88/30
S176 = 213.140.41.22/31
S177 = 176.52.255.30/31
S178 = 94.142.117.146/31
S179 = 213.140.36.128/30
S180 = 94.142.117.0/31
S181 = 5.53.7.146/31
S182 = 213.140.35.102/31
S183 = 84.16.12.4/31
S184 = 94.142.99.4/31
S185 = 94.142.116.118/31
S186 = 94.142.120.14/31
S187 = 94.142.123.110/31
S188 = 94.142.123.196/31
S189 = 176.52.254.4/30
S190 = 5.53.3.74/31
S191 = 190.98.144.200/29
S192 = 66.119.89.212/30
S193 = 66.119.65.192/30
S194 = 66.119.65.204/31
S195 = 66.119.65.196/30
S196 = 66.119.64.236/30
S197 = 66.119.68.194/31
S198 = 66.119.68.200/31
S199 = 66.119.68.218/31
S200 = 66.119.68.222/31
S201 = 66.119.68.228/31
S202 = 66.119.65.56/30
S203 = 66.119.71.16/30
S204 = 176.52.248.138/31
S205 = 213.140.35.140/30
S206 = 5.53.7.244/30
S207 = 84.16.13.108/31
S208 = 213.140.33.64/31
S209 = 5.53.4.100/32
S210 = 176.52.248.232/31
S211 = 176.52.248.118/32
S212 = 213.140.35.234/32
S213 = 84.16.5.68/30
S214 = 213.140.51.232/31
S215 = 216.184.105.248/31
S216 = 176.52.248.195/32
S217 = 5.53.3.136/31
S218 = 5.53.4.54/31
S219 = 5.53.5.94/32
S220 = 5.53.5.190/31
S221 = 5.53.5.240/31
S222 = 5.53.5.242/31
S223 = 5.53.5.254/31
S224 = 5.53.7.180/31
S225 = 84.16.12.142/31
S226 = 84.16.13.160/31
S227 = 94.142.97.214/31
S228 = 94.142.97.246/31
S229 = 94.142.97.248/31
S230 = 94.142.99.74/31
S231 = 176.52.248.24/31
S232 = 84.16.13.20/31
S233 = 94.142.122.134/31
S234 = 84.16.13.32/31
S235 = 94.142.98.78/31
S236 = 94.142.116.116/31
S237 = 94.142.123.198/31
S238 = 176.52.254.8/30
S239 = 176.52.249.38/31
S240 = 94.142.117.140/31
S241 = 94.142.97.58/31
S242 = 94.142.97.216/31
S243 = 176.52.248.208/30
S244 = 5.53.4.112/31
S245 = 5.53.6.252/30
S246 = 5.53.7.52/30
S247 = 94.142.121.24/31
S248 = 94.142.121.118/31
S249 = 176.52.248.120/32
S250 = 176.52.248.222/31
S251 = 213.140.33.62/31
S252 = 213.140.33.240/31
S253 = 213.140.35.136/31
S254 = 213.140.36.188/31
S255 = 213.140.37.0/30
S256 = 176.52.250.112/31
S257 = 84.16.13.116/31
S258 = 176.52.248.132/30
S259 = 176.52.248.86/32
S260 = 5.53.7.4/30
S261 = 94.142.119.18/31
S262 = 5.53.3.234/31
S263 = 176.52.248.124/31
S264 = 176.52.250.208/32
S265 = 176.52.248.234/31
S266 = 176.52.248.240/31
S267 = 213.140.35.236/31
S268 = 84.16.13.106/31
S269 = 5.255.146.142/31
S270 = 5.255.146.156/31
S271 = 81.173.110.52/31
S272 = 81.173.110.172/31
S273 = 94.142.96.102/31
S274 = 94.142.96.106/31
S275 = 94.142.96.110/31
S276 = 94.142.96.168/31
S277 = 94.142.96.184/31
S278 = 94.142.96.188/31
S279 = 94.142.109.0/31
S280 = 94.142.109.10/31
S281 = 94.142.109.14/31
S282 = 94.142.109.18/31
S283 = 94.142.109.23/32
S284 = 94.142.109.26/31
S285 = 94.142.109.30/31
S286 = 94.142.109.34/31
S287 = 94.142.109.38/31
S288 = 94.142.109.42/31
S289 = 94.142.109.48/31
S290 = 94.142.109.74/31
S291 = 94.142.109.78/31
S292 = 94.142.109.84/31
S293 = 94.142.109.86/31
S294 = 94.142.109.90/31
S295 = 94.142.109.101/32
S296 = 94.142.109.104/31
S297 = 94.142.109.126/31
S298 = 5.255.146.212/31
S299 = 94.142.96.4/31
S300 = 94.142.97.128/31
S301 = 213.140.51.234/31
S302 = 94.142.99.190/32
S303 = 84.16.14.130/31
S304 = 190.98.133.37/32
S305 = 190.98.156.98/31
S306 = 190.98.156.114/31
S307 = 216.184.115.134/31
S308 = 5.53.6.222/32
S309 = 190.98.167.128/25
S310 = 176.52.248.112/30
S311 = 84.16.14.6/31
S312 = 176.52.255.208/30
S313 = 5.53.3.212/31
S314 = 5.53.3.210/31
S315 = 5.53.6.124/30
S316 = 5.53.7.148/31
S317 = 94.142.127.66/31
S318 = 176.52.254.12/31
S319 = 5.255.146.194/31
S320 = 84.16.12.90/31
S321 = 84.16.12.152/31
S322 = 94.142.124.72/31
S323 = 84.16.12.128/31
S324 = 84.16.14.170/31
S325 = 84.16.13.166/31
S326 = 190.98.133.42/31
S327 = 185.43.180.208/30
S328 = 84.16.13.220/32
S329 = 84.16.14.200/31
S330 = 94.142.98.94/31
S331 = 94.142.98.224/31
S332 = 190.98.156.88/29
S333 = 168.195.58.248/29
S334 = 213.140.49.2/31
S335 = 5.53.3.52/31
S336 = 84.16.13.148/31
S337 = 94.142.99.222/31
S338 = 94.142.99.250/31
S339 = 84.16.11.128/29
S340 = 84.16.13.155/32
S341 = 66.201.160.192/31
S342 = 84.16.9.110/31
S343 = 181.199.210.176/29
S344 = 84.16.12.252/31
S345 = 176.52.251.202/31
S346 = 84.16.13.136/29
S347 = 84.16.13.210/31
S348 = 84.16.15.66/31
S349 = 5.53.6.148/30
S350 = 94.142.118.238/31
S351 = 213.140.35.240/31
S352 = 176.52.254.32/30
S353 = 94.142.98.44/31
S354 = 5.53.3.200/31
S355 = 5.53.5.110/31
S356 = 5.53.6.82/32
S357 = 94.142.97.200/31
S358 = 94.142.98.172/32
