--- About the graph ---
Total of vertices (all kinds): 4973
Hypothetic vertices: 1520 / 4973 (30.565051%)
Subnet vertices: 2559 / 4973 (51.457873%)
Known subnet vertices: 1039 / 2559 (40.601798%)

--- Subnet mappings ---
S1 = 103.232.17.216/29
S2 = 104.254.120.200/29
S3 = 107.155.19.64/29
S4 = 107.155.19.72/30
S5 = 107.155.19.82/31
S6 = 107.155.19.84/32
S7 = 141.136.105.104/31
S8 = 141.136.105.12/30
S9 = 141.136.105.124/30
S10 = 141.136.105.142/31
S11 = 141.136.105.184/31
S12 = 141.136.105.200/31
S13 = 141.136.105.228/31
S14 = 141.136.105.252/31
S15 = 141.136.105.48/30
S16 = 141.136.105.58/31
S17 = 141.136.105.68/30
S18 = 141.136.105.76/31
S19 = 141.136.105.8/30
S20 = 141.136.105.82/31
S21 = 141.136.105.88/30
S22 = 141.136.106.114/31
S23 = 141.136.106.136/31
S24 = 141.136.106.160/30
S25 = 141.136.106.164/31
S26 = 141.136.106.168/31
S27 = 141.136.106.172/31
S28 = 141.136.106.188/31
S29 = 141.136.106.196/31
S30 = 141.136.106.200/30
S31 = 141.136.106.226/31
S32 = 141.136.106.248/30
S33 = 141.136.106.74/31
S34 = 141.136.106.76/31
S35 = 141.136.106.80/31
S36 = 141.136.106.86/31
S37 = 141.136.106.88/30
S38 = 141.136.107.114/31
S39 = 141.136.107.132/31
S40 = 141.136.107.188/31
S41 = 141.136.107.218/31
S42 = 141.136.107.232/31
S43 = 141.136.107.36/31
S44 = 141.136.107.40/31
S45 = 141.136.107.80/31
S46 = 141.136.107.96/30
S47 = 141.136.108.124/31
S48 = 141.136.108.128/30
S49 = 141.136.108.132/31
S50 = 141.136.108.156/30
S51 = 141.136.108.244/31
S52 = 141.136.108.40/30
S53 = 141.136.108.44/30
S54 = 141.136.108.62/31
S55 = 141.136.108.64/31
S56 = 141.136.109.152/30
S57 = 141.136.109.156/30
S58 = 141.136.109.208/30
S59 = 141.136.109.212/30
S60 = 141.136.109.8/30
S61 = 141.136.109.86/31
S62 = 141.136.110.140/31
S63 = 141.136.110.2/31
S64 = 141.136.110.216/31
S65 = 141.136.110.24/31
S66 = 141.136.110.28/31
S67 = 141.136.110.32/31
S68 = 141.136.110.52/30
S69 = 141.136.110.60/31
S70 = 141.136.110.64/30
S71 = 141.136.110.68/30
S72 = 141.136.111.28/31
S73 = 141.136.111.96/30
S74 = 141.136.97.16/28
S75 = 149.235.0.224/29
S76 = 149.235.0.234/31
S77 = 149.235.16.228/30
S78 = 149.235.16.64/27
S79 = 160.211.126.32/28
S80 = 173.0.114.16/30
S81 = 173.0.114.66/31
S82 = 173.0.120.0/30
S83 = 173.205.111.162/31
