--- About the graph ---
Total of vertices (all kinds): 1066
Hypothetic vertices: 64 / 1066 (6.003752%)
Subnet vertices: 512 / 1066 (48.030019%)
Known subnet vertices: 448 / 512 (87.500000%)

--- Subnet mappings ---
S1 = 194.219.199.100/30
S2 = 213.16.252.80/30
S3 = 62.1.117.16/30
S4 = 62.1.110.156/30
S5 = 194.219.199.244/30
S6 = 212.251.94.56/30
S7 = 62.1.110.220/30
S8 = 213.16.247.102/31
S9 = 213.16.250.68/30
S10 = 194.219.253.218/31
S11 = 194.219.208.102/31
S12 = 194.219.199.104/30
S13 = 194.219.208.80/30
S14 = 194.219.253.8/30
S15 = 194.219.253.212/30
S16 = 62.1.110.152/30
S17 = 212.251.94.16/30
S18 = 62.1.110.216/30
S19 = 194.219.208.112/30
S20 = 194.219.199.116/30
S21 = 213.16.250.64/30
S22 = 62.1.110.124/30
S23 = 62.1.117.28/30
S24 = 194.219.199.44/30
S25 = 194.219.199.120/30
S26 = 194.219.199.140/30
S27 = 194.219.199.156/30
S28 = 194.219.199.180/30
S29 = 194.219.199.232/30
S30 = 194.219.242.128/27
S31 = 194.219.253.52/30
S32 = 212.251.94.72/30
S33 = 212.251.94.128/30
S34 = 213.16.247.136/30
S35 = 213.16.247.176/30
S36 = 213.16.247.204/30
S37 = 213.16.250.28/30
S38 = 213.16.250.72/30
S39 = 213.16.250.148/30
S40 = 213.16.250.172/30
S41 = 213.16.250.176/30
S42 = 213.16.252.236/30
S43 = 213.16.250.40/30
S44 = 62.1.110.176/30
S45 = 62.1.110.80/30
S46 = 213.16.252.144/29
S47 = 212.251.94.164/30
S48 = 213.16.247.124/30
S49 = 212.251.94.132/30
S50 = 213.16.252.168/30
S51 = 213.16.252.192/30
S52 = 62.1.117.32/30
S53 = 194.219.227.128/27
S54 = 212.251.94.176/30
S55 = 213.16.252.224/30
S56 = 194.219.199.176/30
S57 = 213.16.247.56/30
S58 = 62.1.116.96/27
S59 = 62.1.116.148/30
S60 = 193.92.25.232/30
S61 = 193.92.25.252/30
S62 = 193.92.38.64/27
S63 = 193.92.42.12/30
S64 = 193.92.42.68/30
S65 = 193.92.42.104/30
S66 = 193.92.48.8/30
S67 = 193.92.48.28/30
S68 = 193.92.48.164/30
S69 = 193.92.48.192/28
S70 = 193.92.48.216/30
S71 = 193.92.87.64/29
S72 = 193.92.87.216/30
S73 = 193.92.91.48/30
S74 = 193.92.103.16/30
S75 = 193.92.103.172/30
S76 = 193.92.103.232/30
S77 = 193.92.103.244/30
S78 = 193.92.130.0/29
S79 = 193.92.130.12/30
S80 = 193.92.130.180/30
S81 = 193.92.130.216/30
S82 = 193.92.130.224/30
S83 = 193.92.133.236/30
S84 = 193.92.163.0/30
S85 = 193.92.163.40/30
S86 = 193.92.163.120/29
S87 = 193.92.163.216/30
S88 = 193.92.164.32/27
S89 = 193.92.164.240/30
S90 = 194.219.3.160/28
S91 = 194.219.3.184/30
S92 = 194.219.6.84/30
S93 = 194.219.6.112/30
S94 = 194.219.6.120/30
S95 = 194.219.6.128/30
S96 = 194.219.6.192/30
S97 = 194.219.6.216/30
S98 = 194.219.53.248/30
S99 = 194.219.56.156/30
S100 = 194.219.58.200/30
S101 = 194.219.71.44/30
S102 = 194.219.115.244/30
S103 = 194.219.134.236/30
S104 = 194.219.136.12/30
S105 = 194.219.136.136/30
S106 = 194.219.136.188/30
S107 = 194.219.136.200/30
S108 = 194.219.136.236/30
S109 = 194.219.144.240/29
S110 = 194.219.145.248/30
S111 = 194.219.146.96/27
S112 = 194.219.146.240/28
S113 = 194.219.153.48/29
S114 = 194.219.153.116/30
S115 = 194.219.153.184/30
S116 = 194.219.170.64/30
S117 = 194.219.170.104/30
S118 = 194.219.170.164/30
S119 = 194.219.184.0/22
S120 = 212.251.21.76/30
S121 = 212.251.21.252/30
S122 = 212.251.22.0/30
S123 = 212.251.22.108/30
S124 = 212.251.22.224/29
S125 = 212.251.22.240/30
S126 = 212.251.22.244/30
S127 = 212.251.30.4/30
S128 = 212.251.35.248/30
S129 = 212.251.36.96/29
S130 = 212.251.36.228/30
S131 = 212.251.42.120/30
S132 = 212.251.42.124/30
S133 = 212.251.42.128/28
S134 = 212.251.49.32/27
S135 = 212.251.49.248/29
S136 = 212.251.59.20/30
S137 = 212.251.59.36/30
S138 = 212.251.59.96/28
S139 = 212.251.75.8/30
S140 = 212.251.90.16/30
S141 = 212.251.90.60/30
S142 = 212.251.90.64/30
S143 = 212.251.90.136/29
S144 = 212.251.90.236/30
S145 = 212.251.95.52/30
S146 = 213.16.128.28/30
S147 = 213.16.128.32/27
S148 = 213.16.128.72/30
S149 = 213.16.128.160/30
S150 = 213.16.128.184/30
S151 = 213.16.128.248/30
S152 = 213.16.129.0/29
S153 = 213.16.136.200/30
S154 = 213.16.136.216/30
S155 = 194.219.136.204/30
S156 = 193.92.13.144/29
S157 = 193.92.132.192/29
S158 = 212.251.75.60/30
S159 = 194.219.71.80/30
S160 = 62.1.34.0/23
S161 = 62.1.80.0/21
S162 = 62.1.192.0/21
S163 = 193.92.32.0/22
S164 = 193.92.64.0/21
S165 = 193.92.72.0/22
S166 = 193.92.77.204/30
S167 = 193.92.78.0/24
S168 = 193.92.104.0/23
S169 = 193.92.131.112/28
S170 = 193.92.136.0/21
S171 = 193.92.148.96/27
S172 = 193.92.159.128/25
S173 = 193.92.176.0/21
S174 = 193.92.252.0/23
S175 = 193.92.254.0/24
S176 = 193.92.255.224/28
S177 = 194.219.7.0/24
S178 = 194.219.19.0/24
S179 = 194.219.26.0/23
S180 = 194.219.108.0/23
S181 = 194.219.110.0/25
S182 = 194.219.116.0/23
S183 = 194.219.210.0/23
S184 = 212.251.44.0/23
S185 = 212.251.104.0/21
S186 = 213.16.164.0/23
S187 = 213.16.166.64/27
S188 = 213.16.176.0/20
S189 = 213.16.208.0/20
S190 = 213.16.244.0/23
S191 = 213.16.252.204/30
S192 = 62.1.32.64/30
S193 = 62.1.32.96/27
S194 = 62.1.32.180/30
S195 = 193.92.25.88/30
S196 = 193.92.38.48/30
S197 = 193.92.87.16/30
S198 = 193.92.87.24/30
S199 = 193.92.87.196/30
S200 = 193.92.91.0/30
S201 = 193.92.103.4/30
S202 = 193.92.103.128/29
S203 = 193.92.130.64/29
S204 = 193.92.130.152/30
S205 = 193.92.163.52/30
S206 = 193.92.164.88/29
S207 = 193.92.164.180/30
S208 = 194.219.2.252/30
S209 = 194.219.3.92/30
S210 = 194.219.6.12/30
S211 = 194.219.48.196/30
S212 = 194.219.56.224/27
S213 = 194.219.136.96/28
S214 = 194.219.136.184/30
S215 = 194.219.153.224/28
S216 = 194.219.170.36/30
S217 = 194.219.170.236/30
S218 = 194.219.183.204/30
S219 = 194.219.232.148/30
S220 = 212.251.21.92/30
S221 = 212.251.21.100/30
S222 = 212.251.21.144/30
S223 = 212.251.22.172/30
S224 = 212.251.23.40/30
S225 = 212.251.23.44/30
S226 = 212.251.23.48/28
S227 = 212.251.23.64/30
S228 = 212.251.23.72/30
S229 = 212.251.23.76/30
S230 = 212.251.23.92/30
S231 = 212.251.23.108/30
S232 = 212.251.23.136/30
S233 = 212.251.23.156/30
S234 = 212.251.23.184/29
S235 = 212.251.30.0/30
S236 = 212.251.30.128/28
S237 = 212.251.30.196/30
S238 = 212.251.30.216/30
S239 = 212.251.30.228/30
S240 = 212.251.32.248/30
S241 = 212.251.36.36/30
S242 = 212.251.42.108/30
S243 = 212.251.74.0/29
S244 = 212.251.75.64/27
S245 = 212.251.75.244/30
S246 = 212.251.90.252/30
S247 = 212.251.91.132/30
S248 = 212.251.95.60/30
S249 = 212.251.102.36/30
S250 = 212.251.102.48/30
S251 = 213.16.128.128/29
S252 = 213.16.129.152/30
S253 = 62.1.116.192/27
S254 = 212.251.23.144/29
S255 = 213.16.129.64/30
S256 = 62.1.116.8/30
S257 = 212.251.23.12/30
S258 = 213.16.128.252/30
S259 = 193.92.89.192/29
S260 = 194.219.183.130/31
S261 = 212.251.23.16/30
S262 = 213.16.136.80/30
S263 = 193.92.13.160/30
S264 = 62.1.116.20/30
S265 = 62.1.116.48/30
S266 = 193.92.42.96/30
S267 = 193.92.48.208/30
S268 = 193.92.87.224/28
S269 = 193.92.91.156/30
S270 = 193.92.91.244/30
S271 = 193.92.103.48/30
S272 = 193.92.164.64/30
S273 = 194.219.2.212/30
S274 = 194.219.6.44/30
S275 = 194.219.71.184/30
S276 = 194.219.146.132/30
S277 = 194.219.170.176/30
S278 = 212.251.22.80/30
S279 = 212.251.36.172/30
S280 = 212.251.75.136/30
S281 = 194.219.199.184/30
S282 = 62.1.2.0/30
S283 = 62.1.32.160/28
S284 = 62.1.116.80/30
S285 = 62.1.116.224/28
S286 = 193.92.25.96/29
S287 = 193.92.25.112/28
S288 = 193.92.25.176/28
S289 = 193.92.38.56/30
S290 = 193.92.38.96/29
S291 = 193.92.38.248/30
S292 = 193.92.42.72/30
S293 = 193.92.42.156/30
S294 = 193.92.48.112/28
S295 = 193.92.48.152/30
S296 = 193.92.87.32/28
S297 = 193.92.87.96/28
S298 = 193.92.91.212/30
S299 = 193.92.103.60/30
S300 = 193.92.103.80/29
S301 = 193.92.103.96/30
S302 = 193.92.103.220/30
S303 = 193.92.103.236/30
S304 = 193.92.130.72/30
S305 = 193.92.163.8/30
S306 = 193.92.163.28/30
S307 = 193.92.163.76/30
S308 = 193.92.163.176/28
S309 = 193.92.164.68/30
S310 = 193.92.164.124/30
S311 = 193.92.164.140/30
S312 = 193.92.164.232/30
S313 = 193.92.196.188/30
S314 = 193.92.196.252/30
S315 = 194.219.3.52/30
S316 = 194.219.3.228/30
S317 = 194.219.3.232/30
S318 = 194.219.3.244/30
S319 = 194.219.3.248/29
S320 = 194.219.6.16/30
S321 = 194.219.6.40/30
S322 = 194.219.6.124/30
S323 = 194.219.6.144/30
S324 = 194.219.56.116/30
S325 = 194.219.56.164/30
S326 = 194.219.56.200/30
S327 = 194.219.56.204/30
S328 = 194.219.58.8/30
S329 = 194.219.58.40/30
S330 = 194.219.58.240/29
S331 = 194.219.71.132/30
S332 = 194.219.136.252/30
S333 = 194.219.153.20/30
S334 = 194.219.153.92/30
S335 = 194.219.153.120/29
S336 = 194.219.160.0/21
S337 = 212.251.21.16/30
S338 = 212.251.21.28/30
S339 = 212.251.22.12/30
S340 = 212.251.22.24/29
S341 = 212.251.23.0/29
S342 = 212.251.30.232/30
S343 = 212.251.36.128/30
S344 = 212.251.42.152/29
S345 = 212.251.49.192/30
S346 = 212.251.59.16/30
S347 = 212.251.59.80/28
S348 = 212.251.75.236/30
S349 = 212.251.90.248/30
S350 = 212.251.91.56/30
S351 = 212.251.91.164/30
S352 = 212.251.91.248/30
S353 = 212.251.102.8/29
S354 = 213.16.128.244/30
S355 = 213.16.129.236/30
S356 = 193.92.87.56/30
S357 = 212.251.22.32/30
S358 = 194.219.6.196/30
S359 = 193.92.38.196/30
S360 = 194.219.136.180/30
S361 = 193.92.91.136/30
S362 = 62.1.169.32/30
S363 = 194.219.47.0/30
S364 = 194.219.47.64/28
S365 = 212.251.32.192/30
S366 = 193.92.42.32/28
S367 = 193.92.196.192/27
S368 = 212.251.22.248/30
S369 = 212.251.40.40/29
S370 = 212.251.36.68/30
S371 = 193.92.48.24/30
S372 = 194.219.143.120/29
S373 = 194.219.221.128/25
S374 = 194.219.242.252/30
S375 = 194.219.199.152/30
S376 = 194.219.199.160/30
S377 = 62.1.110.200/30
S378 = 62.1.110.204/30
S379 = 62.1.110.224/30
S380 = 194.219.208.76/30
S381 = 194.219.199.124/30
S382 = 194.219.199.172/30
S383 = 194.219.208.28/30
S384 = 213.16.250.184/30
S385 = 194.219.199.220/30
S386 = 194.219.208.160/30
S387 = 213.16.250.156/30
S388 = 194.219.199.216/30
S389 = 194.219.199.4/30
S390 = 194.219.199.32/30
S391 = 62.1.110.136/30
S392 = 194.219.208.24/30
S393 = 62.1.32.88/30
S394 = 62.1.32.212/30
S395 = 62.1.116.84/30
S396 = 193.92.42.56/30
S397 = 193.92.42.176/30
S398 = 193.92.48.168/30
S399 = 193.92.87.92/30
S400 = 194.219.6.140/30
S401 = 194.219.58.44/30
S402 = 194.219.71.156/30
S403 = 212.251.21.112/30
S404 = 194.219.31.0/30
S405 = 62.1.116.180/30
S406 = 194.219.3.8/30
S407 = 194.219.153.140/30
S408 = 212.251.22.44/30
S409 = 212.251.56.48/30
S410 = 212.251.90.112/30
S411 = 212.251.23.112/28
S412 = 194.219.32.0/21
S413 = 193.92.94.226/31
S414 = 194.219.58.144/28
S415 = 212.251.30.252/30
S416 = 212.251.42.220/30
S417 = 212.251.59.44/30
S418 = 212.251.94.252/30
S419 = 194.219.253.128/30
S420 = 62.1.110.228/30
S421 = 194.219.199.144/30
S422 = 194.219.199.252/30
S423 = 213.16.250.188/30
S424 = 194.219.199.224/30
S425 = 194.219.208.188/30
S426 = 213.16.250.160/30
S427 = 194.219.199.248/30
S428 = 194.219.199.108/30
S429 = 194.219.199.60/30
S430 = 62.1.110.140/30
S431 = 213.16.250.84/30
S432 = 213.16.250.80/30
S433 = 193.92.102.0/25
S434 = 62.1.15.156/30
S435 = 193.92.87.156/30
S436 = 212.251.91.96/30
S437 = 62.1.32.16/29
S438 = 194.219.199.8/30
S439 = 194.219.208.196/30
S440 = 194.219.234.216/30
S441 = 194.219.234.192/29
S442 = 193.92.103.208/29
S443 = 62.1.110.196/30
S444 = 194.219.199.80/30
S445 = 62.1.110.208/30
S446 = 62.1.110.212/30
S447 = 194.219.208.208/30
S448 = 213.16.250.4/30

--- Top (neighborhood) degrees ---
Degree 1: 45 neighborhoods
Degree 2: 444 neighborhoods
Degree 3: 56 neighborhoods
Degree 4: 24 neighborhoods
Degree 5: N2, N307, N48, N57, N602, N72, N77
Degree 6: N199, N414, N506, N75, N83
Degree 7: N410, N43, N536, N538, N611
Degree 8: N136, N5, N514, N55, N607
Degree 9: N408, N616
Degree 10: N47, N618, N95
Degree 11: N412, N530
Degree 13: N42, N589, N601
Degree 15: N507, N535
Degree 16: N528
Degree 19: N591
Degree 20: N534, N613
Degree 32: N78
Degree 33: N71
Degree 40: N417, N549, N575
Degree 42: N564
Degree 64: N598
Degree 68: N537
Degree 69: N523
Degree 84: N544
Degree 90: N389
Degree 136: N578
Degree 221: N305
Degree 250: N419
Degree 305: N111
Degree 465: N223
Degree 483: N88

--- Bottom (subnet) degrees ---
Degree 1: 2857 subnets
Degree 2: 366 subnets
Degree 3: 69 subnets
Degree 4: 62.1.34.0/23, 193.92.176.0/21, 193.92.255.224/28, 213.16.244.0/23, 194.219.32.0/21
Degree 5: 194.219.116.0/23, 62.1.116.192/27
Degree 6: 193.92.252.0/23, 194.219.108.0/23
Degree 7: 62.1.192.0/21
Degree 9: 62.1.80.0/21
Degree 13: 193.92.72.0/22
Degree 18: 213.16.176.0/20

--- Base cycles ---
N111, S129, N598, S157
N223, S161, N544, S385, N537, S389, N578, S412
N223, S161, N575, S388, N537, S389, N578, S412
N223, S165, N578, S412
N223, S166, N578, S412
N223, S174, N575, S388, N537, S389, N578, S412
N223, S176, N578, S412
N223, S180, N523, S188
N223, S182, N578, S412
N223, S188, N578, S412
N223, S336, N419, S287, N537, S389, N578, S412
N537, S385, N544, S188, N578, S389
