--- About the graph ---
Total of vertices (all kinds): 2077
Hypothetic vertices: 459 / 2077 (22.099182%)
Subnet vertices: 1023 / 2077 (49.253731%)
Known subnet vertices: 564 / 1023 (55.131965%)

--- Subnet mappings ---
S1 = 64.71.133.248/30
S2 = 184.105.222.88/30
S3 = 184.104.193.26/31
S4 = 72.52.92.68/30
S5 = 184.104.195.112/30
S6 = 184.105.81.100/30
S7 = 184.105.81.84/30
S8 = 184.105.65.96/30
S9 = 64.62.142.144/30
S10 = 64.62.163.124/30
S11 = 64.62.182.140/30
S12 = 64.62.205.48/29
S13 = 64.71.133.68/30
S14 = 72.52.65.220/30
S15 = 72.52.84.156/30
S16 = 184.105.247.140/30
S17 = 216.218.163.12/30
S18 = 216.218.227.228/30
S19 = 184.104.192.252/30
S20 = 64.71.156.80/30
S21 = 64.62.153.60/30
S22 = 216.218.230.84/30
S23 = 64.62.200.80/30
S24 = 64.62.133.112/30
S25 = 64.62.151.120/30
S26 = 64.62.158.64/30
S27 = 64.62.166.160/30
S28 = 64.62.166.220/30
S29 = 64.62.194.92/30
S30 = 64.62.194.96/30
S31 = 64.62.202.208/28
S32 = 64.62.206.72/29
S33 = 64.62.211.224/29
S34 = 64.71.128.180/30
S35 = 64.71.133.64/30
S36 = 64.71.135.192/30
S37 = 64.71.137.80/29
S38 = 64.71.138.176/28
S39 = 64.71.145.0/29
S40 = 64.71.153.64/30
S41 = 64.71.155.202/31
S42 = 64.71.159.162/31
S43 = 64.71.166.242/31
S44 = 64.71.176.104/29
S45 = 64.71.189.220/30
S46 = 65.19.134.124/30
S47 = 65.19.157.200/30
S48 = 65.19.157.204/30
S49 = 65.19.189.160/30
S50 = 65.19.189.176/30
S51 = 65.49.76.200/29
S52 = 66.119.119.0/24
S53 = 66.160.159.194/31
S54 = 66.160.172.112/30
S55 = 66.220.12.24/30
S56 = 66.220.23.32/30
S57 = 66.220.31.32/30
S58 = 72.52.84.64/26
S59 = 72.52.104.194/31
S60 = 72.52.108.132/30
S61 = 184.105.131.136/30
S62 = 184.105.140.248/29
S63 = 184.105.149.188/30
S64 = 184.105.177.96/29
S65 = 184.105.247.188/30
S66 = 216.218.131.96/30
S67 = 216.218.156.0/28
S68 = 216.218.185.196/30
S69 = 216.218.207.4/30
S70 = 216.218.213.248/30
S71 = 216.218.216.184/29
S72 = 216.218.220.224/29
S73 = 216.218.230.240/30
S74 = 216.218.244.236/30
S75 = 216.218.245.212/30
S76 = 72.52.114.240/30
S77 = 216.218.255.156/30
S78 = 64.62.244.224/29
S79 = 216.218.222.4/30
S80 = 65.19.156.124/30
S81 = 184.105.214.48/30
