--- About the graph ---
Total of vertices (all kinds): 2966
Hypothetic vertices: 576 / 2966 (19.420094%)
Subnet vertices: 1483 / 2966 (50.000000%)
Known subnet vertices: 907 / 1483 (61.159811%)

--- Subnet mappings ---
S1 = 149.235.0.234/31
S2 = 149.235.0.224/29
S3 = 62.50.24.0/21
S4 = 84.233.194.164/30
S5 = 89.202.140.90/31
S6 = 89.202.142.206/31
S7 = 89.202.143.0/24
S8 = 89.202.152.106/31
S9 = 89.202.152.128/25
S10 = 194.150.58.56/30
S11 = 194.150.58.124/30
S12 = 194.158.8.16/30
S13 = 194.158.11.2/31
S14 = 194.183.122.224/30
S15 = 195.81.36.96/28
S16 = 195.81.37.0/27
S17 = 195.81.163.180/30
S18 = 195.81.167.190/31
S19 = 195.81.169.178/31
S20 = 195.134.206.188/30
S21 = 195.134.207.44/30
S22 = 195.143.63.46/31
S23 = 195.143.63.128/26
S24 = 195.143.168.188/30
S25 = 212.81.80.18/31
S26 = 212.81.80.128/25
S27 = 212.81.83.4/30
S28 = 212.81.83.72/30
S29 = 212.222.104.0/24
S30 = 213.39.26.58/31
S31 = 213.39.30.170/31
S32 = 213.39.31.30/31
S33 = 213.39.90.0/25
S34 = 213.39.90.186/31
S35 = 213.39.99.196/30
S36 = 213.39.101.154/31
S37 = 194.150.61.0/26
S38 = 212.81.80.120/30
S39 = 84.233.140.0/25
S40 = 194.150.56.160/27
S41 = 195.143.61.192/30
S42 = 212.221.87.64/26
S43 = 81.31.14.176/28
S44 = 195.81.105.52/30
S45 = 84.233.145.94/31
S46 = 84.233.188.0/23
S47 = 84.233.194.138/31
S48 = 89.202.142.0/25
S49 = 194.150.57.14/31
S50 = 194.150.58.54/31
S51 = 194.158.14.128/26
S52 = 194.183.102.0/25
S53 = 194.183.123.128/25
S54 = 195.81.12.106/31
S55 = 195.81.38.186/31
S56 = 195.81.163.2/31
S57 = 195.81.173.222/31
S58 = 195.143.63.72/30
S59 = 212.221.92.76/30
S60 = 212.222.44.0/24
S61 = 212.222.46.158/31
S62 = 212.222.105.168/30
S63 = 212.222.105.210/31
S64 = 212.222.124.192/30
S65 = 212.222.124.224/27
S66 = 213.39.101.72/30
S67 = 213.39.103.48/28
S68 = 213.251.31.0/25
S69 = 84.233.198.76/30
S70 = 195.134.205.16/30
